,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
In every lane there's always someone not talking to someone or everyone not talking to someone or someone not talking to everyone. You can always tell when people are not talking by the way they pass each other. The women hoist their noses, tighten their mouths and turn their faces away. If the woman is wearing a shawl she takes a corner and flings it over her shoulder as if to say, One word or look from you, you ma faced bitch, and I'll tear the countenance from the front of your head.
It's bad when Grandma won't talk to us because we can't run to her when we need to borrow sugar or tea or milk. There's no use going to Aunt Aggie. She'll only bite your head off. Go home, she'll say, and tell your father to get off his northern arse and get a job like the decent men of Limerick.
They say she's always angry because she has red hair or she has red hair because she's always angry.
Mam is friendly with Bridey Hannon, who lives next door with her mother and father. Mam and Bridey talk all the time. When my father goes for his long walk Bridey comes in and she and Mam sit by the fire drinking tea and smoking cigarettes. If Mam has nothing in the house Bridey brings tea, sugar and milk. Sometimes they use the same tea leaves over and over and Mam says the tea is stewed, coddled and boiled.
Mam and Bridey sit so close to the fire their shins turn red and purple and blue. They talk for hours and they whisper and laugh over secret things. We're not supposed to hear the secret things so we're told go out and play. I often sit on the seventh step listening and they have no notion I'm there. It might be lashing rain out but Mam says, Rain or no, out you go, and she'll tell us, If you see your father coming, run in and tell me. Mam says to Bridey, Did you ever hear that poem that someone must have made up about me and him?
What poem, Angela?
'Tis called ""The Man from the North. "" I got this poem from Minnie MacAdorey in America.
I never heard that poem. Say it for me.
Mam says the poem but she laughs all through it and I don't know why, He came from the North so his words were few But his voice was kind and his heart was true.
And I knew by his eyes that no guile had he, So I married my man from the North Country.
Oh, Garryowen may be more gay
Than this quiet man from beside Lough Neagh And I know that the sun shines softly down
On the river that runs through my native town.
But there's not-and I say it with joy and with pride A better man in all Munster wide
And Limerick town has no happier hearth
Than mine has been with my man from the North.
I wish that in Limerick they only knew The kind kind neighbors I came unto. Small hate or scorn would there ever be Between the South and the North Country.
She always repeats the third verse and laughs so hard she's crying and I don't know why. She goes into hysterics when she says, And Limerick town has no happier hearth Than mine has been with my man from the North.
If he comes back early and sees Bridey in the kitchen the man from the North says, Gossip, gossip, gossip, and stands there with his cap on till she leaves.
Bridey's mother and other people in our lane and lanes beyond will come to the door to ask Dad if he'll write a letter to the government or a relation in a distant place. He sits at the table with his pen and bottle of ink and when the people tell him what to write he says, Och, no, that's not what you want to say, and he writes what he feels like writing. The people tell him that's what they wanted to say in the first place, that he has a lovely way with the English language and a fine fist for the writing. They offer him sixpence for his trouble but he waves it away and they hand it to Mam because he's too grand to be taking sixpence. When the people leave he takes the sixpence and sends me to Kathleen O'Connell's shop for cigarettes.
Grandma sleeps in a big bed upstairs with a picture of the Sacred Heart of Jesus over her head and a statue of the Sacred Heart on the mantel piece. She wants to switch from gaslight to electric light someday so that she'll have a little red light under the statue forever. Her devotion to the Sacred Heart is known up and down the lane and in lanes beyond.
Uncle Pat sleeps in a small bed in a corner of the same room where Grandma can make sure he comes in at a proper hour and kneels by the bed to say his prayers. He might have been dropped on his head, he may not know how to read and write, he may drink one pint too many, but there's no excuse for not saying his prayers before he goes to sleep.
Uncle Pat tells Grandma he met a man who is looking for a place to stay that will let him wash himself morning and night and give him two
meals a day, dinner and tea. His name is Bill Galvin and he has a good job down at the lime kiln. He's covered all the time with white lime dust but surely that's better than coal dust.
Grandma will have to give up her bed and move into the small room. She'll take the Sacred Heart picture and leave the statue to watch over the two men. Besides, she has no place for a statue in her little room.
Bill Galvin comes after work to see the place. He's small, all white, and he snuffles like a dog. He asks Grandma if she'd mind taking down that statue because he's a Protestant and he wouldn't be able to sleep. Grandma barks at Uncle Pat for not telling her he was dragging a Protestant into the house. Jesus, she says, there will be gossip up and down the lane and beyond.
Uncle Pat says he didn't know Bill Galvin was a Protestant. You could never tell by looking at him especially the way he's covered with lime. He looks like an ordinary Catholic and you'd never imagine a Protestant would be shoveling lime.
Bill Galvin says his poor wife that just died was a Catholic and she had the walls covered with pictures of the Sacred Heart and the Virgin Mary showing their hearts. He's not against the Sacred Heart himself, it's just that seeing the statue will remind him of his poor wife and give him the heartache.
Grandma says, Ah, God help us, why didn't you tell me that in the first place? Sure I can put the statue on the windowsill in my room and your heart won't be tormented at the sight of it.
Every morning Grandma cooks Bill's dinner and takes it to him at the lime kiln. Mam wonders why he can't take it with him in the morning and Grandma says, Do you expect me to get up at dawn and boil cabbage and pig's toes for his lordship to take in his dinner can?
Mam tells her, In another week school will be over and if you give Frank sixpence a week he'll surely be glad to take Bill Galvin his dinner.
I don't want to go to Grandma's every day. I don't want to take Bill Galvin his dinner all the way down the Dock Road, but Mam says that's sixpence we could use and if I don't do it I'm going nowhere else.
You're staying in the house, she says. You're not playing with your
pals.
Grandma warns me to take the dinner can directly and not be
meandering, looking this way and that, kicking canisters and ruining the toes of my shoes. This dinner is hot and that's the way Bill Galvin wants
it.
There's a lovely smell from the dinner can, boiled bacon and
cabbage and two big floury white potatoes. Surely he won't notice if I try half a potato. He won't complain to Grandma because he hardly ever talks outside of a snuffle or two.
It's better if I eat the other half potato so that he won't be asking why he got a half. I might as well try the bacon and cabbage too and if I eat the other potato he'll surely think she didn't send one at all.
The second potato melts in my mouth and I'll have to try another bit of cabbage, another morsel of bacon. There isn't much left now and he'll be very suspicious so I might as well finish off the rest.
What am I going to do now? Grandma will destroy me, Mam will keep me in for a year. Bill Galvin will bury me in lime. I'll tell him I was
attacked by a dog on the Dock Road and he ate the whole dinner and I'm lucky I escaped without being eaten myself.
Oh, is that so? says Bill Galvin. And what's that bit of cabbage hanging on your gansey? Did the dog lick you wit his cabbagey gob? Go home and tell your grandmother you ate me whole dinner and I'm falling down with the hunger here in this lime kiln.
She'll kill me.
Tell her don't kill you till she sends me some class of a dinner and if you don't go to her now and get me a dinner I'll kill you and throw your body into the lime there and there won't be much left for your mother to moan over.
Grandma says, What are you doin' back with that can? He could bring that back by himself.
He wants more dinner.
What do you mean more dinner? Jesus above, is it a hole he has in his leg?
He's falling down with the hunger below in the lime kiln. Is it coddin' me you are?
He says send him any class of a dinner.
I will not. I sent him his dinner.
He didn't get it.
He didn't? Why not?
I ate it.
What?
I was hungry and I tasted it and I couldn't stop.
Jesus, Mary and holy St. Joseph.
She gives me a clout on the head that brings tears to my eyes. She
screams at me like a banshee and jumps around the kitchen and threatens to drag me to the priest, the bishop, the Pope himself if he lived around the corner. She cuts bread and waves the knife at me and makes sandwiches of brawn and cold potatoes.
Take these sandwiches to Bill Galvin and if you even look cross- eyed at them I'll skin your hide.
Of course she runs to Mam and they agree the only way I can make up for my terrible sin is to deliver Bill Galvin's dinner for a fortnight without pay. I'm to bring back the can every day and that means I have to sit watching him stuff the food into his gob and he's not one that would ever ask you if you had a mouth in your head.
Every day I take the can back Grandma makes me kneel to the statue of the Sacred Heart and tell Him I'm sorry and all this over Bill Galvin, a Protestant.
Mam says, I'm a martyr for the fags and so is your father.
There may be a lack of tea or bread in the house but Mam and Dad always manage to get the fags, the Wild Woodbines. They have to have the Woodbines in the morning and anytime they drink tea. They tell us every day we should never smoke, it's bad for your lungs, it's bad for your chest, it stunts your growth, and they sit by the fire puffing away. Mam says, If 'tis a thing I ever see you with a fag in your gob I'll break your face. They tell us the cigarettes rot your teeth and you can see they're not lying. The teeth turn brown and black in their heads and fall out one by one. Dad says he has holes in his teeth big enough for a sparrow to raise a family. He has a few left but he gets them pulled at the clinic and applies for a false set. When he comes home with the new teeth he shows his big new white smile that makes him look like an
American and whenever he tells us a ghost story by the fire he pushes the lower teeth up beyond his lip to his nose and frightens the life out of us. Mam's teeth are so bad she has to go to Barrington's Hospital to have them all pulled at the same time and when she comes home she's holding at her mouth a rag bright with blood. She has to sit up all night by the fire because you can't lie down when your gums are pumping blood or you'll choke in your sleep. She says she'll give up smoking entirely when this bleeding stops but she needs one puff of a fag this minute for the comfort that's in it. She tells Malachy go to Kathleen O'Connell's shop and ask her would she ever let her have five Woodbines till Dad collects the dole on Thursday. If anyone can get the fags out of Kathleen, Malachy can. Mam says he has the charm, and she tells me, There's no use sending you with your long puss and your father's odd manner.
When the bleeding stops and Mam's gums heal she goes to the clinic for her false teeth. She says she'll give up the smoking when her new teeth are in but she never does. The new teeth rub on her gums and make them sore and the smoke of the Woodbines eases them. She and Dad sit by the fire when we have one and smoke their cigarettes and when they talk their teeth clack. They try to stop the clacking by moving their jaws back and forth but that only makes it worse and they curse the dentists and the people above in Dublin who made the teeth and while they curse they clack. Dad claims these teeth were made for rich people in Dublin and didn't fit so they were passed on to the poor of Limerick who don't care because you don't have much to chew when you're poor anyway and you're grateful you have any class of a tooth in your head. If they talk too long their gums get sore and the teeth have to come out. Then they sit talking by the fire with their faces collapsed. Every night they leave the teeth in the kitchen in jam jars filled with water. Malachy wants to know why and Dad tells him it cleans them. Mam says, No, you can't have teeth in your head while you're sleeping for they'll slip and choke you to death entirely.
The teeth are the cause of Malachy going to Barrington's Hospital and me having an operation. Malachy whispers to me in the middle of the night, Do you want to go downstairs and see if we can wear the teeth?
The teeth are so big we have trouble getting them into our mouths but Malachy won't give up. He forces Dad's upper teeth into his mouth and can't get them out again. His lips are drawn back and the teeth make a big grin. He looks like a monster in a film and it makes me laugh but he pulls at them and grunts, Uck, uck, and tears come to his eyes. The more he goes Uck, uck, the harder I laugh till Dad calls from upstairs, What are you boys doing? Malachy runs from me, up the stairs, and now I hear Dad and Mam laughing till they see he can choke on the teeth. They both stick their fingers in to pull out the teeth but Malachy gets frightened and makes desperate uck uck sounds. Mam says, We'll have to take him to the hospital, and Dad says he'll take him. He makes me go in case the doctor has questions because I'm older than Malachy and that means I must have started all the trouble. Dad rushes through the streets with Malachy in his arms and I try to keep up. I feel sorry for Malachy up there on Dad's shoulder, looking back at me, tears on his cheeks and Dad's teeth bulging in his mouth. The doctor at Barrington's Hospital says, No bother. He pours oil into Malachy's mouth and has the teeth out in a minute. Then he looks at me and says to Dad, Why is that child standing there with his mouth hanging open?
Dad says, That's a habit he has, standing with his mouth open.
The doctor says, Come here to me. He looks up my nose, in my ears, down my throat, and feels my neck.
The tonsils, he says. The adenoids. They have to come out. The sooner the better or he'll look like an idiot when he grows up with that gob wide as a boot.
Next day Malachy gets a big piece of toffee as a reward for sticking in teeth he can't get out and I have to go to the hospital to have an operation that will close my mouth.
On a Saturday morning Mam finishes her tea and says, You're going to dance.
Dance? Why?
You're seven years old, you made your First Communion, and now 'tis time for the dancing. I'm taking you down to Catherine Street to Mrs. O'Connor's Irish dancing classes. You'll go there every Saturday morning and that'll keep you off the streets. That'll keep you from wandering around Limerick with hooligans.
She tells me wash my face not forgetting ears and neck, comb my hair, blow my nose, take the look off my face, what look? never mind, just take it off, put on my stockings and my First Communion shoes which, she says, are destroyed because I can't pass a canister or a rock without kicking it. She's worn out standing in the queue at the St. Vincent de Paul Society begging for boots for me and Malachy so that we can wear out the toes with the kicking. Your father says it's never too early to learn the songs and dances of your ancestors.
What's ancestors?
Never mind, she says, you're going to dance.
I wonder how I can die for Ireland if I have to sing and dance for
Ireland, too. I wonder why they never say, You can eat sweets and stay home from school and go swimming for Ireland.
Mam says, Don't get smart or I'll warm your ear.
Cyril Benson dances. He has medals hanging from his shoulders to his kneecaps. He wins contests all over Ireland and he looks lovely in his saffron kilt. He's a credit to his mother and he gets his name in the paper all the time and you can be sure he brings home the odd few pounds. You don't see him roaming the streets kicking everything in sight till the toes hang out of his boots, oh, no, he's a good boy, dancing for his poor mother.
Mam wets an old towel and scrubs my face till it stings, she wraps the towel around her finger and sticks it in my ears and claims there's enough wax there to grow potatoes, she wets my hair to make it lie down, she tells me shut up and stop the whinging, that these dancing lessons will cost her sixpence every Saturday, which I could have earned bringing Bill Galvin his dinner and God knows she can barely afford it. I try to tell her, Ah, Mam, sure you don't have to send me to dancing school when you could be smoking a nice Woodbine and having a cup of tea, but she says, Oh, aren't you clever. You're going to dance if I have to give up the fags forever.
If my pals see my mother dragging me through the streets to an Irish dancing class I'll be disgraced entirely. They think it's all right to dance and pretend you're Fred Astaire because you can jump all over the screen with Ginger Rogers. There is no Ginger Rogers in Irish dancing and you can't jump all over. You stand straight up and down and keep your arms against yourself and kick your legs up and around and never smile.
My uncle Pa Keating said Irish dancers look like they have steel rods up their arses, but I can't say that to Mam, she'd kill me.
There's a gramophone in Mrs. O'Connor's playing an Irish jig or a reel and boys and girls are dancing around kicking their legs out and keeping their hands to their sides. Mrs. O'Connor is a great fat woman and when she stops the record to show the steps all the fat from her chin to her ankles jiggles and I wonder how she can teach the dancing. She comes over to my mother and says, So, this is little Frankie? I think we have the makings of a dancer here. Boys and girls, do we have the makings of a dancer here?
We do, Mrs. O'Connor.
Mam says, I have the sixpence, Mrs. O'Connor.
Ah, yes, Mrs. McCourt, hold on a minute.
She waddles to a table and brings back the head of a black boy with
kinky hair, big eyes, huge red lips and an open mouth. She tells me put the sixpence in the mouth and take my hand out before the black boy bites me. All the boys and girls watch and they have little smiles. I drop in the sixpence and pull my hand back before the mouth snaps shut. Everyone laughs and I know they wanted to see my hand caught in the mouth. Mrs. O'Connor gasps and laughs and says to my mother, Isn't that a howl, now? Mam says it's a howl. She tells me behave myself and come home dancing. I don't want to stay in this place where Mrs. O'Connor can't take the sixpence herself instead of letting me nearly lose my hand in the black boy's mouth.
I don't want to stay in this place where you have to stand in line with boys and girls, straighten your back, hands by your sides, look ahead, don't look down, move your feet, move your feet, look at Cyril, look at Cyril, and there goes Cyril, all dressed up in his saffron kilt and the medals jingling, medals for this and medals for that and the girls love Cyril and Mrs. O'Connor loves Cyril for didn't he bring her fame and didn't she teach him every step he knows, oh, dance, Cyril, dance, oh, Jesus, he floats around the room, he's an angel out of heaven and stop the frowning, Frankie McCourt, or you'll have a puss on you like a pound of tripe, dance, Frankie, dance, pick up your feet for the love o' Jesus, onetwothreefourfivesixseven onetwothree and a onetwothree, Maura, will you help that Frankie McCourt before he ties his two feet around his poll entirely, help him, Maura.
Maura is a big girl about ten. She dances up to me with her white teeth and her dancer's dress with all the gold and yellow and green figures that are supposed to come from olden times and she says, Give me your hand, little boy, and she wheels me around the room till I'm dizzy and making a pure eejit of myself and blushing and foolish till I want to cry but I'm saved when the record stops and the gramophone goes hoosh hoosh.
Mrs. O'Connor says, Oh, thank you, Maura, and next week, Cyril, you can show Frankie a few of the steps that made you famous. Next week, boys and girls, and don't forget the sixpence for the little black boy.
Boys and girls leave together. I make my own way down the stairs and out the door hoping my pals won't see me with boys who wear kilts and girls with white teeth and fancy dresses from olden times.
Mam is having tea with Bridey Hannon, her friend from next door. Mam says, What did you learn? and makes me dance around the kitchen, onetwothreefourfivesixseven onetwothree and a onetwothree. She has a good
laugh with Bridey. That's not too bad for your first time. In a month you'll be like a regular Cyril Benson.
I don't want to be Cyril Benson. I want to be Fred Astaire.
They turn hysterical, laughing and squirting tea out of their mouths, Jesus love him, says Bridey. Doesn't he have a great notion of himself. Fred Astaire how are you.
Mam says Fred Astaire went to his lessons every Saturday and didn't go around kicking the toes out of his boots and if I wanted to be like him I'd have to go to Mrs. O'Connor's every week.
The fourth Saturday morning Billy Campbell knocks at our door. Mrs. McCourt, can Frankie come out and play? Mam tells him, No, Billy. Frankie is going to his dancing lesson.
He waits for me at the bottom of Barrack Hill. He wants to know why I'm dancing, that everyone knows dancing is a sissy thing and I'll wind up like Cyril Benson wearing a kilt and medals and dancing all over with girls. He says next thing I'll be sitting in the kitchen knitting socks. He says dancing will destroy me and I won't be fit to play any kind of football, soccer, rugby or Gaelic football itself because the dancing teaches you to run like a sissy and everyone will laugh.
I tell him I'm finished with the dancing, that I have sixpence in my pocket for Mrs. O'Connor that's supposed to go into the black boy's mouth, that I'm going to the Lyric Cinema instead. Sixpence will get the two of us in with tuppence left over for two squares of Cleeves' toffee, and we have a great time looking at Riders of the Purple Sage.
Dad is sitting by the fire with Mam and they want to know what steps I learned today and what they're called. I already did ""The Siege of Ennis"" and ""The Walls of Limerick, "" which are real dances. Now I have to make up names and dances. Mam says she never heard of a dance called ""The Siege of Dingle""but if that's what I learned go ahead, dance it, and I dance around the kitchen with my hands down by my sides making my own music, diddley eye di eye di eye diddley eye do you do you, Dad and Mam clapping in time with my feet. Dad says, Och, that's a fine dance and you'll be a powerful Irish dancer and a credit to the men who died for their country. Mam says, That wasn't much for a sixpence.
Next week it's a George Raft film and the week after that a cowboy film with George O'Brien. Then it's James Cagney and I can't take Billy because I want to get a bar of chocolate to go with my Cleeves' toffee and I'm having a great time till there's a terrible pain in my jaw and it's a tooth out of my gum stuck in my toffee and the pain is killing me. Still, I can't waste the toffee so I pull out the tooth and put it in my pocket and chew the toffee on the other side of my mouth blood and all. There's pain on one side and delicious toffee on the other and I remember what my uncle Pa Keating would say, There are times when you wouldn't know whether to shit or go blind.
I have to go home now and worry because you can't go through the world short a tooth without your mother knowing. Mothers know everything and she's always looking into our mouths to see if there's any class of disease. She's there by the fire and Dad is there and they're asking me the same old questions, the dance and the name of the dance. I tell them I learned ""The Walls of Cork"" and I dance around the kitchen trying to hum a made up tune and dying with the pain of my tooth. Mam says, ""Walls o' Cork, "" my eye, there's no such dance, and Dad says, Come over here. Stand there before me. Tell us the truth, Did you go to your dancing classes today?
I can't tell a lie anymore because my gum is killing me and there's blood in my mouth. Besides, I know they know everything and that's what they're telling me now. Some snake of a boy from the dancing school saw me going to the Lyric Cinema and told and Mrs. O'Connor sent a note to say she hadn't seen me in ages and was I all right because I had great promise and could follow in the footsteps of the great Cyril Benson.
Dad doesn't care about my tooth or anything. He says I'm going to confession and drags me over to the Redemptorist church because it's Saturday and confessions go on all day. He tells me I'm a bad boy, he's ashamed of me that I went to the pictures instead of learning Ireland's national dances, the jig, the reel, the dances that men and women fought and died for down those sad centuries. He says there's many a young man that was hanged and now moldering in a lime pit that would be glad to rise up and dance the Irish dance.
The priest is old and I have to yell my sins at him and he tells me I'm a hooligan for going to the pictures instead of my dancing lessons although he thinks himself that dancing is a dangerous thing almost as bad as the films, that it stirs up thoughts sinful in themselves, but even if dancing is an abomination I sinned by taking my mother's sixpence and lying and there's a hot place in hell for the likes of me, say a decade of the rosary and ask God's forgiveness for you're dancing at the gates of hell itself, child.
I'm seven, eight, nine going on ten and still Dad has no work. He drinks his tea in the morning, signs for the dole at the Labour Exchange, reads the papers at the Carnegie Library, goes for his long walks far into the country. If he gets a job at the Limerick Cement Company or Rank's Flour Mills he loses it in the third week. He loses it because he goes to the pubs on the third Friday of the job, drinks all his wages and misses the half day of work on Saturday morning.
Mam says, Why can't he be like the other men from the lanes of Limerick? They're home before the Angelus rings at six o'clock, they hand over their wages, change their shirts, have their tea, get a few shillings from the wife and they're off to the pub for a pint or two.
Mam tells Bridey Hannon that Dad can't be like that and won't be like that. She says he's a right bloody fool the way he goes to pubs and stands pints to other men while his own children are home with their bellies stuck to their backbones for the want of a decent dinner. He'll brag to the world he did his bit for Ireland when it was neither popular nor profitable, that he'll gladly die for Ireland when the call comes, that he regrets he has only one life to give for his poor misfortunate country and if anyone disagrees they're invited to step outside and settle this for once and for all.
Oh, no, says Mam, they won't disagree and they won't step outside, that bunch of tinkers and knackers and begrudgers that hang around the pubs. They tell him he's a grand man, even if he's from the North, and 'twould be an honor to accept a pint from such a patriot.
Mam tells Bridey, I don't know under God what I'm going to do. The dole is nineteen shillings and sixpence a week, the rent is six and six, and that leaves thirteen shillings to feed and clothe five people and keep us warm in the winter.
Bridey drags on her Woodbine, drinks her tea and declares that God is good. Mam says she's sure God is good for someone somewhere but He hasn't been seen lately in the lanes of Limerick.
Bridey laughs. Oh, Angela, you could go to hell for that, and Mam says, Aren't I there already, Bridey?
And they laugh and drink their tea and smoke their Woodbines and tell one another the fag is the only comfort they have.
'Tis.
Question Quigley tells me I have to go to the Redemptorist church on Friday and join the boys' division of the Arch Confraternity. You have to join. You can't say no. All the boys in the lanes and back streets that have fathers on the dole or working in laboring jobs have to join.
Question says, Your father is a foreigner from the North and he don't matter but you still have to join.
Everyone knows Limerick is the holiest city in Ireland because it has the Arch Confraternity of the Holy Family, the biggest sodality in the world. Any city can have a Confraternity, only Limerick has the Arch.
Our Confraternity fills the Redemptorist church five nights a week, three for the men, one for the women, one for the boys. There is Benediction and hymn singing in English, Irish and Latin and best of all the big powerful sermon Redemptorist priests are famous for. It's the sermon that saves millions of Chinese and other heathens from winding up in hell with the Protestants.
The Question says you have to join the Confraternity so that your mother can tell the St. Vincent de Paul Society and they'll know you're a good Catholic. He says his father is a loyal member and that's how he got a good pensionable job cleaning lavatories at the railway station and when he grows up himself he'll get a good job too unless he runs away and joins the Royal Canadian Mounted Police so that he can sing ""I'll Be Calling You Ooo Ooo Ooo, "" like Nelson Eddy singing to Jeanette MacDonald expiring with consumption there on the sofa. If he brings me to the Confraternity the man in the office will write his name in a big book and some day he might be promoted to prefect of a section, which is all he wants in life next to wearing the Mountie uniform.
The prefect is head of a section which is thirty boys from the same lanes and streets. Every section has the name of a saint whose picture is painted on a shield stuck on top of a pole by the prefect's seat. The prefect and his assistant take the attendance and keep an eye on us so that they can give us a thump on the head in case we laugh during Benediction or commit any other sacrileges. If you miss one night the man in the office wants to know why, wants to know if you're slipping away from the Confraternity or he might say to the other man in the office, I think our little friend here has taken the soup. That's the worst thing you can say to any Catholic in Limerick or Ireland itself because of what happened in the Great Famine. If you're absent twice the man in the office sends you a yellow summons to appear and explain yourself and if you're absent three times he sends The Posse, which is five or six big boys from your section who search the streets to make sure you're not out enjoying yourself when you should be on your knees at the Confraternity praying for the Chinese and other lost souls. The Posse will go to your house and tell your mother your immortal soul is in danger. Some mothers worry but others will say, Get away from my door or I'll come out and give every one o' ye a good fong in the hole of yeer arse. These are not good Confraternity mothers and the director will say we should pray for them that they'll see the error of their ways.
The worst thing of all is a visit from the director of the Confraternity himself, Father Gorey. He'll stand at the top of the lane
and roar in the voice that converted the Chinese millions, Where is the house of Frank McCourt? He roars even though he has your address in his pocket and knows very well where you live. He roars because he wants the world to know you're slipping away from the Confraternity and putting your immortal soul in danger. The mothers are terrified and the fathers will whisper, I'm not here, I'm not here, and they'll make sure you go to the Confraternity from this on out so they won't be disgraced and shamed entirely with the neighbors muttering behind their hands.
The Question takes me to the section St. Finbar's, and the prefect tells me sit over there and shut up. His name is Declan Collopy, he's fourteen and he has lumps on his forehead that look like horns. He has thick ginger eyebrows that meet in the middle and hang over his eyes and his arms hang down to his kneecaps. He tells me he's making this the best section in the Confraternity and if I'm ever absent he'll break my arse and send the bits to my mother. There's no excuse for absence because there was a boy in another section that was dying and still they brought him in on a stretcher. He says, If you're ever absent it better be a death, not a death in the family but your own death. Do you hear me?
I do, Declan.
Boys in my section tell me that prefects get rewards if there is perfect attendance. Declan wants to get out of school as soon as he can and get a job selling linoleum at Cannock's big shop on Patrick Street. His uncle, Foncey, sold linoleum there for years and made enough money to start his own shop in Dublin, where he has his three sons selling linoleum. Father Gorey, the director, can easily get Declan the reward of a job at Cannock's if he's a good prefect and has perfect attendance in his section and that's why Declan will destroy us if we're absent. He tells us, No one will stand between me and the linoleum.
Declan likes Question Quigley and lets him miss an occasional Friday night because the Question said, Declan, when I grow up and get married I'm going to cover my house in linoleum and I'll buy it all from you.
Other boys in the section try this trick with Declan but he says, Bugger off, ye'll be lucky enough to have a pot to piss in never mind yards of linoleum.
Dad says when he was my age in Toome he served Mass for years and it's time for me to be an altar boy. Mam says, What's the use? The child doesn't have proper clothes for school never mind the altar. Dad says the altar boy robes will cover the clothes and she says we don't have the money for robes and the wash they need every week.
He says God will provide and makes me kneel on the kitchen floor. He takes the part of the priest for he has the whole Mass in his head and I have to know the responses. He says, Introibo ad altare Dei, and I have to say, Ad Deum qui laetificat juventutem meam.
Every evening after tea I kneel for the Latin and he won't let me move till I'm perfect. Mam says he could at least let me sit but he says Latin is sacred and it is to be learned and recited on the knees. You won't find the Pope sitting around drinking tea while he speaks the Latin.
The Latin is hard and my knees are sore and scabby and I'd like to be out in the lane playing though still I'd like to be an altar boy helping the priest vest in the sacristy, up there on the altar all decked out in my red and white robes like my pal Jimmy Clark, answering the priest in Latin, moving the big book from one side of the tabernacle to
the other, pouring water and wine into the chalice, pouring water over the priest's hands, ringing the bell at Consecration, kneeling, bowing, swinging the censer at Benediction, sitting off to the side with the palms of my hands on my knees all serious while he gives his sermon, everyone in St. Joseph's looking at me and admiring my ways.
In a fortnight I have the Mass in my head and it's time to go to St. Joseph's to see the sacristan, Stephen Carey, who is in charge of altar boys. Dad polishes my boots. Mam darns my socks and throws an extra coal on the fire to heat up the iron to press my shirt. She boils water to scrub my head, neck, hands and knees and any inch of skin that shows. She scrubs till my skin burns and tells Dad she wouldn't give it to the world to say her son went on the altar dirty. She wishes I didn't have scabby knees from running around kicking canisters and falling down pretending I was the greatest footballer in the world. She wishes we had a drop of hair oil in the house but water and spit will keep my hair from sticking up like black straw in a mattress. She warns me speak up when I go to St. Joseph's and don't be mumbling in English or Latin. She says, 'Tis a great pity you grew out of your First Communion suit but you have nothing to be ashamed of, you come from good blood, McCourts, Sheehans, or my mother's family the Guilfoyles that owned acre after acre in County Limerick before the English took it away and gave it to footpads from London.
Dad holds my hand going through the streets and people look at us because of the way we're saying Latin back and forth. He knocks at the sacristy door and tells Stephen Carey, This is my son, Frank, who knows the Latin and is ready to be an altar boy.
Stephen Carey looks at him, then me. He says, We don't have room for him, and closes the door.
Dad is still holding my hand and squeezes till it hurts and I want to cry out. He says nothing on the way home. He takes off his cap, sits by the fire and lights a Woodbine. Mam is smoking, too. Well, she says, is he going to be an altar boy?
There's no room for him.
Oh. She puffs on her Woodbine. I'll tell you what it is, she says. 'Tis class distinction. They don't want boys from lanes on the altar. They don't want the ones with scabby knees and hair sticking up. Oh, no, they want the nice boys with hair oil and new shoes that have fathers with suits and ties and steady jobs. That's what it is and 'tis hard to hold on to the Faith with the snobbery that's in it.
Och, aye.
Oh, och aye my arse. That's all you ever say. You could go to the priest and tell him you have a son that has a head stuffed with Latin and why can't he be an altar boy and what is he going to do with all that Latin?
Och, he might grow up to be a priest.
I ask him if I can go out and play. Yes, he says, go out and play. Mam says, You might as well.
VI
Mr. O'Neill is the master in the fourth class at school. We call him Dotty because he's small like a dot. He teaches in the one classroom with
a platform so that he can stand above us and threaten us with his ash plant and peel his apple for all to see. The first day of school in September he writes on the blackboard three words which are to stay there the rest of the year, Euclid, geometry, idiot. He says if he catches any boy interfering with these words that boy will go through the rest of his life with one hand. He says anyone who doesn't understand the theorems of Euclid is an idiot. Now, repeat after me, Anyone who doesn't understand the theorems of Euclid is an idiot. Of course we all know what an idiot is because that's what the masters keep telling us we are.
Brendan Quigley raises his hand. Sir, what's a theorem and what's a Euclid?
We expect Dotty to lash at Brendan the way all the masters do when you ask them a question but he looks at Brendan with a little smile. Ah, now, here's a boy with not one but two questions. What is your name, boy?
Brendan Quigley, sir.
This is a boy who will go far. Where will he go, boys?
Far, sir.
Indeed and he will. The boy who wants to know something about the
grace, elegance and beauty of Euclid can go nowhere but up. In what direction and no other can this boy go, boys?
Up, sir.
Without Euclid, boys, mathematics would be a poor doddering thing. Without Euclid we wouldn't be able to go from here to there. Without Euclid the bicycle would have no wheel. Without Euclid St. Joseph could not have been a carpenter for carpentry is geometry and geometry is carpentry. Without Euclid this very school could never have been built.
Paddy Clohessy mutters behind me, Feckin' Euclid.
Dotty barks at him. You, boy, what is your name?
Clohessy, sir.
Ah, the boy flies on one wing. What is your Christian name? Paddy.
Paddy what?
Paddy, sir.
And what, Paddy, were you saying to McCourt? I said we
down on our two knees and thank God for Euclid.
I'm sure you did, Clohessy. I see the lie festering in
What do I see, boys?
The lie, sir.
And what is the lie doing, boys?
Festering, sir.
Where, boys, where?
In his teeth, sir.
Euclid, boys, was a Greek. What, Clohessy, is a Greek? Some class of a foreigner, sir.
Clohessy, you are a half-wit. Now, Brendan, surely you
should get
your teeth.
know what a
Greek is?
Yes, sir. Euclid was a Greek.
