,title,lyrics,artistsFromLyrics,artists,date,rank,cnt

[Produced by Childish Gambino, Ludwig Göransson, & Stefan Ponce]",Childish Gambino,Childish Gambino,2014,"[66, 64, 75, 67, 67, 71, 69, 71, 75, 79, 76, 77, 70, 76, 89, 90, 88, 97, 94]",19
159,Studio,"Hi, I'm the Rap Critic. Let's talk about Schoolboy Q. Now, admittedly, with a name like that, you expect an intellectual, pretentious, maybe even snobbish type know-it-all rapper, right? Well…

*GANGSTA GANGSTA GANGSTA*

…yeah, not exactly. Yeah, Q's on that ol' gangster shit, and at first, I was really reluctant to listen to him, because Q's opening song hits you with:

GANGSTA SHIT

…which just makes me say, ""really? Even after Kendrick Lamar, your predecessor on your label T.D.E. hit us with an album pretty much denouncing that whole lifestyle, you want to come right after him, hitting us with the same ol' crap?"" Oh, and let me guess, despite all this gangsta gangsta talk, the single that will get the most play is the one that's aimed at the ladies, right? The one that has a lighter beat to it, and talks about how much he wants to be with his girl, but since he's still totally gangsta, he has to remind us how he's still a thug, and mainly focuses on the sexual aspect of their relationship, right?

*song plays*

*sighs* let's get this over with

So we start off with what everyone wants from a music video: dialogue!

""When are you coming home, it's already 3 am""

And you can hear in my voice how affected I am by this. I was hired because of my acting skills

*she lowers the phone to her boobs*

I keep forgetting that music videos are not a very subtle art form

*fades* Okay, so the actual songs starts, and we get a… hm… I don't hear any music…

Wait, is there ANOTHER scene of dialogue coming up?! Dude, just get to the song!

""I'm at home, and I feel like chilling out…""

Uh… what is she reading? Is that a… mad-libs app? It looks like it. No doubt, it's affiliated with Beats by Dre in some manner, right? What, do you just pick random words, and it gives you a silly sentence based off of them? …Uh, okay, well what does this one say?

""I'm at home, and feel like chilling out with myself to hiphop

*stars laughing, but stops* That's not funny. If you're gonna be random, at least be funny

*show rap-Libs*

Exactly!

I'm just sittin' in the studio just tryna get to you, baby

Okay, FINALLY, we get to the song, an it's about having to put in work in the studio when in the back of your head, you wish you were home with your loved one. Okay, I can get with that

But this song so fuckin' dope, girl, it's harder not for me to blaze it

Well, that kinda changes the tone of the song now, because when you say I'm sittin' in the studio tryna get to you, that sounds like someone who's on a schedule and HAS to finish an album before a certain deadline but wants to hurry up as fast as he can to get back to her; however, when you say ""But this song's so dope, I have to blaze it"", that takes away the work aspect, and it ends up sounding like you're enjoying what you're doing. Basically it's the difference between saying, ""I wanna be with you, babe, but I have to finish this job!"" and saying, ""I want to be with you babe, but I'm just HAVING SO MUCH FUN! And you know, you may BE having fun, but dude, you don't let HER know that! That's not gentleman etiquette!

To tell the truth, wish it was you in this booth that I was blazin'

Adequate recovery

I'm just sittin' in the studio just tryna get to you, baby

Alright, so with that line wrapping it up, we finish the chorus, and get into the actual first verse by Schoolboy Q

Q:
See I've been in the studio just tryna get to you, baby

Or… we just repeat the chorus again…

All night layin' verses though I'd rather lay with you, baby

So, he just rhymed ""get with you, baby"" with ""lay with you, baby""… now, let's be clear here: this isn't like that Jay-Z song ""Change Clothes"", where everyone got on Jay for rhyming ""necessary with necessary""

Young Hov' in the house is so necessary
No bra with that blouse, that's so necessary

Because I understood that the rhyme was actually withe the words ""house"" and ""blouse"". However, here, make no mistake there is NO rhyming happening Look, I know it's a song for the lady's but come on, man, put some effort into it!

Bra and panties matchin', nail and toes, you all kinda lady

Oh hey, look, he found a word that rhymes with ""baby"", just in time for the… THIRD line in this couplet. Well, at least he did it eventually…

Angel out of Heaven, such a goddess have a nigga praying'

And look, he… ALMOST found another word to rhyme with ""lady""

I'm just sittin' in the studio just tryna get to you, baby

Oh, was that the whole first verse? Well, that was… lazy, alright let's just keep going

You need a real nigga, shorty so come in, throw that pussy, shorty

Hey, he's finally rapping with some energy! Even though we're halfway through the video and he has yet to rhyme two different words together. And yeah, I know I seem to be only focusing on the rhymes and none of the actual content of his lyrics, but honestly, with this song, so far, it's the only thing to really grasp onto. I mean, what is it that he's saying that I can actually get into?

See I think you and me can make it, this little verse to get you naked

Wait, am I mistaken, or did he just flat out say: ""I truly believe in the integrity of our relationship"", quickly followed by, ""I wrote these lyrics so I could see your boobs

Shit, my type ain't quite her type

…and you admit that she's not even your type

Just when that door knock lose your thong, girl
Cause you girl, cause you girl, girl, cause you girl, girl

…you okay there, Q? Did you… like, mentally breakdown while trying to find a word to rhyme with ""girl""?

Put my tongue in different places, play a game of Operation

Oh hey, he managed to work in some semblance of metaphorical allusion, because, you know, in operation, you play a game where you touch all the different parts of the body, and he's saying that he'll use his tongue while doing the same with her

Na-na-na, la-la, la-la, you get what I'm saying

Oh-ho, you see, because the syllables he's speaking are reminiscent of the tongue movements, and she knows exactly what he means by it!

No metaphors, nothing like that
I'm keeping it straight to the point with you

I don't know, dude, you raps could benefit from a little wordplay. I mean, the cunnilingus allusion was at least a little entertaining. And in general, I think music could stand to utilize more metaphorical language. I mean, sure, a lot of works of art used metaphors and plays on wording for the purpose of working around censorship, but I think it's a lot more stimulating to leave some things to the imagination, to not have to say everything in such blunt terms

I'mma put this dick up all in-side-of-you

I keep forgetting that gangsta rap is not a very subtle art form…

Well, overall, I'd give this a 1 out of 5. Honestly, this song sounds like they were sitting in the studio, trying to rush together a love song on the last day of recording before they shot the album to the label. I mean, when the most clever line in your song is:

""Na-na-na, la-la, la-la,""

You are NOT finished writing. Now, in preparation for this review, I decided to listen to Schoolboy Q's Oxymoron album again, and upon closer listens, the guy has some substance behind this LP, I got that he actually wanted to tell me about himself over the course of the album. Unfortunately, despite my positive feelings towards it, it's certainly not a perfect album by any definition, but a song like this is NOT a substantial representation of what he has to offer, and is one the weakest points on said album, but hey, he needed the club song for the ladies, so there it is. Well, I'm the Rap Critic. You don't have to like my opinion, but I don't have to like your song",Rap Critic,ScHoolboy Q Featuring BJ The Chicago Kid,2014,"[68, 63, 58, 51, 45, 41, 42, 48, 45, 40, 39, 38, 38, 47, 53, 60, 58, 75, 81, 89]",20
160,EW!,"[Hook 1: will.i.am & Jimmy Fallon]
Seriously? Look at her butt. Ew!
Oh, she looks like a slut. Ew!
I'm like “What the what”? Ew!
Right? Right? Ew, ew!
Oh, you got to see this, ew!
Oh my gross I can't believe it, ew!
She's so basically basic, ew!
She's literally making me sick, ew!

[Chorus: will.i.am & Jimmy Fallon]
This is embarrassing. Ew, ew!
Like seriously, seriously. Ew, ew!
No seriously, seriously! Ew, ew!
I can't, I can't! Ew, ew!

[Verse 1: will.i.am & Jimmy Fallon]
Look at look at this. OM-effin-G, what the eff?
You're gonna freakin' flip, like, seriously freakin' flip
'Cause Sally's mad at Iggy because  Iggy's booty's more biggy
And Sally's booty's twiggy so she called her friend Cybie
Now Sally's gonna get impleggies
What's impleggies? Implants, silly, ew!
I'm freakin' for real
I think silicone butts are ew, ew!

[Hook 2: will.i.am & Jimmy Fallon]
Where’d she get that outfit? Ew
That girl is totally ratchet. Ew!
No seriously – who likes that? Ew!
Right right? Ew, ew!
Look at the way she takes pics, ew!
And what's up with those duck lips? Ew!
She's so lame, ew!
Super lame! Ew, ew!

[Chorus: will.i.am & Jimmy Fallon]
This is embarrassing. Ew, ew!
Like seriously seriously. Ew, ew!
No, seriously seriously. Ew, ew!
Oh my gosh. Ew, ew!

[Post-Chorus: will.i.am]
I am not hating
I am merely conversating
With my BFF Sara!
So bust your rhyme, Sara!

[Verse 2: Jimmy Fallon & will.i.am]
It’s Mir.I.Am and you know who
Now here's some things I think are ew
FaceTime and reclining in
Airplane seats and then Vining
Retweeting tweets, I'm not lying
'Cause even rhyming's annoying!
Bread bowls and ravioli, casserole, a roly-poly
Caterpillar on my really old and moldy windowsill, ew
Trapper keepers and a creeper wearin' sneakers
With the toes and maybe Frozen 'cause you knowin'
I don't wanna build a snowman

[Interlude]
Ew! Ew, ew! Ew, ew, ew, ew
Ew! Ew, ew! Seriously yuck!

[Bridge: Jimmy Fallon]
Hello, my name is Sara, that's Sara with no ""H""
Too bad if you don't like it, 'cause haters gonna hate
My Stepdad Gary, he tries to act so cool
Every time we see him, my friends and I say ""Ew!""

[Outro: Stepdad Gary, will.i.am & Jimmy Fallon]
Hey funky bunch, what're you guys doing?
Oh my gosh, it's my stepdad Gary
And he just ruined it!
I heard that funky beat that you was playing down here
It's a party over here, it's a party over here
Ew!",Jimmy Fallon,Jimmy Fallon Featuring will.i.am,2014,"[89, 26]",2
161,I'm Not Gonna Miss You,"I'm still here, but yet I'm gone
I don't play guitar or sing my songs
They never defined who I am
The man that loves you 'til the end
You're the last person I will love
You're the last face I will recall
And best of all, I'm not gonna miss you
Not gonna miss you

I'm never gonna hold you like I did
Or say I love you to the kids
You're never gonna see it in my eyes
It's not gonna hurt me when you cry
I'm never gonna know what you go through
All the things I say or do
All the hurt and all the pain
One thing selfishly remains
I'm not gonna miss you
I'm not gonna miss you",Glen Campbell,Glen Campbell,2014,[90],1
162,Bo$$,"[Intro]
Woah! Woah!

[Verse 1: Normani]
Every day is payday
Swipe my card, then I do the Nae Nae
You're talking to a lady
I want a Kanye-ye, not a Ray J
So that's a no-no
I'm a Maybach and you's a Volvo
This convo beat like Dre-e
I already know whatcha tryna say

[Pre-Chorus: Lauren & Camila]
You say that you a baller and I see you tryna holla
But that ain't how I was brought up, next
Working for the money 'cause that's what my mama taught me
So your ass better show me some respect

[Chorus: Ally & Normani]
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars

[Verse 2: Normani]
C-O-N-F-I-D-E-N-T, that's me, I'm confident
Don't want yo compliments, use common sense
I'm on my Michelle Obama (Shhh)
Shut your mouth
Boy, I think you know who run this house
I ain't thirsting for no bae
'Cause I already know whatcha tryna say

[Pre-Chorus: Lauren & Camila]
You say that you a baller and I see you tryna holla
But that ain't how I was brought up, next
Working for the money 'cause that's what my mama taught me
So your ass better show me some respect

[Chorus: All & Normani]
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars (Woah, oh)
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars (Woah, oh)
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars (Woo-hoo)
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars

[Bridge: Ally + Lauren & Camila]
I pledge allegiance to my independent girls in here, ooh baby
So if you're with us, come on let me hear you say, yeah, yeah, yeah
Uh-huh, hey, hey, uh-huh, hey, hey
Da-da-da-da-da-da-da, I see you

[Pre-Chorus: Lauren & Camila & (Camila)]
You say that you a baller and I see you tryna holla
But that ain't how I was brought up, next (No-o-o-o)
Working for the money 'cause that's what my mama taught me
So your ass better show me some respect

[Chorus: All & Normani]
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars
Bo$$, Michelle Obama
Purse all heavy, getting Oprah dollars

[Outro: Ally]
(Hey, hey, hey, hey)
Woohoo!
Oh",Fifth Harmony,Fifth Harmony,2014,"[98, 91, 84, 79, 75, 75, 73, 67, 64, 72, 79, 89, 89, 90, 43]",15
163,Sippin' On Fire,"[Verse 1]
Girl, you melt me like ice in whiskey
With those blue flame looks that you give me
You can't hide what's inside
And it's killing me right now to see you wanna slip off with me again

[Chorus]
Why should we go 'round and 'round the truth, like we've been doin'?
Every time we lie, girl, we're losin'
So why should we spend Saturday night alone
When I can call you on the phone, pick you up
Make it up as we go along
Pull an all nighter, chasin' that desire
Sparks flyin' in her eyes like lighters (Like lighters)
Get a little higher (Get a little higher)
Sippin' on fire (Sippin' on fire)

[Verse 2]
You act like you don't know what you're missin'
Every time you end up back with him
'Cause it's safe, and you're scared
Of everything you're feelin' when we're burnin' the midnight down again

[Chorus]
Why should we go 'round and 'round the truth, like we've been doin'?
Every time we lie, girl, we're losin'
So why should we spend Saturday night alone
When I can call you on the phone, pick you up
Make it up as we go along
Pull an all nighter, chasin' that desire
Sparks flyin' in her eyes like lighters (Like lighters)
Get a little higher (Get a little higher)
Sippin' on fire (Sippin' on fire)

[Bridge]
Every goodbye is bittersweet
So why should we fight what we both need?

[Chorus]
And why should we go 'round and 'round the truth, like we've been doin'?
Every time we lie, girl, we're losin'
So why should we spend Saturday night alone
When I can call you on the phone, pick you up
Make it up as we go along
Pull an all nighter, chasin' that desire
Sparks flyin' in her eyes like lighters (Like lighters)
Get a little higher (Get a little higher)
Sippin' on fire (Sippin' on fire)

[Outro]
Girl, you melt me like ice in whiskey
With those blue flame looks that you give me
You can't hide what's inside
And it's killin' me right now to see you wanna slip off with me",Florida Georgia Line,Florida Georgia Line,2014,[62],1
164,The Days,"[Verse 1]
Under the tree where the grass don't grow
We made a promise to never get old
We used to believe that the stars aligned
Together forever, but we ran out of time

[Pre-Chorus]
Heartache, heartbreak
It's taking its toll
Why won't you stay by my side, baby, don't go
I'm in pieces
Pick me up and put me together

[Chorus]
These are the days I've been waiting for
To hear you say you can't wait for more
Keep it coming 'cause we can't say no
These are the days worth dying for
These are the days worth dying for

These are the days I've been waiting for
To hear you say you can't wait for more
Keep it coming 'cause we can't say no
These are the days worth dying for
These are the days worth dying for",Avicii,Avicii,2014,[78],1
165,24 Hours,"[Intro: YG]
Mustard on the beat, ho

[Hook: TeeFLii]
Girl, don’t hide that pussy
You should be the type to provide that pussy
And let a thug hit it
You ain’t gotta get dressed or do your hair
Girl, I got 24 hours, 24 hours
It's just me and you, I got 24 hours
24 hours, 24 hours
You won't have nothin' on, for 24 hours

[Verse 1: TeeFLii]
Yeah, you would look good with no make-up on
Sex, sex in the morning
You ain't no good girl, good girl, you a bad girl
You ain't no side chick, you know you fine
You a thickie wit'cho cute ass
I know everywhere you tatted
We fuck then get some sleep
Wake up then do it again

[Hook: TeeFLii and 2 Chainz]
Girl, don’t hide that pussy
You should be the type to provide that pussy
And let a thug hit it
You ain’t gotta get dressed or do your hair
Girl, I got 24 hours, 24 hours
It's just me and you, I got 24 hours
24 hours, 24 hours
You won't have nothin' on (2 Chainz), for 24 hours (Yeah)

[Verse 2: 2 Chainz]
24/7 like the Waffle House
Three cell phones, still nothin' to talk about
Might pull your girl with the head nod
I used to off white like egg nog
My baby momma badder than these R&B hoes
Towel on the floor, looking through the peep hole
I ask them who is it, they say room service
Give me one minute, she gettin her womb service (Damn)
South side nigga on the West Side
Still got a whole closet full of reptiles
The nigga ain't hard, he erectile
And I just beat it up I need a hand towel (Ooh!)

[Hook: TeeFLii]
Girl, don’t hide that pussy
You should be the type to provide that pussy
And let a thug hit it
You ain’t gotta get dressed or do your hair
Girl, I got 24 hours, 24 hours
It's just me and you, I got 24 hours
24 hours, 24 hours
You won't have nothin' on, for 24 hours

[Verse 3: TeeFLii]
Walking around, combing your hair
And you know that I want it right here, yeah, yeah
Catch you out you can clean it up
Lay you out on that couch
You know you fine (You fine)
Got long hair and don't care
I know everywhere you tatted
Fuck then get some sleep
Wake up then do it again

[Hook]
Girl, don’t hide that pussy
You should be the type to provide that pussy
And let a thug hit it
You ain’t gotta get dressed or do your hair
Girl, I got 24 hours, 24 hours
It's just me and you, I got 24 hours
24 hours, 24 hours
You won't have nothin' on, for 24 hours",TeeFlii,TeeFLii Featuring 2 Chainz,2014,"[96, 90, 85, 86, 86, 91, 97]",7
166,Errrbody,"[Intro]
Errybody
This shit here for errbody, errbody
Eyo I'm right back at em
I said this shit here for errbody, errbody
Art of hustle, errybody, errbody

[Chorus]
Errbody wanna be a dope boy
Errbody wanna be a coke boy, errbody got a choppa
Errbody get money, errbody say they from the hood
Errbody real but they not boy
Err'bitch say that she a bad bitch
Errbody on Instagram lookin like they mad rich but they not
Errbody say they started from the bottom now they at the top

[Verse 1]
Errbody say they they got haters
Errbody got paper guess ain't nobody broke
But who is me to talk about the next nigga out here flexin'
When I did it before
And who is you to talk about this whip ain't mine
But you see a nigga in it with the top down
Boy you sound like a hater on the front line
I'mma hit the block for ya one more time
Errbody got some to say, errbody wanna hate
If ya ask me err'bitch gay, in the club dancing on her friend
Tryna pretend, when ya know you go both ways
Err'nigga think that shit cool, don't you be fooled
You should bring ya friend home witcha
Tell ya eat her pussy then you can't be mad
Cause ya should've never gave me the wrong picture

[Chorus]
Errbody wanna be a dope boy
Errbody wanna be a coke boy, errbody got a choppa
Errbody get money, errbody say they from the hood
Errbody real but they not boy
Err'bitch say that she a bad bitch
Errbody on Instagram lookin like they mad rich but they not
Errbody say they started from the bottom now they at the top

[Verse 2]
Errbody fuckin errbody bitch, errbody with the shit, that's life
And err'nigga tryna fuck the next nigga bitch
Not knowin his bitch is the next nigga bitch
Rose gold Rollie that's a check on my wrist
Oh I'm bout to blow a check in this bitch
Truth be told I don't even drink but I'm tryna turn up for a bitch
I know a lot of nobodies wanna be somebody
Plug on the way thats a new Bugatti
25 bands just fucked up Follie, CMGE nigga thats errbody
Nobody wanna be lame
Know a lot of nobodies but won't say nobody name
Nobody snatchin' my chain, true skreet nigga I ain't in nobody lane

[Chorus]
Errbody wanna be a dope boy
Errbody wanna be a coke boy, errbody got a choppa
Errbody get money, errbody say they from the hood
Errbody real but they not boy
Err'bitch say that she a bad bitch
Errbody on Instagram lookin like they mad rich but they not
Errbody say they started from the bottom now they at the top

[Refrain]
Errybody
This shit here for errbody, errbody
Eyo I'm right back at em
I said this shit here for errbody, errbody
Art of hustle, errybody, errbody

[Verse 3]
Errbody goin to the mall buyin' da designer
Niggas got hunnid dolla lineups
Hermes belt on some GG jeans
Child support lookin high-low to find em
Couple niggas ballin' in the club
Poppin' bottles buyin' booths but if a nigga wanna know the truth
Still owe the plug in that rented ass coupe
If his watch ain't real then his chain ain't too
Shawty gotta million some followers, a million some problems
But she a different person on the gram
Meet her in person, you like where all the purses
Thought you had errcolor, shawty yean got naan
Errbody need to be theyself
Errbody famous ain't no regular people left
Errbody smokin' on kush, if you smokin' on regular
You know you gotta smoke by yaself

[Chorus]
Errbody wanna be a dope boy
Errbody wanna be a coke boy, errbody got a choppa
Errbody get money, errbody say they from the hood
Errbody real but they not boy
Err'bitch say that she a bad bitch
Errbody on Instagram lookin like they mad rich but they not
Errbody say they started from the bottom now they at the top

[Bridge]
Cause this shit here for errbody errbody
Nigga I got money I put on errbody errbody
Keep one in the head cause ion trust nobody nobody
I'ma pull it out, let it ride, I'ma hit errbody errbody
I swear you can get it pussy nigga thats for

[Chorus]
Errbody wanna be a dope boy
Errbody wanna be a coke boy, errbody got a choppa
Errbody get money, errbody say they from the hood
Errbody real but they not boy
Err'bitch say that she a bad bitch
Errbody on Instagram lookin like they mad rich but they not
Errbody say they started from the bottom now they at the top

[Refrain]
Errybody
This shit here for errbody, errbody
Eyo I'm right back at em
I said this shit here for errbody, errbody
Art of hustle, errybody, errbody",Yo Gotti,Yo Gotti,2014,[98],1
167,Later On,"Hey babe won't you tell me what you've got going on
Just a little later on tonight
How about you and me get together have a couple drinks
Well don't you think that sounds like, a good time

You start striding over
We can't get no closer
Ain't no room in the middle
Girl watcha doing a little later

Let's go start a fire
How about you and i get this thing moving shaking grooving
Baby tell me what your doing
Later on later on later on later on later on later on

Girl your shining like a movie star
And y'know you look so good
I can't stop staring
And I can tell that your feelin' it too
What you wanna do with that smile your wearing
Oh yeah

What you say we got lost lets go
Spend a couple hours just getting to know each other
Out there in the moonlight glow
And when we get alone

You start striding over
We can't get no closer
Ain't no room in the middle
Girl watcha doing a little later

Let's go start a fire
How about you and i get this thing moving shaking grooving
Baby tell me what your doing
Later on later on later on later on later on later on

You start striding over
We can't get no closer
Ain't no room in the middle
Girl watcha doing a little later

Let's go start a fire
How about you and I get this thing moving shaking grooving
Baby tell me what your doing
Later on later on later on later on later on later on",The Swon Brothers,The Swon Brothers,2014,"[99, 91, 86, 94, 90, 88, 92, 97, 100]",9
168,Counting Stars,"Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have jobs
Yeah organelles have... jobs

It has no life like a fence outside
Plants' cell wall protects the line
Outside case the cell membrane
Lets things out-in survive

Hold, food the vacuole
Round, water-filled sacks float
Next we have the lysosomes
Breaks down food in animals

Nucleus the oval inside
Controlling all the things
The membrane protecting so strong
Inside's the chromatin

The DNA, ribosomes, made inside
Nucleolus structure where ribosomes lie

(Chorus)
Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have jobs

Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have, organelles have jobs

There's smooth and rough, proteins to and from
Endoplasmic Reticulum
Flat-like sac or a tube
Golgi Bodies, the mail room

Float, in a gel-like mold
Thick cytoplasm fluid
Mitochondria they hold
Energy for cells I'm told

The chloroplasts get light from the sun
Capturing energy
They use the light, use the light, use the light
Producing the food that plants will need for life

(Chorus)
Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have jobs

Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have, organelles have jobs

The cell theory
Watch and learn
All living things
Are composed of cells

The cell theory
Watch and learn
Cells are the basic structures of life

The cell theory
Watch and learn
All cells are produced
From other cells

The cell theory
Watch and learn
Schwann, Leeuwenhoek
Virchow, Schleiden, Hooke

Everything that's alive...they have cells inside

(Chorus)
Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have jobs

Look inside a cell and you will see
A microscope finds structures so tiny
And plants and animals have them in their cells
They all have special functions
Organelles have, organelles have jobs

The cell theory
Watch and learn
All living things
Are composed of cells

The cell theory
Watch and learn
Cells are the basic structures of life

The cell theory
Watch and learn
All cells are produced
From other cells

The cell theory
Watch and learn
Schwann, Leeuwenhoek
Virchow, Schleiden, Hooke",Mr. Parr,OneRepublic,2014,"[50, 47, 47, 45, 41, 45, 41, 37, 35, 35, 32, 29, 26, 29, 26, 22, 27, 25, 23, 26, 24, 17, 16, 12, 11, 10, 8, 9, 8, 7, 8, 8, 9, 6, 7, 5, 3, 3, 2, 2, 3, 3]",42
169,Bartender,"[Verse 1]
8 o’clock on Friday night I’m still at home
All my girls just keep on blowin' up my phone
Sayin', ""Come on, he ain’t worth the pain
Do what you gotta do to forget his name""
Now there’s only one thing left for me to do
Slip on my favorite dress and sky-high leather boots
Check the mirror one last time
And kiss the past goodbye

[Chorus]
What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

[Verse 2]
Tonight I’ll let a stranger pull me on the floor
Spin me 'round and let him buy a couple more
But before it goes too far
I’ll let him down easy
'Cause tonight it’s all about dancin' with my girls to the DJ
Put that song on replay

[Chorus]
What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

[Bridge]
I’m feelin' that buzz
I’m ready to rock
Ain’t no way I’m gonna tell you to stop
So pour that thing up to the top
I’m comin' in hot
Hey bartender
Ooh-ooh, oh-oh-oh

[Chorus]
Hey Bartender
What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender
Hey bartender",Lady Antebellum,Lady Antebellum,2014,"[63, 60, 56, 49, 40, 36, 35, 33, 31, 32, 34, 35, 36, 44, 46, 45, 52, 46, 77, 78]",20
170,Bumpin' The Night,"[Verse 1]
The week was long, but now it's gone, the drink is on
So fill your cup and turn the good time music up
Pick up that sweet, somebody wrap your arms around this Friday night
Get a little lost in the party
Float your trouble like a champagne bubble, saying
(Yeah, yeah, yeah, yeah) Yeah, yeah, yeah, yeah
(Yeah, yeah, yeah, yeah) Yeah, yeah, yeah, yeah

[Chorus]
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night
Two crazy hearts
Looking in the dark for a place to park it to their life
Find an old school way-and-bee
And put a little shine on the bottle seat
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night

[Verse 2]
The night is young, the night is free, and so are we
So let it out and let me stay inside your drink
Lipstick all along
Next sipping star lie on the window tripping down
Off in the distance the lights of town
Can you see it now?

[Chorus]
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night
Two crazy hearts
Looking in the dark for a place to park it to their life
Find an old school way-and-bee
And put a little shine on the bottle seat
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night
(Yeah, yeah, yeah, yeah) Yeah, yeah, yeah, yeah
(Yeah, yeah, yeah, yeah) Yeah, yeah, yeah, yeah

[Chorus]
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night
Two crazy hearts
Looking in the dark for a place to park it to their life
Two shots of Patron, don't wanna go home
2 AM in the morning, just you and I
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night
(Yeah, yeah, yeah, yeah) Yeah, yeah, yeah, yeah
Just bumpin' the night

[Outro]
(Yeah, yeah, yeah, yeah)
Two bottles of Bud
Two speakers in the trunk
Two people in love
Just bumpin' the night",Florida Georgia Line,Florida Georgia Line,2014,[69],1
171,Really Don't Care,"[Verse 1: Demi Lovato]
You wanna play, you wanna stay, you wanna have it all
You started messing with my head until I hit a wall
Maybe I should've known
Maybe I should've known
That you would walk, you would walk out the door (hey)
Said we were done, then met someone and rubbed it in my face
Cut to the part, she broke your heart, and then she ran away
I guess you should've known
I guess you should've known that I would talk, I would talk

[Chorus: Demi Lovato]
But even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Oh-oh-oh, I really don't care

[Verse 2: Demi Lovato]
I can't believe I ever stayed up writing songs about you
You don't deserve to know the way I used to think about you
Oh, no, not anymore
Oh, no, not anymore
You had your shot, had your shot, but you let go
Now if we meet out on the street, I won't be running scared
I'll walk right up to you and put one finger in the air
And make you understand
And make you understand
You had your chance, had your chance

[Chorus: Demi Lovato]
But even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Oh-oh-oh, I really don't care

[Bridge: Cher Lloyd]
Yeah, listen up
Hey, hey, never look back
Dumbstruck boy
Ego intact
Look boy, why you so mad?
Second guessing, but should've hit that
Hey, Demi, you picked the wrong lover
Should've picked that one, he's cuter than the other
I just wanna laugh, 'cause you tryna be a hipster
Kick it to the curb, take a Polaroid picture

[Chorus: Demi Lovato]
But even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Even if the stars and moon collide
I never want you back into my life
You can take your words and all your lies
Oh-oh-oh, I really don't care
Oh-oh-oh, I really don't care",Demi Lovato,Demi Lovato Featuring Cher Lloyd,2014,"[93, 78, 69, 57, 38, 30, 26, 26, 32, 31, 30, 30, 38, 43, 37, 83, 92]",17
