,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
502,Maze,"[Intro]
Stuck in a maze
Oh, oh, oh, oh, oh, oh
Stuck in a maze, mmh

[Chorus]
Stuck in a maze
Everything's okay but it's not really okay
My life's a death race
I'm numbing my pain with codeine rain
I'm going insane
Life's not the same
Stuck in a maze
I'm not going in
My brain is going everywhere
I'm tormented every day
Mama, I'm losing my mental
The sorrows that I've been through
Story to be continued

[Verse]
I sip ill, pop pills, crack seals
Doing anything to numb the weight that I feel, yeah
I chase thrills, you still crashin' Hot Wheels
Ride a dirt bike down the ditch, see if I live
I'm not in my subconscious, I'm conscious
They tell me that they can help me, I got this
Watch this, I took my demons into the bank of life and I made the biggest deposit
Without drugs, I'm losing my logic
These pills and my Pro Tools still got logic
I run, I run, I run
I run, I run, I run

[Chorus]
Stuck in a maze
Everything's okay but it's not really okay
My life's a death race
I'm numbing my pain with codeine rain
I'm going insane
Life's not the same
Stuck in a maze
I'm not going in
My brain is going everywhere
I'm tormented every day
Mama, I'm losing my mental
The sorrows that I've been through
Story to be continued",Juice WRLD,Juice WRLD,2019,[65],1
503,What Makes You Country,"[Verse 1]
People talkin' ’bout what is and what ain’t country
What gives ’em the right to wear a pair of beat-up boots?
Is it the size of your tires and your fires, or your wild ass buddies?
Well, give me a minute, let me hit you with some hometown truth

[Pre-Chorus]
You could be a cowboy on the Texas plain
Or a plowboy waitin’ on the rain
We’re all a little different, but we’re all the same
Everybody doin' their own thing

[Chorus 1]
I got my dirt road cred when I was twelve
On a no cab tractor hauling them bales
Backing in boats, fishing limb lines
Running bird dogs through the Georgia pines
Step side cover down in peanut dust
Friday night spotlight, and that was us
It might not have been you, but I can't judge
Just be proud of what makes you country

[Verse 2]
Does it run in your blood?
Did it come from your daddy and mama?
Were you converted by an Alabama song on the radio?
That feels so right
Did you lock eyes with a little green-eyed girl from Jackson?
Tell me what got ya, I just gotta know

[Chorus 2]
Me, I got my Sunday learning in a live oak church
Silver Queen corn in a backyard dirt
Waiting for the fall to finally come along
So I can grab my gun and get my outside on
Step side cover down in peanut dust
Friday night spotlight, and that was us
It might not have been you, but I can't judge
Just be proud of what makes you country

[Brdge]
Might be from a city or a little farm town
Whatever kind of square that you drove around
Do you wear it on your sleeve or keep it deep down?
You know you gotta let it out

[Chorus 1]
I got my dirt road cred back when I was twelve
On a no cab tractor hauling them bales
Backing in boats, fishing limb lines
Running bird dogs through them Georgia pines
Step side cover down in peanut dust
Friday night spotlight, and that was us
It might not have been you, but I ain't judging
And just be proud of what makes you country
Whatever makes you country

[Outro]
You do your kind of country
They doing they kind of country
I do my kind of country
Whatever makes us country",Luke Bryan,Luke Bryan,2019,"[90, 66, 61, 54, 64, 63, 69, 70, 73, 74, 76]",11
504,Flaws And Sins,"[Intro]
Vibe on this bitch, though
A lighter?
Nah, in the room
Oh
Uh-huh

[Verse 1]
You work numbers, work wonders
You done woke me up from my eternal slumber
I'm the lightning, you’re the thunder
There's a difference 'tween, ""I need you,"" and, ""I want you""
Girl, I need you
Good sex led to conversations getting a little deeper, uh
Tell me your darkest secrets, shit you wouldn’t even tell Jesus, uh
My karma been tweaking so much, I don't even believe in karma
But you give me a reason to thank God for all these recent falls
Percocet 30 E 8, I've been gettin' off
I done chilled out on the drugs since you've been involved
Suck it like it's love, fuck me like it's love
No protection on my heart, goddamnit, I'm gon’ hit it raw
Traumatized from my past, yeah, I keep a log
In my mind, in my head, where that shit belong
They say you after my bread, shit, I hope they wrong
You already ran up the bands, we could have a ball
Hit it from the back, humina, call a play, huddle up
This that good love in the bedroom
Fuck you in the Prada, poke her face like Lady Gaga
Ride it like a Mazda, zoom, zoom, zoom

[Chorus]
I’m all, I'm really all in
In love with all your flaws and sins
Your scars are really gorgeous
Ain’t that a weird way to give compliments?
I'm all, I'm really all in
I fell in love with all your flaws and sins
Your scars are really gorgeous
I see your light in all the darkness

[Verse 2]
Woah
'Atta boy, I done turned to a man
Hot chills when my skin is on your skin
Hope you know that if you ever try to end
You gon’ catch a couple out the F&N
That mean Cupid ain't give you a headshot
So I ain't got no choice but to leave you with a headshot
Look at the way I make that fucking bed rock, uh
Where your ring finger at? I need wedlock
Got my sights on your ass, ooh, red dot
We some bats that made it out of Hell, ooh, red hot
Don't, ayy, go all night, bitch, don't stop
We ain't even gon' be finished 'til the sun's up

[Chorus]
I'm all, I'm really all in
In love with all your flaws and sins
Your scars are really gorgeous
Ain't that a weird way of giving compliments?
I'm all, I'm really all in
In love with all your flaws and sins
Your scars are really gorgeous
That's my way of giving compliments
I'm all, I'm really all in
In love with all your flaws and sins
Your scars are really gorgeous
Ain't that a weird way to give compliments?
I'm all, I'm really all in
I fell in love with all your flaws and sins
Your scars are really gorgeous
I see light in all the darkness",Juice WRLD,Juice WRLD,2019,[91],1
505,Nights Like This,"[Verse 1: Kehlani]
You act like you need remindin'
Tryna do it over, bring it back and rewind it
But all that glitters isn't gold, I was blinded
Should have never gave you my heart on consignment

[Pre-Chorus: Kehlani]
And I can't believe the lies that I went for
Thought you was mine, but you decided to be with him though
You took my feelings and just threw 'em out the window
Feel like it's too hard to fall in love again, no

[Chorus: Kehlani]
On some nights like this, shawty, I can't help but think of us
I've been reminiscin', sippin', missin' ya
Can you tell me what's with all this distant love?
If I called, would you pick it up?
On some nights like this, I just wanna text you, but for what?
You gon' say you want me, then go switch it up
Just gon' play with my emotions just because, no (Oh)

[Verse 2: Kehlani]
All them times I played the fool for you
Thinkin' we could put it back together, thought we had forever
You never see my point of view
Our connection is so severed, you don't show no effort

[Pre-Chorus: Kehlani]
And I can't believe the lies that I went for
Thought you was mine, but you decided to be with him though
Took my feelings and just threw 'em out the window
Feel like it's too hard to fall in love again, no

[Chorus: Kehlani]
On some nights like this, shawty, I can't help but think of us
I've been reminiscin', sippin', missin' ya
Can you tell me what's with all this distant love?
If I called, would you pick it up?
On some nights like this, I just wanna text you, but for what?
You gon' say you want me, then go switch it up
Just gon' play with my emotions just because, no (Oh)

[Bridge: Kehlani]
You gon' get my hopes high, girl
You gon' get my hopes high, girl
Just gon' tell me more lies, girl
Just gon' get my hopes high, girl

[Verse 3: Ty Dolla $ign]
I've been way too good to you, you take me for granted
You was my day one since back at Big B's house on Adams
First day that we met, I flagged you down, I told you, ""Hit my line""
Used to promise me you'd never switch on me like Gemini
You think I'm a fool, ain't nobody stupid
I see all the signs, I see all the clues
Yeah, sometimes I reminisce 'bout that shit when I'm bingin'
Can't believe it's been a whole year, yeah, but...

[Chorus: Kehlani with Ty Dolla $ign]
On some nights like this, shawty, I can't help but think of us
I've been reminiscin', sippin', missin' ya (Missin' ya)
Can you tell me what's with all this distant love? (Love)
If I called, would you pick it up?
On some nights like this, I just wanna text you, but for what?
You gon' say you want me, then go switch it up (Switch it up)
Just gon' play with my emotions just because, no (Oh)

[Outro: Kehlani]
You gon' get my hopes high, girl
You gon' get my hopes high, girl
Just gon' tell me more lies, girl
Just gon' get my hopes high, girl",Kehlani,Kehlani Featuring Ty Dolla $ign,2019,"[95, 79, 67, 72, 89, 76, 83, 88, 69]",9
506,Always Remember Us This Way,"[Verse 1]
That Arizona sky
Burnin' in your eyes
You look at me and babe, I wanna catch on fire
It’s buried in my soul
Like California gold
You found the light in me that I couldn’t find

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down
And the band won't play
I'll always remember us this way

[Verse 2]
Lovers in the night
Poets tryna write
We don't know how to rhyme, but damn, we try
But all I really know
You're where I wanna go
The part of me that's you will never die

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down
And the band won't play
I'll always remember us this way

[Bridge]
Oh yeah
I don't wanna be just a memory, baby, yeah
Hoo, hoo, hoo, hoo, hoo, hoo
Hoo, hoo, hoo, hoo, hoo, hoo
Hoo, hoo, hoo, hoo, hoo hoo hooooooooo

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down and the band won't play
I'll always remember us this way
Way yeah

[Outro]
When you look at me and the whole world fades
I'll always remember us this way

[Outro]
Oooh, oooh, hmmmm
Oooh, oooh, hmmmm",Lady Gaga,Lady Gaga,2019,"[100, 64, 47]",3
507,Mo Bamba,"[Intro]
16yrold
Bitch!
Daytrip took it to 10

[Chorus]
I got hoes
Callin' a young nigga phone (Ring, ring)
Where's Ali with the mothafuckin' dope? (Bitch, bitch)
I be ballin' like a mothafuckin' pro (Like a, huh, like a, huh)
I be ballin' like my nigga Mo (Bamba, bitch)
Sheck Wes, I ain't a mothafuckin' joke (Haha, hahahahaha)
Steph Wes, stay with the fuckin' pole (Pa, pa, pa-pa)
You fuck around and get poled (You get poled, bitch)
'Cause I got hoes (So many fuckin' hoes)
Callin' a young nigga phone
(Ring-ring, ring, ring-ring, ring, ring-ring)
Where's Ali with the (Bitch with the) mothafuckin' dope? (Huh)
I be ballin' like a mothafuckin' pro (Like a mothafuckin' pro)
I be ballin' like my nigga Mo (Bamba, Bamba)
Sheck Wes got so many flows (I do it all)
Call me Drake, how a nigga contro—

[Verse]
Oh! Fuck! Shit! Bitch! (Huh)
Young Sheck Wes and I'm gettin' really rich (Ching-ching)
See how I caught it 'cause I'm really with the shits (Ping-ping)
See me in the streets and I be really with a (Cling, cling), with a
Bad bitch (Bitch), niggas straight rockin' (Rock)
Niggas straight see me, when they see me, they be coppin' (What?)
I'm the best drug dealer, nigga, come and cop it  (Got it)
Young Sheck Wes, I'm like the fuckin' Green Goblin (Hahahaha)

[Chorus]
I got hoes (Hoes, ho)
Callin' a young nigga phone, phone (Bitch)
Where's Ali with the mothafuckin' dope?
(With the mothafuckin' dope)
Dope (With the mothafuckin' dope)
With the mothafuckin' dope (Bitch)
With the dope (Gettin' rich), with my bros (Bitch, shit)
I fucked your ho (Shit)
And she ain't even let you know (Shit fucked up)

[Outro]
Damn, this nigga nice, fuck is you talking about?
('Cause I got) Bitch (Hoes)
And my nigga One-Six, my nigga
Ali, the Daytrip nigga, fuck is niggas talking about?
(I got hoes, shit
Young Sheck Wes, I do it on the go)
Uh, woah, uh",Sheck Wes,Sheck Wes,2019,"[47, 43, 40, 41, 27, 18, 16, 14, 14, 15, 17]",11
508,Burn Out,"[Chorus]
Watchin' cigarettes burn out
'Til all the neon gets turned out
I was so on fire for you it hurts how
Fast a cigarette can burn out

[Verse 1]
Just watchin' rivers run
Down the side of my bottle
Almost like it's cryin' my tears
Had the world on a string
And then I lost everything
And that's how I wound up here

[Chorus]
Watchin' cigarettes burn out
'Til all the neon gets turned out
There's nothing left but empty glasses now
It's all flashes now
Smokin' memory that ain't nothin' but ashes
In the low lights
These done-me-wrong songs hit me so right
I was so on fire for you it hurts how
Fast a cigarette can burn out

[Verse 2]
If you put your hands on the flame
You've got no right to complain
'Cause you know it's gonna leave a mark
When the glow comes to an end
Like scattered embers in the wind
Leaves you lookin' for a brand new spark
Watchin' cigarettes burn out

[Bridge]
Now with every hit
I'm gonna quit
But who am I kiddin'?
I just can't put you down
So I keep hangin' around

[Chorus]
Watchin' cigarettes burn out
'Til all the neon gets turned out
There's nothing left but empty glasses now
It's all flashes now
Smokin' memory that ain't nothin' but ashes
In the low lights
These done-me-wrong songs hit me so right
I was so on fire for you, it hurts how
Fast a cigarette can burn out
I was so on fire for you, it hurts how
Fast a cigarette can burn out",Midland,Midland,2019,"[63, 69, 83, 85, 93, 95, 98, 93, 92]",9
509,Red Room,"[Intro]
Woo

[Chorus]
I'm a maniac, go crazy for the cash (Hey, brazy)
Green Lamborghini, paper tags (Skrrt, skrrt)
Ridin’ through the city, 30 mags (Brrt, bow)
Niggas snitchin', they the police with no badge (Woo, woo, woo)
How I grew up, my momma was my dad (Momma, huh)
So when I blew up I put her in a pad (Mansion)
I like to throw up when I think about the crash (Ugh, ugh)
Not playin', when I hit the tree I smell the gas (Hey, hey)
Lookin’ at the sky, think about my past (Sky)
When I used to kick the door, shoot you for the cash (Boot, boot, boot)
Everybody hit the floor 'fore you make me mad (Floor)
Devil had a nigga soul livin' too fast (Soul)
Prayin' to the Lord, my soul to keep (Keep)
Controllin' me (Me), take a hold of me (Hold)
Bitches ain't shit, got exposed by E! ('Sposed)
So naive (So), cold in the streets (Streets)

[Verse 1]
Sleep on my feet (Feet)
Money turn homies to zombies, they eat (Zombies)
Miss my grandma, she was humble and sweet (Grandma)
I don't speak, let the check talk for me (Check, woo)
I can’t sleep ’less the TEC in my reach (TEC)
Hit the dope, make me choke, make me wheeze (Choke)
Sip the dope, help the pain at ease (Hey)
Tryna get the money 'fore it clean, it was dirty (Dirty)
Playin’ football, hide the fire in my girdle (Fire)
Gettin' locked up, runnin' round in a circle (Circle)
Brother caught fifteen like he did a murder
(Murder, murder, murder, murder)
Now my whole family hurtin'
(Hurtin’, hurtin', hurtin', hurtin')
Tryna see the light but we couldn't pull the curtain
(Curtain, curtain, curtain, curtain)
Night time lurkin' (Night, night)
Momma said the streetlights 'bout to stop workin' (Light, light, light)
Lookin' at my momma in her eyes (Momma)
Lookin' at me like a new person (New person)
She tellin' me I need to slow down (Slow down)
The pain don't go away with the Percy (Slow down)
That was when the rap wasn't working (Wasn't working)
Living in the trap, it's a circus (Trap circus)
See my grandma in a hearse (Grandma)
And Pistol P gone in the casket
Shot's fired, nigga blasting (Brrt)
Cops, they arrive, start smashing (Woop, woop)
Opps, we shoot shots like the Mavericks (Opps)
Vaults, put the cash up and we stash it (Stash)
You flop, we doing numbers can't imagine (Hey)
Money tunnel when the roof panoramic (Skrrt)
Count the bundles 'til my hand start crampin' (Cramp)
I come with the drip, I need a napkin (Hey)

[Chorus]
I'm a maniac go crazy for the cash (Hey, brazy)
Green Lamborghini, paper tags (Skrrt, skrrt)
Ridin' through the city, 30 mags (Brrt, bow)
Niggas snitchin', they the police with no badge (Woo, woo, woo)
How I grew up, my momma was my dad (Momma, huh)
So when I blew up I put her in a pad (Mansion)
I like to throw up when I think about the crash (Ugh, ugh)
Not playin', when I hit the tree I smell the gas (Hey, hey)
Lookin' at the sky, think about my past (Sky)
When I used to kick the door, shoot you for the cash (Boot, boot, boot)
Everybody hit the floor 'fore you make me mad (Floor)
Devil had a nigga soul livin' too fast
Prayin' to the Lord, my soul to keep (Keep)
Controllin' me (Me), take a hold of me (Hold)
Bitches ain't shit, got exposed by heat ('Sposed)
So naive (So), cold in the streets (Streets)

[Verse 2]
I been crossed out by my own brother (Woo, woo)
Ain't no rules in the street, don't trust 'em
Ran it up and I had to go and bust it
Police 'bout to kick the door, now we gotta flush it
Ridin' on the backstreets thinkin' 'bout my brother
Prayin' that he come home to his loving mother
Can't believe it that I got it all out the gutter
FaceTime 'round three, Mike in a puddle
How am I 'posed to take it? (How?)
Niggas dyin' 'round the same time I had a baby (Hoo)
Here go the operator (Operator)
Let the gang know Pistol ain't 'gon make it (He ain't 'gon make it)
Now my mind going brazy (Brazy)
Got me feeling like I was the cause of the hatred (I'm the cause of it)
Holdin' the revolver with the laser (Boop)
They done killed my nigga, start the war, bring the nation (Brrt, brrt, brrt, brrt)
I got a boss situation (Boss)
Military basis when we travel 'cross the nation (Military)
Double up the cup with maple (Hoo)
Abomination on your paper, I got acres
Black man when you walking and you labeled
Beat the odds, they don't wanna see you greater
Eat you alive like a lion or a 'gator
Mommas crying cause the police shot they babies
They crooked, the motherland they done took it (Crooked)
They take us and lock us up and throw the booklet (Take us)
Started rapping then I shook it (Shook it)
I hate the fame, everybody keep on looking (Fame)
We done sold out Brooklyn (Sold out)
Man, I miss my Grandma cookin' (Grandma)
Treat me like a don 'cause I'm gifted (Don, don)
I'm a run the money up, gotta go and get it (Hey)

[Chorus]
I'm a maniac go crazy for the cash (Hey, brazy)
Green Lamborghini, paper tags (Skrrt, skrrt)
Ridin' through the city, 30 mags (Brrt, bow)
Niggas snitchin', they the police with no badge (Woo, woo, woo)
How I grew up, my momma was my dad (Momma, huh)
So when I blew up I put her in a pad (Mansion)
I like to throw up when I think about the crash (Ugh, ugh)
Not playin', when I hit the tree I smell the gas (Hey, hey)
Lookin' at the sky, think about my past (Sky)
When I used to kick the door, shoot you for the cash (Boot, boot, boot)
Everybody hit the floor 'fore you make me mad (Floor)
Devil had a nigga soul livin' too fast
Prayin' to the Lord, my soul to keep (Keep)
Controllin' me (Me), take a hold of me (Hold)
Bitches ain't shit, got exposed by heat ('Sposed)
So naive (So), cold in the streets (Streets)",Offset,Offset,2019,"[73, 50, 49]",3
510,Whip,"[Intro: Travis Scott]
Yeah
Do it no hands, yeah, do it, no handstand
They really wanna keep us outside
'Cause you know we go way too live

[Refrain: Travis Scott]
Whippin' again, whippin' and whippin' and whippin' again, yeah
Back at again, back at it, back at it, back at again
All winter, all summer
Range Rovers and black Hummers
Ain't go dumb, I went dumber
When it go down, don't go under (Yeah)
Whippin' again, whippin' and whippin' and whippin' again, yeah
Back at it again, back at it, back at it, back at it again
All winter, all summer
Range Rovers and black Hummers
Ain't go dumb, I went dumber
When it go down, don't go under

[Verse 1: 2 Chainz]
Sell a bird, KFC (Bird)
And it was twenty LLC's (Yeah)
""Alexa, play,"" who played me? (Me)
Just made a mil' like Meek (Alright)
Pick a side, no in-between
Roll an L with the winning team
She a king like Billie Jean (Billie)
I want smoke, yeah, nicotine (Smoke)
Is you finer than Fashion Nova?
I wanna really see what's in them jeans
Is that a lace front real hair extension, or it's just a quick weave? (What?)
I'm 'bout the S with the lines through 'em
Partition with the blinds pulled
Had a deal on the table from Arm & Hammer, I was gon' sign to 'em
Yeah

[Chorus: Travis Scott]
Back at it again, whippin' again, once again, yeah (Yeah)
Out on the East, park up the Benz on the sand, yeah (Yeah)
Skrrt off the block, hittin' your crib, no advance, yeah (Yeah)
Rip off the shirt, rip off the, rip off the, rip off the pants
Do it no hands, yeah, do it, no handstand
While we throw bands in, while we throw bands up
They really wanna keep us outside (Outside)
'Cause you know we go way too live (Too live)
Too turnt up for your club (Too turnt up)
4 AM, ain't fucked up

[Verse 2: 2 Chainz]
GLE, 63 Benz
Yeah, it really depends (Yeah)
Yeah, I'm covered, I'm drenched
Wet floor signs, hope you don't slip (Slip)
Yeah, my homie a Crip (Woo)
Seafood and you is a shrimp (Damn)
Money tall, you gon' need stilts (Tall)
Rap or Go to the League blimp, uh
Hit a home run off a bunt, yeah (Out of here)
She do whatever I want, yeah
I had the Maybach for five years
I still never sat in the front, yeah
I bought her designer, lil' mama, I'm proud of her
She got a body, pick her out a lineup
She ever leave me, I'm comin' to find her
Whip in the kitchen like chef at Katanas
Yeah

[Chorus: Travis Scott]
Back at it again, whippin' again, once again, yeah (Whip it, whip)
Out on the East, park up the Benz on the sand, yeah (Yeah)
Skrrt off the block, hittin' your crib, no advance, yeah (Yeah, yeah)
Rip off the shirt, rip off the, rip off the, rip off the pants
Do it no hands, yeah, do it, no handstand (Do it, do it)
While we throw bands in, while we throw bands up
They really wanna keep us outside
'Cause you know we go way too live (Yeah)
Too turnt up for your club
4 AM, ain't fucked up (Yeah)

[Outro: Travis Scott]
Whippin' again, whippin' and whippin' and whippin' again, yeah
Back at it again, back at it, back at it, back at it again
All winter, all summer
Range Rovers and black Hummers
Ain't go dumb, I went dumber
When it go down, don't go under
Whippin' again, whippin' and whippin' and whippin' again, yeah
Back at it again, back at it, back at it, back at it again
All winter, all summer
Range Rovers and black Hummers
Ain't go dumb, I went dumber
When it go down, don't go under",2 Chainz,2 Chainz Featuring Travis Scott,2019,[75],1
511,Armed And Dangerous,"          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",GDS and Juice WRLD,Juice WRLD,2019,"[82, 79, 71, 65, 62, 60, 63, 58, 54, 56, 76]",11
512,Needy,"[Verse 1]
If you take too long to hit me back
I can't promise you how I’ll react
But all I can say is at least I'll wait for you
Lately, I've been on a roller coaster
Tryna get a hold of my emotions
But all that I know is I need you close

[Pre-Chorus]
I’ma scream and shout for what I love
Passionate, but I don't give no fucks
I admit that I'm a lil' messed up
But I can hide it when I'm all dressed up
I'm obsessive and I love too hard
Good at overthinking with my heart
How you even think it got this far, this far?

[Chorus]
And I can be needy, way too damn needy
I can be needy, tell me how good it feels to be needed
I can be needy, so hard to please me
I know it feels so good to be needed

[Verse 2]
Sorry if I'm up and down a lot (Yeah)
Sorry that I think I'm not enough
And sorry if I say sorry way too much
You can go ahead and call me selfish (Selfish)
But after all this damage, I can’t help it (Help it)
But what you can trust is I need your touch

[Pre-Chorus]
I’ma scream and shout for what I love
Passionate, but I don't give no fucks
I admit that I’m a lil' messed up
But I can hide it when I'm all dressed up
I'm obsessive and I love too hard
Good at overthinking with my heart
How you even think it got this far, this far?

[Chorus]
And I can be needy, way too damn needy
I can be needy, tell me how good it feels to be needed
I can be needy, so hard to please me
I know it feels so good to be needed",Ariana Grande,Ariana Grande,2019,"[92, 60, 48, 14]",4
513,Momma I Hit A Lick,"[Intro: Kendrick Lamar]
I want it, I want it, I want it-it-it-it

[Chorus: Kendrick Lamar & 2 Chainz]
Chilly, chilly, chilly, chilly (Yeah, what?)
Wake up, Count Chilly (What?)
I'm up, Count Chilly (Up)
Tell my mama I hit a lick
Tell my mama I hit a lick (Lick)
Huh, mama, I hit a lick
Mama, I hit a lick

[Verse 1: 2 Chainz]
I’m comin', baby, send the address
Progress, never digress (Never)
Your last one didn't pass the fly test (Test)
I eat rappers, no digest
Fuck a piece, I want the whole pie graph (Yeah)
Money taller than a giraffe (Tall)
Feng shui by the mic stand
Have you ever had two one-night stands? (Have you ever?)
I’m a emperor, very sinister
Somewhere smokin' on indica (Mmm)
Fox on me like Vivica (Mmm)
I pray for before meals, spiritual
Wack ace, bet a big face (Yeah)
They want my spot, they wanna switch place (Yeah)
They want the gas, wanna sip Ace (Yeah)
Baow, baow, straight to the face (Bow)
I'm takin' my lawyer the whole briefcase (Whole)
Makin' a play in the police face
They was like, ""Man, he fresh""
I was like, ""Go, DJ"" (Go)
When they played your new shit
I was like, ""No, DJ"" (No)
You can go on and skip that
I buy a house and flip that

[Chorus: Kendrick Lamar & 2 Chainz]
Chilly, chilly (Chilly), chilly (Chilly), chilly (Count it)
Wake up, Count Chilly
I'm up, Count Chilly
Tell my mama I hit a lick (Hit it)
Tell my mama I hit a lick
Huh, mama, I hit a lick (Huh)
Mama, I hit a lick

[Verse 2: Kendrick Lamar & 2 Chainz]
(Ahh)
Fall off in this bitch, I ball off in this bitch
My commas hit the floor, you crawl off in this bitch
I threw a hundred more, you stall off in this bitch
And then I vámonos, applaud me in this bitch
C-notes, B-notes, P-notes all up in this bitch
Man, y'all not in this bitch, y'all are not familiar
Y’all are immigrants, the law not in this bitch, I
Fuck the opp, no competitor
Got into it with my bitch last night
She was right, but I had to get at her
Two popped bands and they dance on my waist
Hit the face, that’s the editor
I don't take pics on a jet, lil nigga
This shit regular, G5s all in my backyard
Sit you roody-poos in the nosebleed
Now my pockets holding big protein
Big, big protein (Protein)
I leveled up past Fab Five
Your favorite rapper Desperate Housewives
Playin’ with me get you chastised
Milk 'em all 'til I'm satisfied
They didn’t fall for it, strategize
Switch the flow 'cause they know niggas like identity theft
Oh, you got like me? (Say less)
Oh, you pop like me? (Say less)
Mask keep a nigga (In check)
Huh, swag keep a nigga (With checks)
Huh, tags on my wall (Success)
Huh, played the underdog, now flex (Now flex)

[Chorus: Kendrick Lamar & 2 Chainz]
Chilly (Chilly), chilly (Chilly), chilly (Chilly), chilly (Chilly)
Wake up, Count Chilly
I'm up, Count Chilly
Tell my mama I hit a lick (Lick)
Tell my mama I hit a lick
Mama, I hit a lick
Mama, I hit a lick

[Outro: 2 Chainz]
Mama, I hit a lick
Mama, I hit a lick",2 Chainz,2 Chainz Featuring Kendrick Lamar,2019,[100],1
514,Backin' It Up,"[Intro: Pardison Fontaine & Cardi B]
Ahhh
Cardi!
Turn around, fuck it all the way up
Bust it down, turn around, fuck it all the way up
Bust it down, turn around, fuck it— (Look)

[Verse 1: Pardison Fontaine]
Let's get it straight, girl, you don't need a nigga for nothin'
Lookin' better every day, you got that Benjamin Button
Claimin' he don't got a girl, you know niggas be frontin'
You don't need no bitch comin' up to you as a woman (Ayy)
And you a boss, so you hate when niggas waste time (Ayy)
You too pretty to be paused on the FaceTime (Ayy)
Damn, I'm just statin' the facts
You hate that like you hate when niggas tell you, ""Relax""
What the fuck you mean, ""Relax""?
You want somethin' more than just physical (Word)
It's been a while since you met someone original (Word)
You spend your time drinkin' wine in your livin' room
All that good pussy, can't find the one to give it to (What?)
It's a, it's a shame (It's a shame)
You see me, see the squad, it's a gang (It's a gang)
You see him, it's a bum, it's a lame (It's a lame)
But it's a difference 'tween me and what's-his-name (Ayy)
I swear to God, word to Mase (Ayy)
I'ma drink this Henny to the face (Ayy)
Fuck a condom, I'ma bring Saran Wrap (Bring Saran Wrap)
I can't let no good pussy go to waste (Ayy)

[Chorus: Pardison Fontaine & Cardi B]
Back, back-backin' it up
I'm the king of talkin' shit, then backin' it up (Ayy)
Back, back-backin' it up
Throw that shit over here, girl, that's what it's for (What you say?)
You know how to go and get a bag, don't you? (Ayy)
You know how to make a bitch mad, don't you ?(Ayy)
Make your ex wanna get it back, that's a fact
Say it louder for the bitches in the back (Ayy)
I know how to go and get a bag, don't I? (Don't I)
I know how to get a bitch mad, don't I? (Yeah)
Make my ex wanna get it back, that's a fact
Say it louder for the bitches in the back (Ayy)
Back, back-backin' it up
I'm the queen of talkin' shit, then I'm backin' it up (Yeah)
Back, back-backin' it up
Throw that money over here, nigga, that's what it's for (What you say?)

[Verse 2: Cardi B]
Look, said I was gettin' some head, get-gettin' some head
Ran down on a bitch, she almost pissed on her leg
Bitches think they fuckin' with me, must be sick in the head
Why don't you chill with the beef and get some chicken instead?
Got the crown, shut it down, have them hype up in the 6
If she dead, let her lay, won't bring no life into this bitch
Lookin' this good should be a sin, you should call me cinnamon
Cardi B, bad bitch, those is fuckin' synonyms
We see who winnin' (See who winnin'), we see who got it (See who got it)
You see I'm still in the bank makin' deposits (Cash)
You see who switched up sides and who was solid (Who was solid)
You see who stuck to the code and who forgot it
Talk about it, bitch

[Chorus: Pardison Fontaine & Cardi B]
You know how to go and get a bag, don't you? (Ayy)
You know how to make a bitch mad, don't you? (Ayy)
Make your ex wanna get it back, that's a fact
Say it louder for the bitches in the back (Ayy)
I know how to go and get a bag, don't I? (Don't I)
I know how to get a bitch mad, don't I? (Yeah)
Make my ex wanna get it back, that's a fact
Say it louder for the bitches in the back (Ayy)
Back, back-backin' it up
I'm the king of talkin' shit, then backin' it up (Ayy)
Back, back-backin' it up
Throw that shit over here, girl, that's what it's for (What you say?)",Pardison Fontaine,Pardison Fontaine Featuring Cardi B,2019,"[48, 47, 53, 48, 47, 40, 45, 48, 44, 69]",10
