,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
134,Old Town Road,"[Intro: Billy Ray Cyrus]
Oh, oh-oh
Oh

[Refrain: Billy Ray Cyrus]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more

[Verse 1: Lil Nas X]
I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now

[Chorus: Lil Nas X]
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

[Drop]

[Chorus: Lil Nas X]
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

[Verse 2: Billy Ray Cyrus]
Hat down, cross town, livin' like a rockstar
Spent a lot of money on my brand new guitar
Baby's got a habit: diamond rings and Fendi sports bras
Ridin' down Rodeo in my Maserati sports car
Got no stress, I've been through all that
I'm like a Marlboro Man so I kick on back
Wish I could roll on back to that old town road
I wanna ride 'til I can't no more

[Refrain: Lil Nas X & Billy Ray Cyrus]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more

[Drop]

[Refrain: Lil Nas X & Billy Ray Cyrus]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more","Lil Nas X, Billy Ray Cyrus & Diplo",Lil Nas X Featuring Billy Ray Cyrus,2020,"[46, 15, 34]",3
135,Suge,"[Intro]
Pooh, you a fool for this one
Ha
Oh Lord, Jetson made another one

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah

[Verse 1]
The first nigga play, I'ma body a nigga (Ha)
I just checked my balance
I'll probably pull up to your hood
And come buy me a nigga (No cap)
You know that your ho told you that nigga crazy
Don't think that she lied to you, nigga (Bitch)
Get caught with your ho when I'm poppin' 'em both
Now they high just like Bobby and Whitney (Haa)
Say I'm the goat, act like I don't know
But fuck it, I'm obviously winnin'
Don't make me go hit the bank and take out a hundred
To show you our pockets are different (Ha)
I'm out with your bitch and I only want knowledge
She got a lil' mileage, I'm chillin' (Uh)
You disrespect me and I'll beat your ass up
All in front of your partners and children (Ahh, ahh)
I'm the type to let a nigga think that I'm broke
Until I pop out with a million (I pop)
Take 20K and put that on your head
And make one of your partners come kill you (Yeah)
Say he fuckin' with me then he gotta grow up
'Cause this nigga gotta be kiddin' (Kiddin')
This shit, it can't fit in my pocket
I got it, like I hit the lottery, nigga (Hot, hot, hot)
Opp, I'll slap the shit out a nigga
No talkin', I don't like to argue with niggas (I don't)
Ain't gon' be no more laughin'
You see me whip out 'cause I'm gon' be done shot me a nigga (No cap)
I don't follow no bitches on IG
But all of your bitches, they follow a nigga (Ha)
And that lil' nigga ain't gon' shoot shit with that gun
He just pull it out in his pictures (Bitch, uh)

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want
I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah

[Verse 2]
Talkin' my shit, I'ma pop that (Pop)
Got like thirty-two thousand in one of my pockets
The other one, that's where the Glock at (Glock)
You little niggas wanna be internet gangster
Man, tell all these little niggas stop that (Ha)
Been done burnt me a nigga in front of the store
Where your mammy and grandmama shop at (Bitch)
Hopped out on a whole other wave from these niggas
Let's see one of you little niggas top that
I will turn a nigga into a convertible
Push me a lil' nigga top back (Vroom)
Her boyfriend be hatin' and callin' her groupie
Just 'cause she like all my music (Ha)
She'll send me a text and then delete the message
He tryna find out, it's confusin'
I don't know what these niggas is thinkin' about
Use the brain in your head 'fore you lose it (Bitch)
I'll pull up after school and I'll teach her some shit
Tell your bro I'm a motherfuckin' tutor
'Member I used to cheat off a pretty bitch test
All the teachers, they thought I was stupid (Uh huh)
Was expectin' the box to pull up on a truck
Man, this nigga pulled up on a scooter (The fuck?)

[Chorus]
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want, I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah
Hah
Pack in the mail, it's gone (Uh)
She like how I smell, cologne (Yeah)
I just signed a deal, I'm on
Yeah, yeah
I go where I want
I'm good (Good)
Play if you want, let's do it (Ha)
I'm a young CEO, Suge (Yeah)
Yeah, yeah",DaBaby,DaBaby,2020,"[50, 43]",2
136,GANG GANG,"[Intro: Sheck Wes]
What the fuck is we doin'?
Yeah
Yeah
Yeah, yeah, yeah

[Verse 1: Sheck Wes & Travis Scott]
Gang back in the stu' (Gang, gang, gang, gang, gang, gang, gang)
Uh, yeah, gang back in the stu' (Gang)
Young nigga win, win, win, win (Bitch), how can I lose? (How, bitch?)
Uh, how can I lose? (How, bitch?), uh, how can I lose? (Yeah)
I ain't with the gang, gang, gang, gang (Bitch), fifty gon' shoot, uh (Squad)
Me and Trav' in a coupe (Scoop), paparazzi, we switch the route (Yeah)
Yeah, see your bitch gettin' loose, huh
I'm in LA with the views, huh (Yeah), I'm in LA with your boo (Yeah, it's lit)

[Verse 2: Travis Scott & Sheck Wes]
We on the quest with the tribe (I bought it)
It's way too late, pick a side (Feng shui)
Jack make them boys come alive (They what?)
Better not fuck up the vibe (It's Travis)
Runnin' this shit with a stride
You know my gang the flyest

[Chorus: Don Toliver, Sheck Wes & Travis Scott]
I'm with the gang, gang, gang, gang, BOYS hoppin' out of coupes (Gang)
I'm switching' lanes tryna maintain, duckin' boys in the blue (Zoo)
I see you holdin' out on my change, I'm needin' all of the loot (Ching-ching)
When I'm ridin' off on my side, best believe I got the scoop (Scoop)
I could make a hundred right now, give it all to the troops (Troops)
Whole squad got the juice (Yeah), send a stain like a flute (Yeah)
Whole squad goin' up, JACKBOYS on the loose (Yeah, yeah, bitch)

[Verse 3: Sheck Wes & Travis Scott]
In the H, reppin' Screw (Screw)
Flamin' Harlem with the goons (It's lit, yeah)
We was wildin', skippin' school (Wildin')
Now we can go make the (Ching ching)
Now we can go make the millions, Trinidad my crew
Cactus Jack on my shoe
And this shit
I came from the mud, straight to the top (Yeah)
Shooters outside double parked
I'm from New York, she like how I talk
She need an ass, it's bought
Came to my chambers, we went wild
Drove the bitch crazy, gave 'em all miles
I'm with young Jacques, know it's goin' down
Smokin' that Jack, get it by the pound (Straight up)
Don't need the pussy, I'm in and I'm out (I'm out)
But I'm still smokin' that loud
Hit my hoes when I'm in town (Yeah)
They know who got the Scouts (Bitch)

[Chorus: Don Toliver, Sheck Wes & Travis Scott]
I'm with the gang, gang, gang, gang, BOYS hoppin' out of coupes (Gang)
I'm switching' lanes tryna maintain, duckin' boys in the blue (Bitch)
I see you holdin' out on my change, I'm needin' all of the loot (Ching-ching)
When I'm ridin' off on my side, best believe I got the scoop (My side)
I could make a hundred right now, give it all to the troops
Whole squad got the juice, send a stain like a flute (Ooh)
Whole squad goin' up, JACKBOYS on the loose

[Verse 4: Luxury Tax & Don Toliver]
Yeah, I'm from the North where they robbin' and killin' (Woo, woo)
Young nigga rich, but I'm still from the trenches (Woo)
Luxury Tax, my water by G
P-I-R-U, bitch, I bang what I bleed
I'm passin' out pills, I'ma geek up the VIP (Yeah)
One shot to the head and make sure he don't miss
I fuck on the bitch, have her stalkin' on Fifth
Still pourin' up Act', they say it don't exist (At all)
Fifth got some vibes at the crib
Like, ""I wanna fuck right now""
Keep hundred on hundreds for real
Bitch, I'm goin' up right now
Bitch rollin' some weed, you know gang in the stu'
Bottles on bottles, 1942
Models on models, this shit nothin' new
You might catch some shots takin' shots at the crew
I like my hoes by the two
Blew 800K on a coupe (Uh-huh, racks)
We fucked, it wasn't nothin' else to do (Ooh)
You play with La Flame, I'ma shoot (Racks)
This a hundred round drum, I got mob ties
This a double M truck, ain't no broke vibes
Now we only take jets for the hard times
Know I call up them killers, they gon' slide
Bitch, I'm with the gang

[Chorus: Don Toliver, Sheck Wes & Luxury Tax]
I'm with the gang, gang, gang, gang, BOYS hoppin' out of coupes (Gang)
I'm switching' lanes tryna maintain, duckin' boys in the blue (Bitch)
I see you holdin' out on my change, I'm needin' all of the loot (Ching-ching)
When I'm ridin' off on my side, best believe I got the scoop (My side)
I could make a hundred right now, give it all to the troops
Whole squad got the juice (Ooh), send a stain like a flute (Ooh)
Whole squad goin' up, JACKBOYS on the loose (Yeah)",JACKBOYS & Sheck Wes,JACKBOYS & Sheck Wes,2020,"[71, 48]",2
137,HAD ENOUGH,"[Intro: Don Toliver]
Eu sei
Eu sei que você já teve o suficiente
Eu sei que você já teve o suficiente, de mim
Mas fique mais um pouco (Ooh, ooh)
Eu sei que você já teve o suficiente (Oh, oh) de mim(Yeah, yeah, yeah), de mim

[Verso 1: Don Toliver]
Vem por baixo, é má o suficiente
Você e suas amigas pularam do carro da Bentley
Faz o que você sabe, amor, viva assim
Você se mostra toda e não liga pra isso
É um rodeio, vai e quica mais
Eu vou te pegar por trás e o resto eu nem conto
Eu derrubei esses caras igual uns dominós
Ela ganha dinheiro com essa buceta e sobe no poste
Você tem duas opções, tanto céu como inferno
Enquanto isso, coloca a droga na balança, yeah
Enquanto isso, vadia, eu tô olhando os policiais
Rezando pro meu Deus que eu não vá pra cadeia

[Refrão: Don Toliver & Offset]
Eu sei que você já teve o suficiente
Eu sei que você já teve o suficiente de mim (Ooh, ooh)
Mas fique mais um pouco (Ooh, ooh)
Eu sei que você já teve o suficiente
Eu sei que você já teve o suficiente (Oh, oh), de mim
Hey (Yeah, yeah, yeah), , de mim

[Verso 2: Offset & Quavo]
Eu sei que você já teve o suficiente (O quê?)
Olhando tipo, que porra é essa?
Você não pode confiar em mim, acha que eu me apaixonei pela luxúria
Ela tá possessa, tira tudo isso do seu peito
Ela perguntou pra ler minhas conversas
Vejo nos olhos delas, ela tá estressada
Minha mina molhada igual diamantes
Tira esse vestido
Ela tem uns peitos tamanho GG
Ela é um passáro e vive num ninho
Eu vou desviar e ir pra saída
A pedra no anel dela me deixa disléxico
Pega o din', preciso protege-lo
Levei minha mão, mas não me arrependo
Essas vadias mentindo só querem me dar
Só estão tentando me pegar
Querem as roupas e a receita
Eu quero o pão igual o gergelim

[Verso 3: Quavo]
E eu posso dizer se ela me ama
Encho ela de Chanel e faço ela dançar
Sei que você já está satisfeita da sua cara metade
Sei que você já teve o suficiente, nós bebemos igual Vikings
Spike Lee, faz a coisa certa
Mas ela não cansa de fumar

[Outro: Don Toliver]
Eu sei que você já teve o suficiente
De mim (Ooh, ooh), fique mais um pouco (Ooh, ooh, ooh)
Eu sei que você já teve o suficiente (Uh, yeah, yeah, yeah) de mim",Genius Brasil Traduções,Don Toliver Featuring Quavo & Offset,2020,"[76, 52]",2
138,Enemies,"[Letra de ""Post Malone - Enemies ft. DaBaby (Traducción al Español)""]

[Estribillo: Post Malone]
Solía tener amigos, ahora tengo enemigos (Uh)
Solía mantenerlos cerca, ahora están muertos para mí (Maldición)
Solía tener amigos, ahora tengo enemigos (Uh)
Enemigos, sí, es muy triste

[Verso 1: Post Malone]
Decían que no llegaría tan lejos, ah, ah
¿Piensan que no vemos quiénes son, son, son?
Riendo al banco como ja, ja, ja
Supongo que solo estoy hablando mucho, bla, bla, bla  (Cállate la puta boca)
Entonces, ¿a dónde fueron? (Uh)
Cuando estaba en bancarrota no podía ni comprar cigarrillos
Ahora tu mamá necesita boletos para mi concierto en el estadio (Concierto en el estado)
A ella le encanta cuando me escucha en la radio, oh
Sé que es difícil tragarse su orgullo
Me disculpo porque no puedes superarme (Superarme)
Ahora estás fuera de mi vida, estoy tan aliviado, yo

[Estribillo: Post Malone]
Solía tener amigos, ahora tengo enemigos (Maldición)
Solía mantenerlos cerca, ahora están muertos para mí (Uh)
Solía tener amigos, ahora tengo enemigos (Maldición)
Enemigos, sí, es muy triste

[Pos-Estribillo: Post Malone]
A veces, siempre, me decepcionan (Me decepcionan)
A veces, siempre, me decepcionan (Me decepcionan)
Solía tener amigos, ahora tengo enemigos
Enemigos, sí, es muy triste

[Verso 2: DaBaby]
Cerca de mis enemigos (Vamos)
Necesito mejor energía (¿Eh?)
Cuando te dije que te jodieras, pensaste que estaba jugando, ¿eh?
(Sí, sí) Pero lo decía literal
Ella quiere quedar, le dije a la mierda eso (No)
Ella me mira como si estuviera sorprendida
Empaquetan el correo y estoy solo en casa
Cuando la caja toca la puerta, van por 35
Trato de poner de mi parte para mis compañeros, se convierten en enemigos antes de que el ojo de un negro lo haga
Alcanzas un batido, voy a sostener un puño
Dándole a un negro un cuarto de libra sin las papas fritas
Acabo de conseguir doble platino sin colaboraciones
Sólo para mostrarle a un negro que en realidad no lo necesito
Pásale a un hombre un plato y puede hacerlo temblar
Está garantizado que se doblará y morderá la mano que lo alimenta
Y sé que piensas que no lo veo
Y sé que tu perra no tiene auto
Me estás obligando a que vaya y le compre un pequeño Prius
Follemos frente a la cámara, podemos llamarlo incluso
Los amigos son como el otoño, cada año se van
Y voy a rastrillarlos en una pila, tirarlos en una bolsa
Atarlos junto a sus perras y dejarlos
Porque la mayoría de estos negros son engañosos
Y yo (Uh)

[Estribillo: Post Malone]
Solía tener amigos, ahora tengo enemigos (Maldición)
Solía mantenerlos cerca, ahora están muertos para mí (Uh)
Solía tener amigos, ahora tengo enemigos (Maldición)
Enemigos, sí, es muy triste

[Pos-Estribillo: Post Malone]
A veces, siempre, me decepcionan (Me decepcionan)
A veces, siempre, me decepcionan (Me decepcionan)
Solía tener amigos, ahora tengo enemigos
Enemigos, sí, es muy triste

[Puente: Post Malone]
Es demasiado tarde para cambiar esta mierda (Demasiado tarde)
Solo me sostuviste cuando querías que me ahogara
Es demasiado tarde para cambiar esta mierda (Demasiado tarde)
Así que no intentes decirme que estás feliz por mí ahora

[Estribillo: Post Malone]
Solía tener amigos, ahora tengo enemigos
Solía mantenerlos cerca, ahora están muertos para mí
(Muertos para mí)
El dinero tiende a mostrar todas sus intenciones (Intenciones)
Enemigos, sí, es muy triste

[Pos-Estribillo: Post Malone]
A veces, siempre, me decepcionan (Me decepcionan)
A veces, siempre, me decepcionan (Me decepcionan)
Solía tener amigos, ahora tengo enemigos
Enemigos, sí, es muy triste

[Outro: Post Malone]
Uh, es demasiado tarde
Es demasiado tarde",Genius Traducciones al Español,Post Malone Featuring DaBaby,2020,"[89, 85, 99]",3
139,20/20,"[Verse 1]
I feel like the greatest
Only been at this for two years, thank God this shit happened so quick
Fashion me the latest, money comin' in but so do hatred
Shit ain't how I pictured, but I faced it
Emotions, I erased it, fuck havin' feelings, I replaced it
Should've peeped that fu' shit from the basis
This when the mistakes hit, tired of gettin' caught up in this fake shit
I just can't sit comfy with no snake shit

[Refrain]
I been holdin' demons inside, I can't lie
So if you ain't ready to die, then don't try
I gotta make it home so my mama don't cry
I'd rather do the sentence, least time'll go by
Feel the pain, so numb, I don't feel nothin'
Shooters still runnin' 'round with no chill button
Still be totin' in the town, finna drill somethin'
Let a nigga run up on me thinkin' I won't kill somethin'

[Verse 2]
And I keep the gang with me, try it, bet we air shit
Everybody get it, if it's static, we don't spare shit
Really on my bully, 2020, we ain't playin'
Now it's lit for everything, don't care 'bout what you sayin'
Mama, she was prayin', I was on that block late
Really put in twenty years of work, but then I got weight
Sunday I ain't never go to church because that block pay
Big .40 cal' in my shirt, no karate
Fuck what the opps say, fuck what the cops say
Big Smelly drive, E for E, that's the block way
If you feel a way, grrt-baow what the Glock say
All my niggas tryna get the bag, fuck the pop way

[Chorus]
I just want my name to be around when I ain't here
Livin' in the moment, but I want this shit for years
They like, ""Tjay, bro, you made it,"" I still feel like I ain't there
A lot of niggas hated, I said, ""Fuck it, I don't care,"" 'cause I'm takin' off
I'ma soon be the greatest, takin' off
I'ma soon be the greatest, takin' off
I'ma soon be the greatest, huh
I'ma soon be the greatest

[Verse 3]
Words that they did not say, dick suckin' crazy
Everybody tryna beach for clout like it's wavy
Guess I'm just too real, I stood solid, how they made me
I can never be a goofy nigga if they paid me
Songs too heat now, everything is wavy
Lot of niggas think it's competition, they amaze me
I was goin' downhill, jail kinda saved me
Gotta keep the hard work, ain't no gettin' lazy
Smokin' opposition kinda sorta got me dazy
Think you'd last a day up in my shoes, then nigga, trade me
Bitch, I need a billion in blues like I'm JAY-Z
Huh, R.I.P. to Mavy
Bitch, I'm cookin' now, got the sauce like it's gravy
If you want a feature, get your money right and pay me
Still, when the time come, it might be a maybe
It depend on the type of record that you gon' play me
I can't do a wack verse, industry would trade me
Every time you hear my name, you know I'm goin' crazy
Really, I'm a trench kid, SB really made me
Really had the same goal and dream since a baby, ooh-ooh-ooh

[Chorus]
I just want my name to be around when I ain't here
Livin' in the moment, but I want this shit for years
They like, ""Tjay, bro, you made it,"" I still feel like I ain't there
A lot of niggas hated, I said, ""Fuck it, I don't care,"" 'cause I'm takin' off
I'ma soon be the greatest, takin' off
I'ma soon be the greatest, takin' off
I'ma soon be the greatest, huh
I'ma soon be the greatest

[Refrain]
I been holdin' demons inside, I can't lie
So if you ain't ready to die, then don't try
I gotta make it home so my mama don't cry
I'd rather do the sentence, least time'll go by
Feel the pain, so numb, I don't feel nothin'
Shooters still runnin' 'round with no chill button
Still be totin' in the town, finna drill somethin'
Let a nigga run up on me thinkin' I won't kill somethin'

[Outro]
I'ma soon be the greatest
I'ma soon be the greatest",Lil Tjay,Lil Tjay,2020,[94],1
140,ORANGE SODA,"[Chorus]
Bitch sit on my face, I attack that
Choose up, lil' junt, I'm finna pack him
When it comes to my bitch, I'm straight active
Dirtball in the coupe smokin' cat piss
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy

[Verse 1]
You know I love it when you talk dirty
Messy, you my orange soda shorty
You act like a lil' me, I wanna fuck you
You the type to kill me, I won't touch you
You want me drop a band on some cute shoes?
You want me be the man you can vent to?
You let me beat it up, you let me practice
Now I'm finna lay you on the mattress

[Chorus]
Bitch sit on my face, I attack that (Yeah)
Choose up, lil' junt, I'm finna pack him
When it comes to my bitch, I'm straight active
Dirtball in the coupe smokin' cat piss
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy (Ayy, pull up, ayy)

[Verse 2]
My lil' baby low-key a flexer
Six figs on the whip, that's a price tag
Lil' best friend bitch tried to press me
I'm that underground nigga with the check, though
I hate a bitch that I can't impress
When you come see the crib, you better die, ho
Young nigga sneakin' in through your side door
Baby Keem, not a wave, I'm a vibe, ho
Seven fig nig with the big drip on me (Yeah)
Post on your block with your wish list on me

[Chorus]
Bitch sit on my face, I attack that
Choose up, lil' junt, I'm finna pack him
When it comes to my bitch, I'm straight active
Dirtball in the coupe smokin' cat piss
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy
Lil' bitch, shut the fuck up
Tell your best friend, shut the fuck up, ayy",Baby Keem,Baby Keem,2020,[98],1
141,WHAT TO DO?,"[Intro: Travis Scott]
Why did we fall that evening?
Silhouettes for the evening
You might just be my type
And I know just what you like but I'm—

[Chorus: Travis Scott]
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do

[Verse 1: Don Toliver]
I woke up on the seventeenth
Drunk as hell, you tellin' me
I was in the club, full of jealousy
Damn near caught a felony
One thing I know, two just wanna ride (Uh-uh)
I did it outside (Uh-uh)
I, you better go hide (Uh-uh)
Put it on her feet and I glide
Step with the three like Clyde, slide, slide
We rock the cream on the pie-ie-ie
But that's my better side (Yeah)
I can't tell a lie (Uh-uh)
This is televised (Uh-uh)
You need better guys

[Chorus: Travis Scott]
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)

[Verse 2: Travis Scott]
Woke up on the seventeenth
With them tattoos, just is tellin' me
And them fantasies is outstandin' me
I'm only on the beat between 10 and 3
Took you, move you outside to the West
Down Southside by the 'jects
Tell me what a time, what a wreck
Never let it down, never let
Always thought T was a rex
Never thought T was a wreck
Put the ice T on your neck (Neck)
When it go cold make you sweat
Never let you go, never (Go, go)
Never let you go, you the best
But never let it go to your head (No)
I always got control of the
Woah (Yeah)

[Chorus: Travis Scott]
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)

[Refrain: Don Toliver]
Silhouettes for the weekend
And you might just be my type
And I know just what you like but I'm—

[Chorus: Travis Scott]
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)

[Bridge: Don Toliver & Sheck Wes]
Fuck the club up
Still with my dawgs
Please don't make the wrong moves, 'cause my weapon cocked

[Chorus: Travis Scott]
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)
Still fucked up (Yeah)
Still fucked up (Uh-uh, yeah)
Don't know what to do (Yeah)

[Outro: Travis Scott]
Still fucked up, still fucked up (Yeah)
Still fucked up, still fucked up (Yeah)
Still fucked up, still fucked up (Yeah)
Still fucked up, still fucked up (Yeah)",JACKBOYS,JACKBOYS Featuring Don Toliver,2020,"[100, 56]",2
142,Ran$om,"(Intro)
Turn you into a player
Yeah
2K V-buck Skins, default

(Chorus)
I got, skins, I got wins, fight me?
Hop outside a Quad and hop up in an ATV
I know I’m about to win-in-in, I see
They try to take my guns, I always kill them daily
I know that I’ve won
They see me winning games, now they want some
I got two twin skins, Arachne and Spider Knight
I see two twin OG’s, still put up a fight
And I got two twin defaults in Fortnite, yeah

(Verse)
I got Skins, I got kills, fight me?
The Bomber, or A.I.M, Battle Hound, Arachne
They all know I got John Wick when I played Season 3
Defaults need a trainer, that’s me, wins just ain’t for free
I started as a default, for everyone, that's a fact
I want all the wins, I want my locker stacked
The OG’s, they tryna kill me cause I always attack
But them players don’t know me, they just know I always attack
I got a lotta players who really wanna play
But you ain’t wanna play last year, so just go away
They all in my comments, so I know they hate me
I know they tryna kill me, are you sure you ready?

(Chorus)
I got, skins, I got wins, fight me?
Hop outside a Quad and hop up in an ATV
I know I’m about to win-in-in, I see
They try to take my guns, I always kill them daily
I know that I’ve won
They see me winning games, now they want some
I got two twin skins, Arachne and Spider Knight
I see two twin OG’s, still put up a fight
And I got two twin defaults in Fortnite, yeah
I got, skins, I got wins, fight me?
Hop outside a Quad and hop up in an ATV
I know I’m about to win-in-in, I see
They try to take my guns, I always kill them daily
I know that I’ve won
They see me winning games, now they want some
I got two twin skins, Arachne and Spider Knight
I see two twin OG’s, still put up a fight
And I got two twin defaults in Fortnite, yeah",WolfIsGaming,Lil Tecca,2020,"[33, 50]",2
143,Baby,"[Intro: Future]
Wheezy outta here

[Verse 1: Lil Baby]
Yeah, rest in peace to Bankroll‚ show 'em how to do it
Baby goin' crazy‚ he been gettin' straight to it
I done caught so many flights I end up fuckin' all the stewardesses
Catch me in Atlanta‚ no security with my jewelry
Found I was rich, my baby mama talkin' suin' me
'Nother bitch tellin' lies on the pussy like she screwin' me
Catch him down bad, that's his ass‚ nigga, you or me
SI diamonds on the chain, he ain't foolin' me
We was skippin' school on the train‚ duckin' truancy
My main partner turned into a rat, he talkin' 'bout robbin' me
I pray the judge give that boy a bond so I can pop him
We was in the hood, sellin' bags, shootin' choppers
Fucked around and tried to go and lease a helicopter
Baby really a problem, somebody gotta stop him
And the haters watchin' too hard, I think they got binoculars
Every nigga with me on go, it ain't no stoppin' us
Niggas actin' like they got the bag, I'm tryna stop it up
Do this for the bros down the road, gotta lock it up
All you gotta do is say it's smoke, then we're poppin' up
Baby got the streets on hold, he ain't drop yet
I've been goin' hard, it's gon' be hard for you to top that
I make it look easy, but this shit really a process
I'm really a millionaire, still in the projects

[Chorus: Lil Baby]
Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer

[Verse 2: DaBaby]
Huh? Baby prolly still got them 'bows
I tell my bitch I'm faithful, but I still got the hoes
Baby gettin' jiggy, on stage with the Glizzy
Baby CEO, he shake the game like he Diddy
You would think it's Mardi Gras, I got these bitches showin' titties
And I ain't throwin' beads, I pull them bitches' weaves
I'm stallin' bitches out, if I'm a dog, then she a flea
And when I fuck her doggystyle the only time I'm on my knee
I barely wanna hit her, got her beggin', ""Baby, please""
I tell a bitch to shut up, you 'bout to fuck my nut up
The label's CEO keep beggin' me to keep the gun up
They know, you play with Baby, Baby beat him, cut up
Private plane, Wi-Fi, on the FaceTime with Johnny
I told him ice my wrist up, I like to hold my fist up
How that boy DaBaby in the air not gettin' his dick sucked?
Why he keep the fire and throw them fours in every picture?
'Cause nigga...

[Chorus: Lil Baby]
Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer","Quality Control, Lil Baby & DaBaby",Lil Baby & DaBaby,2020,[47],1
