,title,lyrics,artistsFromLyrics,artists,date,rank,cnt

Nicholson, Dimes, Wurlitzer, and the three other Detectives surround the tape
machine. Coming from the machine:

ELLIOT'S VOICE
(off)
... odds are you won't live
to see tomorrow,
secret agent man,
secret agent man....

Nicholson looks at Dimes.

NICHOLSON
Why, all of the sudden, have I got a bad feeling?

BACK TO:

LOBBY

Clarence enters the lobby alone, he's carrying the suitcase. He spots Elliot and
goes in his direction. Elliot sees Clarence approaching him. He says to himself,
quietly:

ELLIOT
Elliot, your motivation is to stay out of jail.

Clarence walks up to Elliot, they shake hands.

ELLIOT
Where's everybody else?

CLARENCE
They'll be along.

Alabama and Dick enter the lobby, they join up with Clarence and Elliot.

ELLIOT
Hi, Dick.

DICK
How you doin', Elliot?

CLARENCE
Well, I guess it's about that time.

ELLIOT
I guess so. Follow me.

INT. BEVERLY WILSHIRE √ ELEVATOR √ DAY

The four of them are riding in the elevator. As luck would have it, they have the
car to themselves. Rinky-drink elevator Muzak is playing. They are all silent.

CLARENCE
Elliot.

ELLIOT
Yeah?

CLARENCE
Get on your knees.

Not sure he heard him right.

ELLIOT
What?

Clarence hits the stop button on the elevator panel and whips out his .38.

CLARENCE
I said get on your fuckin' knees.

Elliot does it immediately. Dick and Alabama react.

CLARENCE
Shut up, both of you, I know what I'm doin'.

BACK TO:

COPS' ROOM

Pandemonium.

DIMES
He knows.

NICHOLSON
How the fuck could he know?

DIMES
He saw the wire.

NICHOLSON
How's he supposed to see the wire?

DIMES
He knows something's up.

BACK TO:

ELEVATOR

Clarence puts the .38 against Elliot's forehead.

CLARENCE
You must think I'm pretty stupid, don't you?

No answer.

CLARENCE
Don't you?

ELLIOT
(petrified)
No.

CLARENCE
(yelling)
Don't lie to me, motherfucker. You apparently think I'm the dumbest
motherfucker in the world! Don't you? Say: Clarence, you are without a
doubt, the dumbest motherfucker in the whole wide world. Say it!

BACK TO:

COPS' ROOM

DIMES
We gotta get him outta there.

NICHOLSON
Whatta we gonna do? He's in an elevator.

BACK TO:

ELEVATOR

CLARENCE
Say it, goddamn it!

ELLIOT
You are the dumbest person in the world.

CLARENCE
Apparently I'm not as dumb as you thought I am.

ELLIOT
No. No you're not.

CLARENCE
What's waiting for us up there. Tell me or I'll pump two right in your face.

BACK TO:

COPS

NICHOLSON
He's bluffin ya, Elliot. Can't you see that? You're an actor, remember, the
show must go on.

DIMES
This guy's gonna kill him.

BACK TO:

ELEVATOR

CLARENCE
Stand up.

Elliot does. The .38 is still pressed against his forehead.

CLARENCE
Like Nick Carter used to say: I I'm wrong, I'll apologize. I want you to tell
me what's waiting for us up there. Something's amiss. I can feel it. If
anything out of the ordinary goes down, believe this, you're gonna be the
first one shot. Trust me, I am AIDS, you fuck with me, you die. Now quit
making me mad and tell me why I'm so fucking nervous.

BACK TO:

COPS' ROOM

NICHOLSON
He's bluffin', I knew it. He doesn't know shit.

DIMES
Don't blow it, Elliot. He's bluffin'. He just told you so himself.

NICHOLSON
You're am actor, so act, motherfucker.

BACK TO:

ELEVATOR

Elliot still hasn't answered.

CLARENCE
OK.

With the .38 up against Elliot's head Clarence puts his palm over the top of the
gun to shield himself from the splatter. Alabama and Dick can't believe what
he's gonna do.

Elliot, tears running down, starts talking for the benefit of the people at the
other end of the wire. He sounds like a little boy.

ELLIOT
I don't wanna be here. I wanna go home. I wish somebody would just come
and get me cause I don't like this. This is not what I thought it would be.
And I wish somebody would just take me away. Just take me away Come
and get me. Cause I don't like this anymore. I can't take this. I'm sorry but
I just can't. So, if somebody would just come to my rescue, everything
would be alright.

BACK TO:

COPS' ROOM

Nicholson and Dimes shake their hands, They have a ""well, that's that""
expression an their faces.

BACK TO:

ELEVATOR

Clarence puts down the gun and hugs Elliot.

CLARENCE
Sorry, Elliot. Nothing personal. I just hadda make sure you're all right. I'm
sure. I really apologize for scaring you so bad, but believe me, I'm just as
scared as you. Friends?

Elliot, in a state of shock, takes Clarence's hand. Dick and Alabama are
relieved.

BACK TO:

COPS' ROOM

Nicholson and Dimes listen open-mouthed, not believing what they're hearing.

INT. DICK'S APARTMENT √ DAY

Floyd still lying on the couch watching TV. He hasn't moved since we last saw
him.

There is a knock from the door.

FLOYD
(not turning away from TV)
It's open.

The front door flies open and the four Wise-guys rapidly enter the room. The
door slams shut. All have their sawed-offs drawn and pointing at Floyd.

FLOYD
Yes.

LENNY
Are you Dick Ritchie?

FLOYD
No.

LENNY
Do you know a Clarence Worley?

FLOYD
Yes.

LENNY
Do you know where we can find him?

FLOYD
He's at the Beverly Wilshire.

LENNY
Where's that?

FLOYD
Well, you go down Beechwood...

INT. BEVERLY WILSHIRE - LEE'S HOTEL ROOM √ DAY

The door opens and reveals an EXTREMELY MUSCULAR GUY with an Uzi
strapped to his shoulder standing in the doorway, his name is Monty.

MONTY
Hi, Elliot. Are these your friends?

ELLIOT
You could say that. Everybody, this is Monty.

MONTY
C'mon in. Lee's in the can. He'll be out in a quick.

They all move into the room, it is very luxurious.

ANOTHER INCREDIBLY MUSCULAR GUY, Boris, is sitting on the sofa, he
too has an Uzi. Monty begins patting everybody down.

MONTY
Sorry, nothin personal.

He starts to search Clarence. Clarence back away.

CLARENCE
No need to search me, daredevil. All you'll find is a .38 calibre.

Boris gets up from the couch.

BORIS
What compelled you to bring that along?

CLARENCE
The same thing that compelled you, Beastmaster, to bring rapid-fire
weaponry to a business meeting.

BORIS
I'll take that.

CLARENCE
You'll have to.

The toilet flushes in the bathroom. The door swings open and Lee Donowitz
emerges.

LEE
They're here. Who's who?

ELLIOT
Lee, this is my friend Dick, and these are his friends, Clarence and
Alabama.

BORIS
(pointing at Clarence)
This guy's packin'.

LEE
Really?

CLARENCE
Well, I have to admit, walkin' through the door and seein' these ""Soldier of
Fortune"" poster boys made me a bit nervous. But, Lee, I'm fairly confident
that you came here to do business, not to be a wise-guy. So, if you want, I'll
put the gun on the table.

LEE
I don't think that'll be necessary. Let's all have a seat. Boris, why don't you
be nice and get coffee for everybody.

They all sit around a fancy glass table except for Boris, who's getting the coffee,
and Monty, who's standing behind Lee's chair.

CLARENCE
Oh, Mr. Donowitz √

LEE
Lee, Clarence . Please don't insult me. Call me Lee.

CLARENCE
OK, sorry, Lee. I just wanna tell you ""Coming Home in a Body Bag"" is one
of my favorite movies. After ""Apocalypse Now"" I think it's the best
Vietnam movie ever.

LEE
Thank you very much, Clarence.

CLARENCE
You know, most movies that win a lot of Oscars, I can't stand. ""Sophie's
Choice"", ""Ordinary People"", ""Kramer vs. Kramer"", ""Gandhi"". All that
stuff is safe, geriatric, coffee-table dog shit.

LEE
I hear you talkin' Clarence. We park our cars in the same garage.

CLARENCE
Like that Merchant-Ivory clap-trap. All those assholes make are
unwatchable movies from unreadable books.

Boris starts placing clear-glass coffee cups in front of everybody and fills
everybody's cup from a fancy coffee pot that he handles like an expert.

LEE
Clarence, there might be somebody somewhere that agrees with you more
than I do, but I wouldn't count on it.

Clarence is on a roll and he knows it.

CLARENCE
They ain't plays, they ain't books, they certainly ain't movies, they're films.
And do you know what films are? They're for people who don't like
movies. ""Mad Max"", that's a movie. ""The Good, the Bad, and the Ugly"",
that's a movie. ""Rio Bravo"", that's a movie. ""Rumble Fish"", that's a
fuckin' movie. And, ""Coming Home in a Body Bag"", that's a movie. It was
the first movie with balls to win a lot of Oscars since the ""The Deer
Hunter"".

BACK TO:

COPS' ROOM

They're all listening to this.

DIMES
What's this guy doin'? Makin' a drug deal or gettin' a job on the ""New
Yorker""?

BACK TO:

LEE'S ROOM

CLARENCE
My uncle Roger and uncle Cliff, both of which were in Nam, saw ""Coming
Home in a Body Bag"" and thought it was the most accurate Vietnam film
they'd ever seen.

LEE
You know, Clarence, when a veteran of that bullshit wars says that, it
makes the whole project worthwhile. Clarence, my friend, and I call you
my friend because we have similar interests, let's take a look at what you
have for me.

BACK TO:

COPS' ROOM

NICHOLSON
Thank God.

BACK TO:

LEE'S ROOM

Clarence puts the suitcase on the table.

CLARENCE
Lee, when you see this you're gonna shit.

BACK TO:

LOBBY

The four Wise-guys are at the desk.

LENNY
(quietly to the others)
What was the Jew-boy's name?

MARVIN
Donowitz, he said.

FRONT-DESK GUY
How can I help you, Gentlemen?

LENNY
Yeah, we're from Warner Bros. What room is Mr. Donowitz in?

BACK TO:

LEE'S ROOM

Lee's looking over the cocaine and sampling it.

CLARENCE
Now, that's practically uncut. You could, if you so desire, cut it a helluva lot
more.

LEE
Don't worry, I'll desire. Boris, could I have some more coffee.

CLARENCE
Me too, Boris.

Boris fills both of their cups. They both, calm as a lake, take cream and sugar.
All eyes are on them. Lee uses light cream and sugar, he begins stirring this
cup. Clarence uses very heavy cream and sugar.

LEE
(stirring loudly)
You like a little coffee with your cream and sugar?

CLARENCE
I'm not satisfied till the spoon stands straight up.

Both are cool as cucumbers.

LEE
I have to hand it to you, this is not nose garbage, this is quality. Can Boris
make anybody a sandwich? I got all kinds of sandwich shit from Canters in
there.

ALABAMA
No thank you.

DICK
No. But thanks.

CLARENCE
No thanks, my stomach's a little upset. I ate somethin' at a restaurant that
made me a little sick.

LEE
Where'd you go?

CLARENCE
A Norms in Van Nuys.

LEE
Bastards. That's why I always eat at Lawreys.

Lee continues looking at the merchandise.

Alabama writes something in her napkin with a pencil. She slides the napkin
over to Clarence. It says: ""You're so cool"" with a tiny heart drawn on the
bottom of it. Clarence takes the pencil and draws an arrow through the heart.
She takes the napkin and puts it in her pocket.

Lee looks up.

LEE
OK, Clarence, the merchandise is perfect. But, whenever I'm offered a deal
that's too good to be true, it's because it's a lie. Convince me you're on the
level.

BACK TO:

COPS' ROOM

NICHOLSON
If he don't bite, we ain't got shit except posession.

DIMES
Convince him.

BACK TO:

LEE'S ROOM

CLARENCE
Well, Lee, it's like this. You're getting the bargain of a lifetime because I
don't know what the fuck I'm doing. You're used to dealin' with
professionals. I'm not a professional. I'm a rank amateur. I could take that,
and I could cut it, and I could sell it a little bit at a time, and make a
helluva lot more money. But, in order to do that, I'd have to become a drug
dealer. Deal with cut-throat junkies, killers, worry about getting busted all
of the time. Just meeting you here today scares the shit outta me, and
you're not a junkie, a killer or a cop, you're a fucking movie-maker. I like
you, and I'm still scared. I'm a punk kid who picked up a rock in the street,
only to find out it's the Hope Diamond. It's worth a million dollars, but I
can't get the million dollars for it. But, you can. So, I'll sell it to you for a
couple a hundred thousand. You go to make a million. It's all found money
to me anyway. Me and my wife are minimum wage kids, two hundred
thousand is the world.

LEE
Elliot tells me you're fronting for a dirty cop.

CLARENCE
Well, Elliot wasn't supposed to tell you anythin'.
(to Elliot)
Thanks a lot, bigmouth. I knew you were a squid the moment I laid eyes on
you. In my book, buddy, you're a piece of shit.
(to Lee)
He's not a dirty cop, he's a good cop. He just saw his chance and he took it.

LEE
Why does he trust you?

CLARENCE
We grew up together.

LEE
If you don't know shit, ehy does he think you can sell it?

CLARENCE
I bullshitted him.

Lee starts laughing.

LEE
That's wild. This fucking guy's a madman. I love it. Monty, go in the other
room and get the money.

Clarence, Alabama and Dick exchange looks.

BACK TO:

COPS' ROOM

Nicholson and Dimes exchange looks.

DIMES & NICHOLSON
Bingo!

BACK TO:

ELEVATOR

The four Wise-guys are coming up.

BACK TO:

LEE'S ROOM

LEE
(pointing to Alabama)
What's your part in this?

ALABAMA
I'm his wife.

LEE
(referring to Dick)
How 'bout you?

DICK
I know Elliot.

LEE
And Elliot knows me. Tell me, Clarence, what department does you friend
work in?

Dick and Alabama panic.

CLARENCE
(without missing a beat)
Carson County Sheriffs.

BACK TO:

COPS' ROOM

The internal affairs officers high five.

BACK TO:

LEE'S ROOM

Monty brings in a briefcase of money and puts it down on the table.

LEE
Wanna count your money?

CLARENCE
Actually, they can count it. I'd like to use the little boy's room.

BACK TO:

COPS' ROOM

They all stand.

DIMES
OK, boys. Let's go get 'em.

INT. BEVERLY WILSHIRE √ LEE'S HOTEL ROOM √ BATHROOM √
DAY

Clarence steps inside the bathroom and shuts the door. As soon as it's shut he
starts doing the twist. He can't believe he's pulled it off. He goes to the toilet
and starts taking a piss. He turns and sees Elvis sitting on the sink.

ELVIS
Clarence, I gotta hand it to ya. You were cooler than cool.

CLARENCE
I was dying. I thought for sure everyone could see it on my face.

ELVIS
All anybody saw was Clint Eastwood drinkin' coffee.

CLARENCE
Can you develop an ulcer in two minutes? Being cool is hard on your body.

ELVIS
Oh, and your line to Charles Atlas in there: ""I'll take that gun"", ""You'll
have to"".

CLARENCE
That was cool, wasn't it? You know, I don't even know where that came
from. I just opened my mouth and it came out. After I said it I thought,
that's a cool line, I gotta remember that.

BACK TO:

LEE'S ROOM

Everything's just as it was.

Sudenly, Nicholson, Dimes and the four Detectives break into the room with
guns drawn.

DIMES & NICHOLSON
Police! Freeze, you're all under arrest!

Everybody at the table stands up. Boris and Monty stand ready with the Uzis.

NICHOLSON
You two! Put the guns on the floor and back away.

MONTY
Fuck you! All you pigs put your guns on the floor and back away.

LEE
Monty, what are you talking about? So what they say.

DIMES
This is your last warning! Drop those fuckin' guns!

BORIS
This is your last warning! We could kill all six of ya and ya fuckin' know it!
Now get on the floor!

DICK
What the fuck am I doing here?

LEE
Boris! Everybody's gonna get killed! They're cops!

MONTY
So they're cops. Who gives a shit?

BORIS
Lee, something I never told you about me. I don't like cops.

DIMES
OK, let's everybody calm down and get nice. Nobody has to die. We don't
want it, and you don't want it.

LEE
We don't want it.

The four Wise-guys burst through the door, shotguns drawn, except for Frankie,
who has two .45 automatics, one in each hand.

Half of the cops spin around.

WURLITZER
Freeze!

LENNY
Who are you guys?

WURLITZER
Police.

DARIO
(to Lenny)
Do we get any extra if we have to kill cops?

BACK TO:

BATHROOM

Clarence and Elvis.

CLARENCE
How do you think I'm doin' with Lee?

ELVIS
Are you kiddin'? He loves you.

CLARENCE
You don't think I'm kissin' his ass, do you?

ELVIS
You're tellin' him what he wants to hear, but that ain't the same thing as
kissin' his ass.

CLARENCE
I'm not lyin' to him. I mean it. I loved ""Coming Home in a Body Bag"".

ELVIS
That's why it doesn't come across as ass-kissin', because it's genuine, and
he can see that.

Elvis fixes Clarence's collar.

ELVIS
I like ya, Clarence. Always have.

BACK TO:

LEE'S ROOM

This is a Mexican stand-off if there ever was one. Gangsters on one end with
shotguns. Bodyguards with machine guns on the other. And cops with handguns
in the middle.

Dick's ready to pass out.

Alabama's so scared she pees on herself.

For Elliot, this has been the worst day of his life, and he's just about had it.

ELLIOT
Officer Dimes? Officer Dimes.

Dimes looks at Elliot.

ELLIOT
This has nothing to do with me anymore. Can I just leave and you guys just
settle it by yourselves?

DIMES
Elliot, shut the fuck up and stay put!

LEE
(to Elliot)
How did you know his name? How the fuck did he know your name? Why,
you fuckin' little piece of shit!

ELLIOT
Lee, understand, I didn't want to √

NICHOLSON
Shut the fuck up!

LEE
Well, I hope you're not planning on acting any time in the next twenty
years cause your career is over as of now! You might as weel burn you
SAG card! To think I treated you as a son! And you stabbed me in the
heart!

Lee can't control his anger any more. He grabs the coffee pot off the table and
flings hot coffee into Elliot's face. Elliot screams and falls to his knees,

Instinctively, Nicholson shoots Lee twice.

Alabama screams.

Boris lets loose with his Uzi, pinting Nicholson red with bullets.

DIMES
(screaming)
Cody!!!

Nicholson flies backwards.

Marvin fires his shotgun, hits Nicholson in the back, Nicholson's body jerks
back and forth then on the floor.

Clarence opens the bathroom door.

Dimes hits the ground firing.

A shot catches Clarence in the forehead.

Alabama screams.

Dario fires his sawed-off. It catches Clarence in the chest, hurling him on the
bathroom sink, smashing the mirror.

It might have been a stand-off before, but once the firing starts everybody either
hits the ground or runs for cover.

Dimes, Alabama, Dick, Lenny, an IA Officer and Wurtlitzer hit the ground.

Boris dives into the kitchen area.

Monty tips the table over.

Marvin dives behind the sofa.

Dario runs out of the door and down the hall.

With bullets flying this way and that, some don't have time to anything. Two IA
Officers are shot right away.

Frankie takes an Uzi hit. He goes down firing both automatics.

Elliot gets it from both sides.

Alabama is crawling across the floor, like a soldier in war, towards the
bathroom.

Clarence, still barely alive, lays on the sink, twitching. He moves and falls off.

Alabama continues crawling.

Marvin brings his sawed-off from behind the sofa and fires. The shotgun blast
hits the glass table and Monty. Monty stands up screaming.

The Cops on the ground let loose, firing into Monty.

As Monty gets hit, his finger hits the trigger of the Uzi, spreading fire all over
the apartment.

EXT. BEVERLY WILSHIRE √ DAY

Cop cars start arriving in twos in front of the hotel.

BACK TO:

GUNFIGHT

Alabama crawling.

The suitcase full of cocaine is by Dick. Dick grabs it and tosses it in the air.
Marvin comes from behind the sofa and fires. The suitcase is hit in mid-air.
White powder goes everywhere. The room is enveloped in cocaine.

Dick takes this cue and makes a dash out the door.

An IA Officer goes after him.

Lenny makes a break for it.

Wurlitzer goes after him but is pinned down by Marvin.

Alabama reaches the bathroom and finds Clarence.

ALABAMA
Sweety?

Clarence's face is awash with blood.

CLARENCE
I... I can't see you... I've got blood in my eyes...

He dies.

Alabama tries to give him outh-to-mouth resuscitation.

INT. BEVERLY WILSHIRE √ HALLWAY √ DAY

Dario runs down the hall, right into a cluster of uniformed police.

He fires his shotgun, hitting two, just before the others chop him to ribbons.

INT. BEVERLY WILSHIRE √ ANOTHER HALLWAY

The hallway's empty but we hear footsteps approaching fast. Dick comes
around the corner, running as if on fire. Then we see the IA Officer turn the
same corner.

IA OFFICER
(aiming gun)
Freeze!

Dick does.

DICK
I'm unarmed!

IA OFFICER
Put your hands on your head, you son-of-a-bitch!

He does. Then, from off screen, a shotgun blast tears into the IA Officer,
sending him to the wall.

DICK
Oh shit.

He starts running again and runs out of frame, then Lenny turns around the
corner and runs down the hall.

Dick runs into the elevator area, he hits the buttons, he's trapped, it's like a box.

Lenny catches up. Dick raises his hands. Lenny aimes his sawed-off.

DICK
Look, I don't know who you are, but whatever it was that I did to you, I'm
sorry.

Two elevator doors on either side of them open.

Lenny looks at Dick. He drops his aim and says:

LENNY
Lotsa luck.

Lenny dives into one elevator car. Dick jumps into the other, just as the doors
close.

BACK TO:

HOTEL ROOM

The Mexican stand-off has become two different groups of two pinning each
other down.

Wurlitzer has Marvin pinned down behind the sofa and Dimes has Boris pinned
down in the kitchen.

In the bathroom, Alabama's pounding on Clarence's bloody chest, trying to get
his heart started. It's not working. She slaps him hard in the face a couple of
times.

ALABAMA
Wake up, goddamn it!

Dimes discards his handgun and pulls one of the sawed-off shotguns from the
grip of a dead Wise-guy.

Boris peeks around the wall to fire.

Dimes lets loose with a blast. A scream is heard.

BORIS
(off)
I'm shot! Stop!

DIMES
Throw out your gun, asshole!

The Uzi's tossed out.

Dimes goes to where Wurlitzer is.

DIMES
(to Marvin)
OK, black jacket! It's two against one now! Toss the gun and lie face down
on the floor or die like all you friends.

The shotgun's tossed out from behind the sofa.

INT. BEVERLY WILSHIRE √ ELEVATOR √ DAY

Dick's sitting on the ground, he can't believe any of this. The doors open on the
fourth floor. He runs out into the hallway.

HALLWAY

He starts trying the room doors for an open one.

DICK
Oh, God, if you just get me outta this I swear to God I'll never fuck up
again. Please, just let me get to ""T.J. Hooker"" on Monday.

STEWARDESS'S ROOM √ DAY

Dick steps in. THREE GORGEOUS GIRLS are doing a killer aerobics workout
to a video on TV. The music is so loud they're so into their exercises, they don't
hear Dick tiptoe behind them and crawl underneath the bed.

LEE'S ROOM

Boris has caught a lot of buckshots, but he'll live. He's lying on the kitchen
floor. Dimes stands over him. He has the sawed-off in his hand.

DIMES
Don't even give me an excuse, motherfucker.

Dimes pats him down for other weapons, there are none.

Wurlitzer puts the cuffs on Marvin and sits him down on the couch.

Dimes looks in the bathroom and sees the dead Clarence with Alabama crying
over him.

Dimes walks over to Wurlitzer.

DIMES
Everything's under control here.

WURLITZER
Sorry about Nicholson.

DIMES
Me too.

WURLITZER
I'm gonna go see what's goin' on outside.

DIMES
You do that.

Wurlitzer exits. Dimes grabs the phone.

LOBBY

Shotgun in hand, Lenny moves hurriedly down the lobby.

A COP yells out.

COP
You! Stop!

Lenny brings up his sawed-off and lets him have it. OTHER COPS rush
forward. Lenny grabs a woman standing by.

LENNY
Get back or I'll blow this bitch's brains to kingdom come!

LEE'S ROOM

Dimes on the phone talking with the department. Boris is still moving on the
floor. Marvin is sitting on the couch with his hands cuffed behind his back.
Alabama is crying over Clarence, then she feels something in his jacket. She
reaches in and pulls out his .38. She wipes her eyes. She holds the gun in her
hand and remembers Clarence saying:

CLARENCE
(off)
She's a sixteen-calibre kitten, equally equipped for killin' an' lovin'! She
carried a sawed-off shotgun in her purse, a black belt around her waist,
and the white-hot fire of hate in her eyes! Alabama Whitman is Pam Grier!
Pray for forgiveness, Rated R... for Ruthless Revenge!

Alabama steps out of the bathroom, gun in hand.

Marvin turns his head toward her. She shoots him twice.

Dimes, still on the phone, spins around in time to see her raise her gun. She
fires. He's hit in the head and flung to the floor.

She sees Boris on the kitchen floor.

ALABAMA
Bye-bye, Boris. Good luck.

BORIS
You too, cutie.

She starts to leave and then spots the briefcase full of money. She takes it and
walks out the door.

HALLWAY

The elevator opens and Wurlitzer steps out.

Alabama comes around the corner.

WURLITZER
Hey, you!

Alabama shoots him three times in the belly. She steps into the elevator, the
doors close.

LOBBY

Alabama enters the lobby and proceeds to walk out. In the background, COPS
are all over the place and Lenny is still yelling with the woman hostage.

LENNY
I wanna car here, takin' me to the airport, with a plane full of gas ready to
take me to Kilimanjaro and... and a million bucks!
(pause)
Small bills!

EXT. BEVERLY WILSHIRE √ PARKING LOT √ DAY

Alabama puts the briefcase in the trunk. She gets into the Mustang and drives
away.

INT. MUSTANG √ MOVING √ DAY

Alabama's driving fast down the freeway. The DJ on the radio is trying to be
funny. She's muttering to herself.

ALABAMA
I could have walked away. I told you that. I told you I could have walked
away. This is not my fault. I did not do this. You did this one hundred
percent to yourself. I'm not gonna give you the satisfaction of feeling bad. I
should laugh cause you don't deserve any better. I could get another guy
like that. I'm hot lookin'. What are you? Dead! Dumb jerk. Asshole. You're
a asshole, you're a asshole, you're a asshole. You wanted it all, didn't ya?
Didn't ya? Well watcha got now? You ain't got the money. You ain't got
me. You ain't even got your body anymore. You got nothin'. Nada. Zip.
Goose egg. Nil. Donut.

The song ""Little Arrows"" by Leapy Lee comes on the radio. Alabama breaks
down and starts crying. She pulls the car over to the side. The song continues.
She wipes her eyes with a napkin that she pulls out her jacket. She tosses it on
the dashboard. She picks up the .38 and sticks it in her mouth.

She pulls back hammer. She looks up and sees her reflection in the rear-view
mirror. She turns it the other way. She looks straight ahead. Her finger tightens
on the trigger. She sees the napkin on the dashboard. She opens it up and reads
it: ""You're so cool"".

She tosses the gun aside, opens up the trunk, and takes out the briefcase. She
looks around for, and finally finds, the ""Sgt. Fury"" comic book Clarence bought
her.

And with comic book in one hand, and briefcase in the other, Bama walks away
from the Mustang forever.

FADE OUT

THE END",Quentin Tarantino,Cast Of Hairspray,2007,"[99, 88]",2
216,Nobody's Perfect,"[Intro]
Everybody makes mistakes
Everybody has those days
1, 2, 3, 4!

[Refrain]
Everybody makes mistakes
Everybody has those days
Everybody knows what, what I'm talking 'bout
Everybody gets that way
Everybody makes mistakes
Everybody has those days
Everybody knows what, what I'm talking 'bout
Everybody gets that way, yeah!

[Verse 1]
Sometimes I'm in a jam
I've gotta make a plan
It might be crazy
I do it anyway
No way to know for sure
I figure out a cure
I'm patching up the holes, but then it overflows

[Pre-Chorus 1]
If I'm not doing too well
Why be so hard on myself?

[Chorus 1]
Nobody's perfect, I gotta work it
Again and again, 'til I get it right
Nobody's perfect, you live and you learn it
And if I mess it up sometimes
Hey, nobody's perfect!

[Verse 2]
Sometimes I work a scheme, but then it flips on me
Doesn't turn out how I planned
Get stuck in quicksand
But no problem can't be solved once I get involved
I try to be delicate, then crash right into it

[Pre-Chorus 2]
But my intentions are good
Sometimes just misunderstood

[Chorus 2]
Nobody's perfect, I gotta work it
Again and again, 'til I get it right
Nobody's perfect, you live and you learn it
And if I mess it up sometimes
Oh, nobody's perfect, I gotta work it
I know in time I'll find a way
Nobody's perfect

[Bridge]
Sometimes I fix things up, and they fall apart again
(Nobody's perfect)
I might mix things up, but I always get it right in the end
(You know I do)

[Spoken Interlunde]
Next time you feel like it's just one of those days
When you just can't seem to win
If things don't turn out the way you planned
Figure something else out, don't stay down, try again
Yeah!

[Refrain]
Everybody makes mistakes
Everybody has those days
Everybody knows what, what I'm talking 'bout
Everybody gets that way
Everybody makes mistakes
Everybody has those days
Everybody knows what, what I'm talking 'bout
Everybody gets that way, yeah!

[Chorus 3]
Nobody's perfect, I gotta work it
Again and again, 'til I get it right
Nobody's perfect, you live and you learn it
And if I mess it up sometimes
Oh, nobody's perfect, I gotta work it
I know in time I'll find a way
Nobody's perfect, you live and you learn it
'Cause everybody makes mistakes
Nobody's perfect

[Outro]
Nobody's perfect
No, no
Nobody's perfect",Miley Cyrus,Hannah Montana,2007,"[65, 62, 47, 27, 33, 33, 28]",7
217,Please Don't Go,"Please don’t go
Please don’t go

[Verse 1]
Oh she found all of the numbers I had in my car
Oh she called all the ones I had marked wit a star
Oh I’m racing over to plead my case
Oh she saw it was me and slammed the door in my face

[Bridge]
Fella’s tell me why how come we always doing wrong
Doing’ wrong
How come we can’t keep it home
Keep it home
How come it always ends like this …even though we know that

[Hook]
It ain’t worth telling lie
It ain’t worth seeing you cry
It ain’t worth …that’s why I’m right here begging you to please don’t go cause
It ain’t worth killing a home
It ain’t worth being alone
It ain’t worth that’s why I’m right here begging you to please don’t go baby

Please don’t go
Please don’t go
Please don’t go
Please don’t go

[Verse 2]
Oh I jeopardized everything I loved
Oh what the hell could I’ve been thinking of
Oh I should have loved you right when I had the chance
Yeah, Yeah
Now you out there lookin for a better man ..fellas why

[Bridge]

[Hook]

[Verse 3]
Oh I’d didn’t think it’d get this bad
Never thought of losing you
Now my heart is beating fast
I’m gonna figure out in my mind what to do find the words to say
Remember when you said that you’d never leave me
I’m steady knockin on the door but you don’t hear me
I can’t let this happen right now
Please don’t take your love girl I know I messed up
It’s a dog on shame

[Bridge]

[Hook]",Tank,Tank,2007,"[70, 71, 58, 58, 58, 51, 52, 46, 45, 42, 64, 67, 72, 81, 90, 92, 86, 89, 95, 95]",20
