,title,lyrics,artistsFromLyrics,artists,date,rank,cnt

   But if the Hôtel de Guermantes began for me at its hall-door, its dependencies must be regarded as extending a long way farther, according to the Duke, who, looking on all the other tenants as farmers, peasants, purchasers of forfeited estates, whose opinion was of no account, shaved himself every morning in his nightshirt at the window, came down into the courtyard, according to the warmth or coldness of the day, in his shirtsleeves, in pyjamas, in a plaid coat of startling colours, with a shaggy nap, in little light-coloured coats shorter than the jackets beneath, and made one of his grooms lead past him at a trot some horse that he had just been buying. More than once, indeed, the horse broke the window of Jupien’s shop, whereupon Jupien, to the Duke’s indignation, demanded compensation. “If it were only in consideration of all the good that Madame la Duchesse does in the house, here, and in the parish,” said M. de Guermantes, “it is an outrage on this fellow’s part to claim a penny from us.” But Jupien had stuck to his point, apparently not having the faintest idea what ‘good’ the Duchess had ever done. And yet she did do good, but — since one cannot do good to everybody at once — the memory of the benefits that we have heaped on one person is a valid reason for our abstaining from helping another, whose discontent we thereby make all the stronger. From other points of view than that of charity the quarter appeared to the Duke — and this over a considerable area — to be only an extension of his courtyard, a longer track for his horses. After seeing how a new acquisition trotted by itself he would have it harnessed and taken through all the neighbouring streets, the groom running beside the carriage holding the reins, making it pass to and fro before the Duke who stood on the pavement, erect, gigantic, enormous in his vivid clothes, a cigar between his teeth, his head in the air, his eyeglass scrutinous, until the moment when he sprang on the box, drove the horse up and down for a little to try it, then set off with his new turn-out to pick up his mistress in the Champs-Elysées. M. de Guermantes bade good day, before leaving the courtyard, to two couples who belonged more or less to his world; the first, some cousins of his who, like working-class parents, were never at home to look after their children, since every morning the wife went off to the Schola to study counterpoint and fugue, and the husband to his studio to carve wood and beat leather; and after them the Baron and Baronne de Norpois, always dressed in black, she like a pew-opener and he like a mute at a funeral, who emerged several times daily on their way to church. They were the nephew and niece of the old Ambassador who was our friend, and whom my father had, in fact, met at the foot of the staircase without realising from where he came; for my father supposed that so important a personage, one who had come in contact with the most eminent men in Europe and was probably quite indifferent to the empty distinctions of rank, was hardly likely to frequent the society of these obscure, clerical and narrow-minded nobles. They had not been long in the place; Jupien, who had come out into the courtyard to say a word to the husband just as he was greeting M. de Guermantes, called him ‘M. Norpois,’ not being certain of his name

    “Monsieur Norpois, indeed! Oh, that really is good! Just wait a little! This individual will be calling you Comrade Norpois next!” exclaimed M. de Guermantes, turning to the Baron. He was at last able to vent his spleen against Jupien who addressed him as ‘Monsieur,’ instead of ‘Monsieur le Duc.’

   One day when M. de Guermantes required some information upon a matter of which my father had professional knowledge, he had introduced himself to him with great courtesy. After that, he had often some neighbourly service to ask of my father and, as soon as he saw him begin to come downstairs, his mind occupied with his work and anxious to avoid any interruption, the Duke, leaving his stable-boys, would come up to him in the courtyard, straighten the collar of his great-coat, with the serviceable deftness inherited from a line of royal body-servants in days gone by, take him by the hand, and, holding it in his own, patting it even to prove to my father, with a courtesan’s or courtier’s shamelessness, that he, the Duc de Guermantes, made no bargain about my father’s right to the privilege of contact with the ducal flesh, lead him, so to speak, on leash, extremely annoyed and thinking only how he might escape, through the carriage entrance out into the street. He had given us a sweeping bow one day when we had come in just as he was going out in the carriage with his wife; he was bound to have told her my name; but what likelihood was there of her remembering it, or my face either? And besides, what a feeble recommendation to be pointed out simply as being one of her tenants! Another, more valuable, would have been my meeting the Duchess in the drawing-room of Mme. de Villeparisis, who, as it happened, had just sent word by my grandmother that I was to go and see her, and, remembering that I had been intending to go in for literature, had added that I should meet several authors there. But my father felt that I was still a little young to go into society, and as the state of my health continued to give him uneasiness he did not see the use of establishing precedents that would do me no good

   As one of Mme. de Guermantes’s footmen was in the habit of talking to Françoise, I picked up the names of several of the houses which she frequented, but formed no impression of any of them; from the moment in which they were a part of her life, of that life which I saw only through the veil of her name, were they not inconceivable?

    “To-night there’s a big party with a Chinese shadow show at the Princesse de Parme’s,” said the footman, “but we shan’t be going, because at five o’clock Madame is taking the train to Chantilly, to spend a few days with the Due d’Aumale; but it’ll be the lady’s maid and valet that are going with her. I’m to stay here. She won’t be at all pleased, the Princesse de Parme won’t, that’s four times already she’s written to Madame la Duchesse.”

    “Then you won’t be going down to Guermantes Castle this year?”

    “It’s the first time we shan’t be going there: it’s because of the Duke’s rheumatics, the doctor says he’s not to go there till the hot pipes are in, but we’ve been there every year till now, right on to January. If the hot pipes aren’t ready, perhaps Madame will go for a few days to Cannes, to the Duchesse de Guise, but nothing’s settled yet.”

    “And to the theatre, do you go, sometimes?”

    “We go now and then to the Opéra, usually on the evenings when the Princesse de Parme has her box, that’s once a week; it seems it’s a fine show they give there, plays, operas, everything. Madame refused to subscribe to it herself, but we go all the same to the boxes Madame’s friends take, one one night, another another, often with the Princesse de Guermantes, the Duke’s cousin’s lady. She’s sister to the Duke of Bavaria. And so you’ve got to run upstairs again now, have you?” went on the footman, who, albeit identified with the Guermantes, looked upon masters in general as a political estate, a view which allowed him to treat Françoise with as much respect as if she too were in service with a duchess. “You enjoy good health, ma’am.”

    “Oh, if it wasn’t for these cursed legs of mine! On the plain I can still get along” (‘on the plain’ meant in the courtyard or in the streets, where Françoise had no objection to walking, in other words ‘on a plane surface’) “but it’s these stairs that do me in, devil take them. Good day to you, sir, see you again, perhaps, this evening.”

   She was all the more anxious to continue her conversations with the footman after he mentioned to her that the sons of dukes often bore a princely title which they retained until their fathers were dead. Evidently the cult of the nobility, blended with and accommodating itself to a certain spirit of revolt against it, must, springing hereditarily from the soil of France, be very strongly implanted still in her people. For Françoise, to whom you might speak of the genius of Napoleon or of wireless telegraphy without succeeding in attracting her attention, and without her slackening for an instant the movements with which she was scraping the ashes from the grate or laying the table, if she were simply to be told these idiosyncrasies of nomenclature, and that the younger son of the Duc de Guermantes was generally called Prince d’Oléron, would at once exclaim: “That’s fine, that is!” and stand there dazed, as though in contemplation of a stained window in church

   Françoise learned also from the Prince d’Agrigente’s valet, who had become friends with her by coming often to the house with notes for the Duchess, that he had been hearing a great deal of talk in society about the marriage of the Marquis de Saint-Loup to Mlle. d’Ambresac, and that it was practically settled

   That villa, that opera-box, into which Mme. de Guermantes transfused the current of her life, must, it seemed to me, be places no less fairylike than her home. The names of Guise, of Parme, of Guermantes-Baviere, differentiated from all possible others the holiday places to which the Duchess resorted, the daily festivities which the track of her bowling wheels bound, as with ribbons, to her mansion. If they told me that in those holidays, in those festivities, consisted serially the life of Mme. de Guermantes, they brought no further light to bear on it. Each of them gave to the life of the Duchess a different determination, but succeeded only in changing the mystery of it, without allowing to escape any of its own mystery which simply floated, protected by a covering, enclosed in a bell, through the tide of the life of all the world. The Duchess might take her luncheon on the shore of the Mediterranean at Carnival time, but, in the villa of Mme. de Guise, where the queen of Parisian society was nothing more, in her white linen dress, among numberless princesses, than a guest like any of the rest, and on that account more moving still to me, more herself by being thus made new, like a star of the ballet who in the fantastic course of a figure takes the place of each of her humbler sisters in succession; she might look at Chinese shadow shows, but at a party given by the Princesse de Parme, listen to tragedy or opera, but from the box of the Princesse de Guermantes

   As we localise in the body of a person all the potentialities of that person’s life, our recollections of the people he knows and has just left or is on his way to meet, if, having learned from Françoise that Mme. de Guermantes was going on foot to luncheon with the Princesse de Parme, I saw her, about midday, emerge from her house in a gown of flesh-coloured satin over which her face was of the same shade, like a cloud that rises above the setting sun, it was all the pleasures of the Faubourg Saint-Germain that I saw before me, contained in that small compass, as in a shell, between its twin valves that glowed with roseate nacre

   My father had a friend at the Ministry, one A. J. Moreau, who, to distinguish him from the other Moreaus, took care always to prefix both initials to his name, with the result that people called him, for short, ‘A.J.’ Well, somehow or other, this A. J. found himself entitled to a stall at the Opéra-Comique on a gala night, he sent the ticket to my father, and as Berma, whom I had not been again to see since my first disappointment, was to give an act of Phèdre, my grandmother persuaded my father to pass it on to me

   To tell the truth, I attached no importance to this possibility of hearing Berma which, a few years earlier, had plunged me in such a state of agitation. And it was not without a sense of melancholy that I realized the fact of my indifference to what at one time I had put before health, comfort, everything. It was not that there had been any slackening of my desire for an opportunity to contemplate close at hand the precious particles of reality of which my imagination caught a broken glimpse. But my imagination no longer placed these in the diction of a great actress; since my visits to Elstir, it was on certain tapestries, certain modern paintings that I had brought to bear the inner faith I had once had in this acting, in this tragic art of Berma; my faith, my desire, no longer coming forward to pay incessant worship to the diction, the attitudes of Berma, the counterpart that I possessed of them in my heart had gradually perished, like those other counterparts of the dead in ancient Egypt which had to be fed continually in order to maintain their originals in eternal life. This art had become a feeble, tawdry thing. No deep-lying soul inhabited it any more

   That evening, as, armed with the ticket my father had received from his friend, I was climbing the grand staircase of the Opera, I saw in front of me a man whom I took at first for M. de Charlus, whose bearing he had; when he turned his head to ask some question of one of the staff I saw that I had been mistaken, but I had no hesitation in placing the stranger in the same class of society, from the way not only in which he was dressed but in which he spoke to the man who took the tickets and to the box-openers who were keeping him waiting. For, apart from personal details of similarity, there was still at this period between any smart and wealthy man of that section of the nobility and any smart and wealthy man of the world of finance or ‘big business’ a strongly marked difference. Where one of the latter would have thought he was giving proof of his exclusiveness by adopting a sharp, haughty tone in speaking to an inferior, the great gentleman, affable, pleasant, smiling, had the air of considering, practising an affectation of humility and patience, a pretence of being just one of the audience, as a privilege of his good breeding. It is quite likely that, on seeing him thus dissemble behind a smile overflowing with good nature the barred threshold of the little world apart which he carried in his person, more than one wealthy banker’s son, entering the theatre at that moment, would have taken this great gentleman for a person of no importance if he had not remarked in him an astonishing resemblance to the portrait that had recently appeared in the illustrated papers of a nephew of the Austrian Emperor, the Prince of Saxony, who happened to be in Paris at the time. I knew him to be a great friend of the Guermantes. As I reached the attendant I heard the Prince of Saxony (or his double) say with a smile: “I don’t know the number; it was my cousin who told me I had only to ask for her box.”

   He may well have been the Prince of Saxony; it was perhaps of the Duchesse de Guermantes (whom, in that event, I should be able to watch in the process of living one of those moments of her unimaginable life in her cousin’s box) that his eyes formed a mental picture when he referred to ‘my cousin who told me I had only to ask for her box,’ so much so that that smiling gaze peculiar to himself, those so simple words caressed my heart (far more gently than would any abstract meditation) with the alternative feelers of a possible happiness and a vague distinction. Whatever he was, in uttering this sentence to the attendant he grafted upon a commonplace evening in my everyday life a potential outlet into a new world; the passage to which he was directed after mentioning the word ‘box’ and along which he now proceeded was moist and mildewed and seemed to lead to subaqueous grottoes, to the mythical kingdom of the water-nymphs. I had before me a gentleman in evening dress who was walking away from me, but I kept playing upon and round him, as with a badly fitting reflector on a lamp, and without ever succeeding in making it actually coincide with him, the idea that he was the Prince of Saxony and was on his way to join the Duchesse de Guermantes. And, for all that he was alone, that idea, external to himself, impalpable, immense, unstable as the shadow projected by a magic lantern, seemed to precede and guide him like that deity, invisible to the rest of mankind, who stands beside the Greek warrior in the hour of battle

   I took my seat, striving all the time to recapture a line from Phèdre which I could not quite remember. In the form in which I repeated it to myself it had not the right number of feet, but as I made no attempt to count them, between its unwieldiness and a classical line of poetry it seemed as though no common measure could exist. It would not have surprised me to learn that I must subtract at least half a dozen syllables from that portentous phrase to reduce it to alexandrine dimensions. But suddenly I remembered it, the irremediable asperities of an inhuman world vanished as if by magic; the syllables of the line at once filled up the requisite measure, what there was in excess floated off with the ease, the dexterity of a bubble of air that rises to burst on the water’s brink. And, after all, this excrescence with which I had been struggling consisted of but a single foot

   A certain number of orchestra stalls had been offered for sale at the box office and bought, out of snobbishness or curiosity, by such as wished to study the appearance of people whom they might not have another opportunity of seeing at close quarters. And it was indeed a fragment of their true social life, ordinarily kept secret, that one could examine here in public, for, the Princesse de Parme having herself distributed among her friends the seats in stalls, balconies and boxes, the house was like a drawing-room in which everyone changed his place, went to sit here or there wherever he caught sight of a woman whom he knew

   Next to me were some common people who, not knowing the regular subscribers, were anxious to shew that they were capable of identifying them and named them aloud. They went on to remark that these subscribers behaved there as though they were in their own drawing-rooms, meaning that they paid no attention to what was being played. Which was the exact opposite of what did happen. A budding genius who had taken a stall in order to hear Berma thinks only of not soiling his gloves, of not disturbing, of making friends with the neighbour whom chance has put beside him, of pursuing with an intermittent smile the fugitive — avoiding with apparent want of politeness the intercepted gaze of a person of his acquaintance whom he has discovered in the audience and to whom, after a thousand indecisions, he makes up his mind to go and talk just as the three hammer-blows from the stage, sounding before he has had time to reach his friend, force him to take flight, like the Hebrews in the Red Sea, through a heaving tide of spectators and spectatresses whom he has obliged to rise and whose dresses he tears as he passes, or tramples on their boots. On the other hand it was because the society people sat in their boxes (behind the general terrace of the balcony, as in so many little drawing-rooms, the fourth walls of which had been removed, or in so many little cafés, to which one might go for refreshment, without letting oneself be intimidated by the mirrors in gilt frames or the red plush seats, in the Neapolitan style, of the establishment), it was because they rested an indifferent hand on the gilded shafts of the columns which upheld this temple of the lyric art, it was because they remained unmoved by the extravagant honours which seemed to be being paid them by a pair of carved figures which held out towards the boxes branches of palm and laurel, that they and they only would have had minds free to listen to the play, if only they had had minds

   At first there was nothing visible but vague shadows, in which one suddenly struck — like the gleam of a precious stone which one cannot see — the phosphorescence of a pair of famous eyes, or, like a medallion of Henri IV on a dark background, the bent profile of the Due d’Aumale, to whom an invisible lady was exclaiming “Monseigneur must allow me to take his coat,” to which the Prince replied, “Oh, come, come! Really, Madame d’Ambresac.” She took it, in spite of this vague prohibition, and was envied by all the rest her being thus honoured

   But in the other boxes, everywhere almost, the white deities who inhabited those sombre abodes had flown for shelter against their shadowy walls and remained invisible. Gradually, however, as the performance went on, their vaguely human forms detached themselves, one by one, from the shades of night which they patterned, and, raising themselves towards the light, allowed their semi-nude bodies to emerge, and rose, and stopped at the limit of their course, at the luminous, shaded surface on which their brilliant faces appeared behind the gaily breaking foam of the feather fans they unfurled and lightly waved, beneath their hyacinthine locks begemmed with pearls, which the flow of the tide seemed to have caught and drawn with it; this side of them, began the orchestra stalls, abode of mortals for ever separated from the transparent, shadowy realm to which, at points here and there, served as boundaries, on its brimming surface, the limpid, mirroring eyes of the water-nymphs. For the folding seats on its shore, the forms of the monsters in the stalls were painted upon the surface of those eyes in simple obedience to the laws of optics and according to their angle of incidence, as happens with those two sections of external reality to which, knowing that they do not possess any soul, however rudimentary, that can be considered as analogous to our own, we should think ourselves mad if we addressed a smile or a glance of recognition: namely, minerals and people to whom we have not been introduced. Beyond this boundary, withdrawing from the limit of their domain, the radiant daughters of the sea kept turning at every moment to smile up at the bearded tritons who clung to the anfractuosities of the cliff, or towards some aquatic demi-god, whose head was a polished stone to which the tides had borne a smooth covering of seaweed, and his gaze a disc of rock crystal. They leaned towards these creatures, offering them sweetmeats; sometimes the flood parted to admit a fresh Nereid who, belated, smiling, apologetic, had just floated into blossom out of the shadowy depths; then, the act ended, having no further hope of hearing the melodious sounds of earth which had drawn them to the surface, plunging back all in a moment the several sisters vanished into the night. But of all these retreats, to the thresholds of which their mild desire to behold the works of man brought the curious goddesses who let none approach them, the most famous was the cube of semi-darkness known to the world as the stage box of the Princesse de Guermantes

   Like a mighty goddess who presides from far aloft over the sports of lesser deities, the Princess had deliberately remained a little way back on a sofa placed sideways in the box, red as a reef of coral, beside a big, glassy splash of reflexion which was probably a mirror and made one think of the section cut by a ray of sunlight, vertical, clear, liquid, through the flashing crystal of the sea. At once plume and blossom, like certain subaqueous growths, a great white flower, downy as the wing of a bird, fell from the brow of the Princess along one of her cheeks, the curve of which it followed with a pliancy, coquettish, amorous, alive, and seemed almost to enfold it like a rosy egg in the softness of a halcyon’s nest. Over her hair, reaching in front to her eyebrows and caught back lower down at the level of her throat, was spread a net upon which those little white shells which are gathered on some shore of the South Seas alternated with pearls, a marine mosaic barely emerging from the waves and at every moment plunged back again into a darkness in the depths of which even then a human presence was revealed by the ubiquitous flashing of the Princess’s eyes. The beauty which set her far above all the other fabulous daughters of the dusk was not altogether materially and comprehensively inscribed on her neck, her shoulders, her arms, her figure. But the exquisite, unfinished line of the last was the exact starting point, the inevitable focus of invisible lines which the eye could not help prolonging, marvellous lines, springing into life round the woman like the spectrum of an ideal form projected upon the screen of darkness

    “That’s the Princesse de Guermantes,” said my neighbour to the gentleman beside her, taking care to begin the word ‘Princesse’ with a string of P’s, to shew that a title like that was absurd. “She hasn’t been sparing with her pearls. I’m sure, if I had as many as that, I wouldn’t make such a display of them; it doesn’t look at all well, not to my mind.”

   And yet, when they caught sight of the Princess, all those who were looking round to see who was in the audience felt springing up for her in their hearts the rightful throne of beauty. Indeed, with the Duchesse de Luxembourg, with Mme. de Morienval, with Mme. de Saint-Euverte, and any number of others, what enabled one to identify their faces would be the juxtaposition of a big red nose to a hare-lip, or of a pair of wrinkled cheeks to a faint moustache. These features were nevertheless sufficient in themselves to attract the eye, since having merely the conventional value of a written document they gave one to read a famous and impressive name; but also they gave one, cumulatively, the idea that ugliness had about it something aristocratic, and that it was unnecessary that the face of a great lady, provided it was distinguished, should be beautiful as well. But like certain artists who, instead of the letters of their names, set at the foot of their canvas a form that is beautiful in itself, a butterfly, a lizard, a flower, so it was the form of a delicious face and figure that the Princess had put in the corner of her box, thereby shewing that beauty can be the noblest of signatures; for the presence there of Mme. de Guermantes-Bavière, who brought to the theatre only such persons as at other times formed part of her intimate circle, was in the eyes of specialists in aristocracy the best possible certificate of the authenticity of the picture which her box presented, a sort of evocation of a scene in the ordinary private life of the Princess in her palaces in Munich and in Paris

   Our imagination being like a barrel organ out of order, which always plays some other tune than that shewn on its card, every time that I had heard any mention of the Princesse de Guermantes-Bavière, a recollection of certain sixteenth-century masterpieces had begun singing in my brain. I was obliged to rid myself quickly of this association, now that I saw her engaged in offering crystallised fruit to a stout gentleman in a swallowtail coat. Certainly I was very far from the conclusion that she and her guests were mere human beings like the rest of the audience. I understood that what they were doing there was all only a game, and that as a prelude to the acts of their real life (of which, presumably, this was not where they spent the important part) they had arranged, in obedience to a ritual unknown to me, they were feigning to offer and decline sweetmeats, a gesture robbed of its ordinary significance and regulated beforehand like the step of a dancer who alternately raises herself on her toes and circles about an upheld scarf. For all I knew, perhaps at the moment of offering him her sweetmeats the goddess was saying, with that note of irony in her voice (for I saw her smile): “Do have one, won’t you?” What mattered that to me? I should have found a delicious refinement in the deliberate dryness, in the style of Mérimée or Meilhac, of such words addressed by a goddess to a demi-god who, conscious himself what were the sublime thoughts which they both had in their minds, in reserve, doubtless, until the moment when they would begin again to live their true life, consenting to join in the game, was answering with the same mysterious bitterness: “Thanks; I should like a cherry.” And I should have listened to this dialogue with the same avidity as to a scene from Le Mari de la Débutante, where the absence of poetry, of lofty thoughts, things so familiar to me which, I suppose, Meilhac could easily, had he chosen, have put into it a thousand times over, seemed to me in itself a refinement, a conventional refinement and therefore all the more mysterious and instructive

    “That fat fellow is the Marquis de Ganançay,” came in a knowing tone from the man next to me, who had not quite caught the name whispered in the row behind

   The Marquis de Palancy, his face bent downwards at the end of his long neck, his round bulging eye glued to the glass of his monocle, was moving with a leisurely displacement through the transparent shade and appeared no more to see the public in the stalls than a fish that drifts past, unconscious of the press of curious gazers, behind the glass wall of an aquarium. Now and again he paused, a venerable, wheezing monument, and the audience could not have told whether he was in pain, asleep, swimming, about to spawn, or merely taking breath. No one else aroused in me so much envy as he, on account of his apparent familiarity with this box and the indifference with which he allowed the Princess to hold out to him her box of sweetmeats; throwing him, at the same time, a glance from her fine eyes, cut in a pair of diamonds which at such moments wit and friendliness seemed to liquefy, whereas, when they were at rest, reduced to their purely material beauty, to their mineral brilliance alone, if the least reflected flash disturbed them ever so slightly, they set the darkness ablaze with inhuman horizontal splendid fires. But now, because the act ofPhèdre in which Berma was playing was due to start, the Princess came to the front of the box; whereupon, as if she herself were a theatrical production, in the zone of light which she traversed, I saw not only the colour but the material of her adornments change. And in the box, dry now, emerging, a part no longer of the watery realm, the Princess, ceasing to be a Nereid, appeared turbanned in white and blue like some marvellous tragic actress dressed for the part of Zaïre, or perhaps of Orosmane; finally, when she had taken her place in the front row I saw that the soft halcyon’s nest which tenderly shielded the rosy nacre of her cheeks was — downy, dazzling, velvety, an immense bird of paradise

   But now my gaze was diverted from the Princesse de Guermantes’s box by a little woman who came in, ill-dressed, plain, her eyes ablaze with indignation, followed by two young men, and sat down a few places from me. At length the curtain went up. I could not help being saddened by the reflexion that there remained now no trace of my old disposition, at the period when, so as to miss nothing of the extraordinary phenomenon which I would have gone to the ends of the earth to see, I kept my mind prepared, like the sensitive plates which astronomers take out to Africa, to the West Indies, to make and record an exact observation of a comet or an eclipse; when I trembled for fear lest some cloud (a fit of ill humour on the artist’s part or an incident in the audience) should prevent the spectacle from presenting itself with the maximum of intensity; when I should not have believed that I was watching it in the most perfect conditions had I not gone to the very theatre which was consecrated to it like an altar, in which I then felt to be still a part of it, though an accessory part only, the officials with their white carnations, appointed by her, the vaulted balcony covering a pit filled with a shabbily dressed crowd, the women selling programmes that had her photograph, the chestnut trees in the square outside, all those companions, those confidants of my impressions of those days which seemed to me to be inseparable from them. Phèdre, the ‘Declaration Scene,’ Berma, had had then for me a sort of absolute existence. Standing aloof from the world of current experience they existed by themselves, I must go to meet them, I should penetrate what I could of them, and if I opened my eyes and soul to their fullest extent I should still absorb but a very little of them. But how pleasant life seemed to me: the triviality of the form of it that I myself was leading mattered nothing, no more than the time we spend on dressing, on getting ready to go out, since, transcending it, there existed in an absolute form, good and difficult to approach, impossible to possess in their entirety, those more solid realities,  Phèdre and the way in which Berma spoke her part. Steeped in these dreams of perfection in the dramatic art (a strong dose of which anyone who had at that time subjected my mind to analysis at any moment of the day or even the night would have been able to prepare from it), I was like a battery that accumulates and stores up electricity. And a time had come when, ill as I was, even if I had believed that I should die of it, I should still have been compelled to go and hear Berma. But now, like a hill which from a distance seems a patch of azure sky, but, as we draw nearer, returns to its place in our ordinary field of vision, all this had left the world of the absolute and was no more than a thing like other things, of which I took cognisance because I was there, the actors were people of the same substance as the people I knew, trying to speak in the best possible way these lines of Phèdre, which themselves no longer formed a sublime and individual essence, distinct from everything else, but were simply more or less effective lines ready to slip back into the vast corpus of French poetry, of which they were merely a part. I felt a discouragement that was all the more profound in that, if the object of my headstrong and active desire no longer existed, the same tendencies, on the other hand, to indulge in a perpetual dream, which varied from year to year but led me always to sudden impulses, regardless of danger, still persisted. The day on which I rose from my bed of sickness and set out to see, in some country house or other, a picture by Elstir or a mediaeval tapestry, was so like the day on which I ought to have started for Venice, or that on which I did go to hear Berma, or start for Balbec, that I felt before going that the immediate object of my sacrifice would, after a little while, leave me cold, that then I might pass close by the place without stopping even to look at that picture, those tapestries for which I would at this moment risk so many sleepless nights, so many hours of pain. I discerned in the instability of its object the vanity of my effort, and at the same time its vastness, which I had not before noticed, like a neurasthenic whose exhaustion we double by pointing out to him that he is exhausted. In the meantime my musings gave a distinction to everything that had any connexion with them. And even in my most carnal desires, magnetised always in a certain direction, concentrated about a single dream, I might have recognised as their primary motive an idea, an idea for which I would have laid down my life, at the innermost core of which, as in my day dreams while I sat reading all afternoon in the garden at Combray, lay the thought of perfection

   I no longer felt the same indulgence as on the former occasion towards the deliberate expressions of affection or anger which I had then remarked in the delivery and gestures of Aricie, Ismène and Hippolyte. It was not that the players — they were the same, by the way — did not still seek, with the same intelligent application, to impart now a caressing inflexion, or a calculated ambiguity to their voices, now a tragic amplitude, or a suppliant meekness to their movements. Their intonations bade the voice: “Be gentle, sing like a nightingale, caress and woo”; or else, “now wax furious,” and then hurled themselves upon it, trying to carry it off with them in their frenzied rush. But it, mutinous, independent of their diction, remained unalterably their natural voice with its material defects or charms, its everyday vulgarity or affectation, and thus presented a sum-total of acoustic or social phenomena which the sentiment contained in the lines they were repeating was powerless to alter

   Similarly the gestures of the players said to their arms, to their garments: “Be majestic.” But each of these unsubmissive members allowed to flaunt itself between shoulder and elbow a biceps which knew nothing of the part; they continued to express the triviality of everyday life and to bring into prominence, instead of fine shades of Racinian meaning, mere muscular attachments; and the draperies which they held up fell back again along vertical lines in which the natural law that governs falling bodies was challenged only by an insipid textile pliancy. At this point the little woman who was sitting near me exclaimed:

    “Not a hand! Did you ever see such a get-up? She’s too old; she can’t play the part; she ought to have retired ages ago.”

   Amid a sibilant protest from their neighbours the two young men with her succeeded in making her keep quiet and her fury raged now only in her eyes. This fury could, moreover, be prompted only by the thought of success, of fame, for Berma, who had earned so much money, was overwhelmed with debts. Since she was always making business or social appointments which she was prevented from keeping, she had messengers flying with apologies along every street in Paris, and what with rooms in hotels which she would never occupy engaged in advance, oceans of scent to bathe her dogs, heavy penalties for breaches of contract with all her managers, failing any more serious expense and being not so voluptuous as Cleopatra, she would have found the means of squandering on telegrams and jobmasters provinces and kingdoms. But the little woman was an actress who had never tasted success, and had vowed a deadly hatred against Berma. The latter had just corne on to the stage. And then — oh, the miracle — like those lessons which we laboured in vain to learn overnight, and find intact, got by heart, on waking up next morning, like, too, those faces of dead friends which the impassioned efforts of our memory pursue without recapturing them, and which, when we are no longer thinking of them, are there before our eyes just as they were in life — the talent of Berma, which had evaded me when I sought so greedily to seize its essential quality, now, after these years of oblivion, in this hour of indifference, imposed itself, with all the force of a thing directly seen, on my admiration. Formerly, in my attempts to isolate the talent, I deducted, so to speak, from what I heard the part itself, a part common to all the actresses who appeared as Phèdre, which I had myself studied beforehand so that I might be capable of subtracting it, of receiving in the strained residue only the talent of Mme. Berma. But this talent which I sought to discover outside the part itself was indissolubly one with it. So with a great musician (it appears that this was the case with Vinteuil when he played the piano), his playing is that of so fine a pianist that one cannot even be certain whether the performer is a pianist at all, since (not interposing all that mechanism of muscular effort, crowned here and there with brilliant effects, all that spattering shower of notes in which at least the listener who does not quite know where he is thinks that he can discern talent in its material, tangible objectivity) his playing is become so transparent, so full of what he is interpreting, that himself one no longer sees and he is nothing now but a window opening upon a great work of art. The intentions which surrounded, like a majestic or delicate border, the voice and mimicry of Aricie, Ismène or Hippolyte I had been able to distinguish, but Phèdre had taken hers into herself, and my mind had not succeeded in wresting from her diction and attitudes, in apprehending in the miserly simplicity of their unbroken surfaces those treasures, those effects of which no sign emerged, so completely had they been absorbed. Berma’s voice, in which not one atom of lifeless matter refractory to the mind remained undissolved, did not allow any sign to be discernible around it of that overflow of tears which one could feel, because they had not been able to absorb it in themselves, trickling over the marble voice of Aricie or Ismène, but had been brought to an exquisite perfection in each of its tiniest cells like the instrument of a master violinist, in whom one means, when one says that his music has a fine sound, to praise not a physical peculiarity but a superiority of soul; and, as in the classical landscape where in the place of a vanished nymph there is an inanimate waterspring, a clear and concrete intention had been transformed into a certain quality of tone, strangely, appropriately, coldly limpid. Berma’s arms, which the lines themselves, by the same dynamic force that made the words issue from her lips, seemed to raise on to her bosom like leaves disturbed by a gush oî water; her attitude, on the stage, which she had gradually built up, which she was to modify yet further, and which was based upon reasonings of a different profundity from those of which traces might be seen in the gestures of her fellow-actors, but of reasonings that had lost their original deliberation, and had melted into a sort of radiance in which they sent throbbing, round the person of the heroine, elements rich and complex, but which the fascinated spectator took not as an artistic triumph but as a natural gift; those white veils themselves, which, tenuous and clinging, seemed to be of a living substance and to have been woven by the suffering, half-pagan, half-Jansenist, around which they drew close like a frail, shrinking chrysalis; all of them, voice, attitude, gestures, veils, were nothing more, round this embodiment of an idea, which a line of poetry is (an embodiment that, unlike our human bodies, covers the soul not with an opaque screen which prevents us from seeing it, but with a purified, a quickened garment through which the soul is diffused and we discover it), than additional envelopes which instead of concealing shewed up in greater splendour the soul that had assimilated them to itself and had spread itself through them, than layers of different substances, grown translucent, the interpolation of which has the effect only of causing a richer refraction of the imprisoned, central ray that pierces through them, and of making more extensive, more precious and more fair the matter purified by fire in which it is enshrined. So Berma’s interpretation was, around Racine’s work, a second work, quickened also by the breath of genius

