,title,lyrics,artistsFromLyrics,artists,date,rank,cnt

4. Professor Kerr, my generation’s Wayne LaFave, has just completed his first attempt at a grand theory of the Fourth Amendment, in which he argues that a lot of the doctrine can be explained as the courts’ attempt to maintain some equilibrium between the two sides in this cat- and-mouse game. See Orin Kerr, An Equilibrium-Adjustment Theory of the Fourth Amendment, 125 HARV. L. REV. 476 (2011).

5. A Westlaw search reveals twelve articles mentioning the song. Of those, seven cite it for Verse 2, and those simply mention it as a pop-culture illustration of racial profiling and leave it at that. Other articles discuss its use of sampling as a copyright/fair use issue, and two mention the video as an example of pop-culture glorification of dog fighting.

6. It was ranked number two in Rolling Stone’s 100 Best Songs of the ‘00s. 100 Best Songs of the Aughts, supra note 2, second only to Gnarls Barkley’s Crazy. Time will tell which has more staying power.

7. I’ve taken the transcription provided by Jay-Z himself. JAY-Z, supra note 3, at 60.

8. See, e.g., Maryland v. Pringle, 540 U.S. 366, 367–68 (2003) (car); Whren v. United States, 517 U.S. 806, 808–09 (1996) (car); California v. Acevedo, 500 U.S. 565, 566 (1991) (car); Alabama v. White, 496 U.S. 325, 326 (1990) (car); Colorado v. Bertine, 479 U.S. 367, 368–69 (1987) (car); California v. Carney, 471 U.S. 386, 387–88 (1985) (RV); United States v. Sharpe, 470 U.S. 675, 679 (1985) (car); South Dakota v. Opperman, 428 U.S. 364, 365 (1976) (car). Other transport modalities are also represented. See, e.g., California v. Hodari D., 499 U.S. 621, 623 (1991) (pedestrian); Florida v. Bostick, 501 U.S. 429, 431 (1991) (bus); United States v. Mendenhall, 446 U.S. 544, 547–49 (1980) (plane).

9. JAY-Z, supra note 3, at 61.

10. Id.

11. See, e.g., Jonathan P. Caulkins & Peter Reuter, What Price Data Tell Us About Drug Markets, 28 J. DRUG ISSUES 593, 599 (1998) (describing spatial variation in drug prices correlating with distance from points of import). Because the market is illegal, ordinary commercial transportation networks are not available to smooth regional price differences. In 1994, powder cocaine was primarily imported from Colombia through Miami and then to large eastern seaboard cities, starting with New York. The once-dominant Caribbean/Miami corridor for cocaine has since been eclipsed by the eastern and western Mexican corridors. See OFFICE OF NAT’L DRUG CONTROL POLICY, COCAINE SMUGGLING IN 2007 (2008). But those drugs still get to the Northeast from the South, so there is still plenty of drug traffic up I-95.

12. Pick your chestnuts: Arizona v. Gant, 129 S. Ct. 1710, 1714 (2009); California v. Brendlin, 551 U.S. 249, 251, 252 (2007); Whren, 517 U.S. at 808–09; Acevedo, 500 U.S. at 566– 67; Bertine, 479 U.S. at 369; Arkansas v. Sanders, 442 U.S. 753, 754, 755 (1979); United States v. Chadwick, 433 U.S. 1, 3–4 (1977).

13. Cooking it into crack is the last stage before retail distribution. At the wholesale level, it’s always powder. Twenty kilos is about right for three briefcases, such as depicted in the video. It’s a little much for a sunroof compartment in a Maxima, but you never know—there are a lot of ingenious and well-built compartments out there (I’ve prosecuted a lot of smugglers). Jay-Z says that in the actual incident, he had crack, not powder, in the sunroof compartment. So he probably only had a couple of kilos and was en route either to conduct retail sales or to turn over the product to retail-level dealers. See JAY-Z, supra note 3, at 61.

14. At 100 milligrams a dose, that’s ten doses per gram, 10,000 doses per kilo, and 200,000 doses out of twenty kilos. See Jonathan P. Caulkins, Is Crack Cheaper Than (Powder) Cocaine?, 92 ADDICTION 1437, 1441 (1997) (noting that crack is often sold in fifty to 100 milligram doses). Street crack is usually highly adulterated, with pure coke percentages as low as five percent. See Hill v. State, No. 03-00-00777-CR, 2001 WL 1627598, at *2–3 (Tex. App. Dec. 20, 2001) (relating expert testimony from undercover officer about crack production and dosage). Crack rocks vary somewhat in weight, but a tenth of a gram is a good rule of thumb. And the rocks are not pure cocaine: you add an adulterant like baking soda when cooking the powder cocaine, so you should get substantially more (on the order of two to one) total weight of crack than you started with of powder. Of course, the process is less than perfectly efficient, so there’s some loss. But without a doubt, a suitcase full of reasonably pure raw powder will get you thousands of street sales. And according to government estimates, around 800 metric tons of pure cocaine are produced each year in Bolivia, Colombia, and Peru. NAT’L DRUG INTELLIGENCE CTR., U.S. DEP’T OF JUSTICE, NATIONAL DRUG THREAT ASSESSMENT 2009, at 3 tbl.1 (2009). Of that, perhaps 350 metric tons makes it into the United States. See David Bjerk & Caleb Mason, The Market for Mules: Risk and Compensation of Cross-Border Drug Couriers 15–16 (July 7, 2011) (unpublished manuscript), available at http://papers.ssrn.com/sol3/papers.cfm?abstract_id= 1881212. Americans do a lot of cocaine.

15. See, e.g., California v. Carney, 471 U.S. 386, 390 (1985); South Dakota v. Opperman, 428 U.S. 364, 367–68 (1976); United States v. Martinez-Fuerte, 428 U.S. 543, 557–58, 561 (1976); United States v. Mosley, 454 F.3d 249, 259–60 (3d Cir. 2006) (noting that “the Fourth Amendment has been repeatedly characterized by the Supreme Court as affording enhanced protection to the home, and diminished protection to vehicles,” and collecting cases).

16. A drunk drops his keys in the bushes but searches for them under a streetlight because the light’s better there.

17. JAY-Z, supra note 3, at 61. And the actual car, he says, was probably a Nissan Maxima, replaced in the video, as devoted bloggers quickly noted, by a “first-generation” 1993 Lexus GS 300. See 1loudlex, Posting to Jay Z’s 99 Problems Video... Him driving a 93 Gs300!!, CLUB LEXUS (Apr. 29, 2004, 1:22 AM), http://www.clublexus.com/forums/the-clubhouse/118494-jay- zs-99-problems-video-him-driving-a-93-gs300.html.

18. For the video, see bronxbigmike, 99 Problems, YOUTUBE (Oct. 8, 2006), http://www.you tube.com/watch?v=WwoM5fLITfk (last visited Jan 7, 2011). For an interview with the video’s director, see Director Mark Romanek, Jay Z’s “99 Problems” Music Video, MUSIC VIDEO WIRE (Sept. 14, 2004), http://www.mvwire.com/2004/09/14/director-mark-romanek-jay-z%E2%80%99 s-99-problems-music-video/.

19. JAY-Z, supra note 3, at 61. See, e.g., PETER VERNIERO & PAUL H. ZOUBEK, INTERIM REPORT OF THE STATE POLICE REVIEW TEAM REGARDING ALLEGATIONS OF RACIAL PROFILING (1999), available at http://www.state.nj.us/lps/intm_419.pdf (survey of allegations and available data on profiling); Application for Consent Decree, United States v. New Jersey, No. 99-5970 (MLC) (D.N.J. Dec. 30, 1999), available at http://www.state.nj.us/oag/jointapp.htm (describing history of profiling and agreement to remedy it).

20. See Whren v. United States, 517 U.S. 806, 810, 812, 813 (1996).

21. Id. at 813 (“We of course agree with petitioners that the Constitution prohibits selective enforcement of the law based on considerations such as race. But the constitutional basis for objecting to intentionally discriminatory application of laws is the Equal Protection Clause, not the Fourth Amendment. Subjective intentions play no role in ordinary, probable-cause Fourth Amendment analysis.”).

22. See, e.g., United States v. Garcia, 516 F.2d 318, 319 (9th Cir. 1975) (holding suppression not warranted when suspect flees illegitimate traffic stop, unless the police conduct was “designed to lure suspected criminals into flight from law enforcement officers” and that no such design was present where stop merely lacked probable cause or reasonable suspicion); United States v. Roberts, 470 F.2d 858, 859 (9th Cir. 1972) (“[W]hen Roberts drove away at high speed, he thereby supplied probable cause to believe that there was someone or something in the car of an incriminating character.”); United States v. Gross, 624 F.3d 309, 319 n.3 (6th Cir. 2010) (stating that “if a suspect’s response to an illegal stop is a new and distinct crime, such as flight, any evidence recovered incident to the arrest for that crime is not tainted by the unlawfulness of the initial detention”); accord, e.g., United States v. Gonzalez, 71 F.3d 819, 826–27 (11th Cir. 1996) abrogated on other grounds by Arizona v. Gant, 129 S. Ct. 1710, 1714 (2009).

23. JAY-Z, supra note 3, at 61 (“Jake is one of a million words for the boys in blue, but it’s particularly dismissive and used mostly in New York . . . .”).

24. Indeed, you might be unlucky enough to have it land on the hood of the pursuing police car. See NY Man’s Tossed Pot Lands on Police Cruiser, CHARLESTON GAZETTE (June 22, 2011), http://wvgazette.com/News/weirdnews/201106220421 (reporting this occurrence).

25. California v. Hodari D., 499 U.S. 621, 629 (1991) (holding that evidence abandoned during flight from attempted seizure is not suppressible even if the officer lacked reasonable suspicion for the attempted seizure); see also Hester v. United States, 265 U.S. 57, 58–59 (1924) (prohibition-era version of Hodari D. with moonshine whiskey rather than crack but the same result: ditch the evidence, lose the suppression claim).

26. Scott v. Harris, 550 U.S. 372, 386 (2007).

27. Id. at 374–75. The video is available on the Court’s website at Video Resources, SUPREME COURT OF THE UNITED STATES, http://www.supremecourt.gov/media/media.aspx. And obviously, it’s all over YouTube. See, e.g.,

28. Scott, 550 U.S. at 378–81.

29. James Dao, Washington Auto Thefts Cause Concern, N.Y. TIMES, July 20, 2004, at A15 (describing policy).

30. Id.

31. For the New Jersey State Police pursuit guidelines, see New Jersey Task Force on Police Vehicular Pursuit Policy, New Jersey Police Vehicular Pursuit Policy (Sept. 17, 2009), available at http://www.state.nj.us/lps/dcj/agguide/vehpurs_2009.pdf.

32. California v. Acevedo, 500 U.S. 565, 580 (1991) (“The police may search an automobile and the containers within it where they have probable cause to believe contraband or evidence is contained.”).

33. Atwater v. City of Lago Vista, 532 U.S. 318, 323 (2001) (holding that warrantless arrests for minor traffic offenses are permissible under the Fourth Amendment).

34. Of course, the officer could always arrest Jay-Z and impound the car. Arrest is permissible for any offense, even minor ones, and cars impounded for any reason may be subjected to an inventory search. Id.

35. See, e.g., United States v. Jones, 269 F.3d 919, 926, 929–30 (8th Cir. 2001) (suppressing drugs found in car because traffic stop was unreasonably prolonged to await K-9 unit).

36. Delaware v. Prouse, 440 U.S. 648, 653 (1979). Rick Rubin is not left hanging either: passengers are also seized, for Fourth Amendment purposes, during traffic stops, and thus also have standing to raise Fourth Amendment claims based on the illegality of the stop. Brendlin v. California, 551 U.S. 249, 251 (2007).

37. Brendlin, 551 U.S. at 253, 254.

38. They are: California, Connecticut, Delaware, Florida, Illinois, Maryland, Massachusetts, Montana, New Hampshire, Oklahoma, Oregon, Pennsylvania, and Washington. See Diane Leenheer Zimmerman, I Spy: The Newsgatherer Under Cover, 33 U. RICH. L. REV. 1185, 1216 n.139 (2000) (listing statutory provisions).

39. CAL. PENAL CODE § 631 (West 2006).

40. See United States v. Prokupek, 632 F.3d 460, 461, 463 (8th Cir. 2011) (reversing conviction because cop in “fake drug checkpoint” operation testified at suppression hearing that defendant had failed to signal when making turn onto surface street after exiting highway and admitted that he had not been able to see defendant actually exit the highway, but was recorded on his dashboard camera telling defendant, “You signaled your turn, but you didn’t signal . . . when you were getting on the exit.”).

41. See supra note 19.

42. See, e.g., Charles L. Becton, The Drug Courier Profile, 65 N.C. L. REV. 417 (1987) (providing a comprehensive critique of various drug courier profiles used by government agents in testimony and in practice).

43. But unless profiles are explicitly race-based, they are both legal and widespread, and the Supreme Court has explicitly blessed their use as part of the reasonable suspicion determination. See, e.g., United States v. Sokolow, 490 U.S. 1, 10 (1989) (“A court sitting to determine the existence of reasonable suspicion must require the agent to articulate the factors leading to that conclusion, but the fact that these factors may be set forth in a ‘profile’ does not somehow detract from their evidentiary significance as seen by a trained agent.”). For a comprehensive history of profiling, see, for example, Kevin R. Johnson, How Racial Profiling in America Became the Law of the Land: United States v. Brignoni-Ponce and Whren v. United States and the Need for Truly Rebellious Lawyering, 98 GEO. L.J. 1005 (2010).

44. Whren v. United States, 517 U.S. 806, 813 (1996).

45. Atwater v. City of Lago Vista, 532 U.S. 318, 354 (2001) (holding that the Fourth Amendment permits full custodial arrests even for misdemeanors not punishable by jail time).

46. Colorado v. Bertine, 479 U.S. 367, 370–71 (1987).

47. United States v. Robinson, 414 U.S. 218, 235–36 (1973).

48. Also, if you’re arrested, your Miranda rights kick in—but there are no Miranda rights during a traffic stop. Berkemer v. McCarty, 468 U.S. 420, 440 (1984). Not that Jay-Z is worried about accidentally blurting out something incriminating. But many, many suspects do.

49. See, e.g., TOM VANDERBILT, TRAFFIC: WHY WE DRIVE THE WAY WE DO 229 (2008) (discussing cultural norms and the speed limit).

50. Atwater, 532 U.S. at 354.

51. That’s Whren—again! Whren v. United States, 517 U.S. 806, 813 (1996).

52. JAY-Z, supra note 3, at 61.

53. See, e.g., Paul Butler, The White Fourth Amendment, 43 TEX. TECH L. REV. 245, 252 (2010) (“On a ride-along with an officer of the District of Columbia Metropolitan Police Department, I play a game that my cop friend invented called “Stop that Car!” I select a car—any car—and the officer finds a legal reason to stop it. It never takes longer than three or four blocks of following the car. There are so many regulations that it is virtually impossible for a driver not to commit an infraction.”).

54. Pennsylvania v. Mimms, 434 U.S. 106, 111 n.6 (1977).

55. Id. at 109–10.

56. 392 U.S. 1 (1968).

57. Id. at 30.

58. The ne plus ultra here is Illinois v. Wardlow, 528 U.S. 119, 121–22 (2000), in which the Court upheld a Terry stop where the only articulated facts were that the suspect was in a “high- crime” area, was carrying a bag, and ran away when police cars drove past the building where he was standing. The lesson Jay-Z accurately imparts in the song is: a young black man driving an expensive car in Bed-Stuy is, as far as the law is concerned, per se an object of reasonable suspicion. The courts have consistently declined to impose much supervision on stop-and-frisk policies under Terry. Columbia Law School Professor Jeffrey Fagan recently completed a comprehensive survey of NYPD stop-and-frisk reports for the Center for Constitutional Rights and found that of 2.8 million reports, nearly 700,000 did not include specific observations to support the stop. Declaration of Jeffrey Fagan at 2, 9 tbl.2, Floyd v. City of New York, No. 08- cv-01034 (SAS) (Nov. 7, 2011); See CTR. FOR CONSTITUTIONAL RIGHTS, RACIAL DISPARITY IN NYPD STOPS-AND-FRISKS: THE CENTER FOR CONSTITUTIONAL RIGHTS PRELIMINARY REPORT ON UF-250 DATA FROM 2005 THROUGH JUNE 2008 (2009), available at http://ccrjustice.org/files/ Report_CCR_NYPD_Stop_and_Frisk_1.pdf.

59. 463 U.S. 1032 (1983).

60. Id. at 1049.

61. JAY-Z, supra note 3, at 61.

62. Query whether the presence of Rick Rubin in the passenger seat—in the video—is a plus or a minus on the reasonable suspicion scorecard.

63. MPD4Me, Posting to How Often to [sic] You Use “Terry” to Justify a Vehicle Search, OFFICER.COM (Jan. 23, 2010, 2:01 PM), http://forums.officer.com/forums/showthread.php? 139087-How-often-to-you-use-quot-Terry-quot-to-justify-a-vehicle-search. The full comment thread is fascinating, as officers from various departments weigh in on the validity of the search. Most of the commenters opine that without more specific observations, the Long search of the vehicle is invalid.

64. See, e.g., United States v. Arvizu, 534 U.S. 266, 276 (2002) (holding that border patrol agent was entitled to rely on his training and experience to determine whether there was reasonable suspicion); United States v. Terry, 392 U.S. 1, 27 (1968) (ruling that “due weight must be given . . . to the specific reasonable inferences which [the police officer] is entitled to draw from the facts in light of his experience”); United States v. Colon, 654 F. Supp. 2d 326, 332 (E.D. Pa. 2009) (“Furthermore, reasonable suspicion may fairly be premised on officers training and experience.”); United States v. Thomas, 363 F. Supp. 2d 84, 93 (D. Conn. 2005) (“Viewed with a modicum of common sense and through the lens of a trained police officer, the facts presented justified the Officers’ concern that Mr. Thomas might be armed and dangerous . . . .”).

65. Query whether a court would buy “known drug transportation corridor” as applied to the whole Turnpike.

66. See, e.g., Eamon Kelly, Race, Cars and Consent: Reevaluating No-Suspicion Consent Searches, 2 DEPAUL J. SOC. JUST. 253, 269 (2009) (reporting studies showing that ninety percent of drivers consented to searches when requested).

67. Schneckloth v. Bustamonte, 412 U.S. 218, 219 (1973).

68. Id. at 231.

69. Id. at 224.

70. But just the statements, and just for the case-in-chief. See, e.g., United States v. Patane, 542 U.S. 630, 640 (2004) (holding that “nontestimonial fruit of a voluntary statement” taken in violation of Miranda is inadmissible); Harris v. New York, 401 U.S. 222, 226 (1971) (holding that statements that would be excluded from the case in chief due to Miranda violation may be used for impeachment purposes).

71. See Oregon v. Elstad, 470 U.S. 298, 307 (1985).

72. Schneckloth, 412 U.S. at 231 (“One alternative that would go far toward proving that the subject of a search did know he had a right to refuse consent would be to advise him of that right before eliciting his consent. That, however, is a suggestion that has been almost universally repudiated by both federal and state courts, and, we think, rightly so.” (footnotes omitted)).

73. Id. at 247 (“In Miranda the Court found that the techniques of police questioning and the nature of custodial surroundings produce an inherently coercive situation. . . . In this case, there is no evidence of any inherently coercive tactics—either from the nature of the police questioning or the environment in which it took place. Indeed, since consent searches will normally occur on a person’s own familiar territory, the specter of incommunicado police interrogation in some remote station house is simply inapposite.”).

74. Id. at 219. To be sure, many officers use a belt-and-suspenders approach, requesting consent even where they have probable cause. This is efficient, because it saves the government the burden of litigating probable cause. See, e.g., United States v. Alexander, 573 F.3d 465, 477 (7th Cir. 2009).

75. California v. Acevedo, 500 U.S. 565, 580 (1991) (“The police may search an automobile and the containers within it where they have probable cause to believe contraband or evidence is contained.”).

76. It works just as well rhythmically, and has the added salutary benefits that (a) it might prompt confused listeners to Google “p.c.” and learn about the concept of probable cause, and (b) if you quoted it at a traffic stop, you’d be correct.

77. Illinois v. Caballes, 543 U.S. 405, 408–09 (2005).

78. Caballes, 543 U.S. at 408 (explaining that dog sniffs are not searches because the “interest in possessing contraband cannot be deemed ‘legitimate,’ and thus, governmental conduct that only reveals the possession of contraband compromises no legitimate privacy interest” (internal quotation marks omitted)); United States v. Place, 462 U.S. 696, 707 (1983) (discussing the sui generis nature of dog sniffs). Dog sniffs are thus unlike, say, thermal imaging scanners, which can detect grow lights, but might also reveal “at what hour each night the lady of the house takes her daily sauna.” Kyllo v. United States, 533 U.S. 27, 38 (2001). But see Jardines v. State, 73 So. 3d 34, 49 (Fla. 2011) (holding that a dog sniff is a search when conducted at the front door of a residence, as opposed to a car).

79. See Caballes, 543 U.S. at 409.

80. Whren v. United States, 517 U.S. 806, 809–10 (1996).

81. Caballes, 543 U.S. at 407.

82. See, e.g., David A. Harris, Picture This: Body-Worn Video Devices (Head Cams) as Tools for Ensuring Fourth Amendment Compliance By Police, 43 TEX. TECH L. REV. 357, 360 (2010) (discussing the increase in the number of camera systems installed in police cruisers).

83. Of course, as always, you’d better clearly assert your rights and document that your continued detention is non-consensual—and it helps not to be in the Fourth Circuit. See United States v. Lattimore, 87 F.3d 647, 649, 652 (4th Cir. 1996) (en banc) (upholding search as consensual despite the following pre-consent exchange: “Lattimore: Yeah, and I seen where [sic] they pulled a guy over, and they, you know, asked him the same thing you’re asking me— whether they could search his car or not. And, um, what’s the difference? If you do or you don’t, it’s gonna happen anyway, right? Trooper: Not really. If you don’t, I feel you’re hiding something. Therefore, I’ll call a drug dog right up the road to come down here and let him search your car. Lattimore: That’s what I’m saying. It don’t really make no difference.”).

84. See JAY-Z, supra note 3, at 61. Jay-Z says he actually saw the K-9 unit racing down the highway in the other direction as he pulled away. Id.

85. United States v. Flores, 359 F. Supp. 2d 871, 875 (D. Ariz. 2005).

86. See, e.g., United States v. Hardy, 855 F.2d 753, 761 (11th Cir. 1988) (upholding Terry detention to await drug dog for fifty minutes when officer developed reasonable suspicion during stop based on passengers’ responses to questions about their identity and destination).

87. See, e.g., Kelly, supra note 66, at 269 (noting that “[m]any reported cases reveal an admitted police practice of extending stops involuntarily after a refusal” and citing examples).

88. My ballpark, for what it’s worth, is: up to ten grand to buy the dog, which will have a working life of probably five years, ten at the outside, but limited hours (half a shift), plus training for the handler, and taking the handler off regular duty and/or hiring a replacement. For a similar estimate, see Mark Weintraub, A Pack of Wild Dogs? Chew v. Gates and Police Canine Excessive Force, 34 LOY. L.A. L. REV. 937, 969 n.195 (2001).

89. See Harris, supra note 82, at 360 (noting that video cameras in police cruisers tend to increase officer compliance with department policies).

90. Officers have qualified immunity from damages suits if they violate a person’s rights, so long as they did not violate “clearly established” law. Harlow v. Fitzgerald, 457 U.S. 800, 818 (1982). Prolongation is a no-brainer as to the law, so the dispute will be factual, and you’ll at least get your jury trial. As one recent case put it, in denying the officer’s motion for summary judgment in a prolongation case:
Here, the Court finds that it was clearly established that reasonable suspicion must exist in order for an officer to prolong a traffic stop to conduct a field sobriety test. Here, there is a question of fact as to what Breshears knew and how he chose to justify his decision to detain Plaintiff.Thompsen v. Breshears, No. CV-08-230-RHW, 2009 WL 2581556, at *11 (E.D. Wash. Aug. 14, 2009).

91. JAY-Z, supra note 3, at 61 (“In this verse, the bitch is a female dog, the K-9 cop coming to sniff the ride.”); Id. at 56 (“At no point in the song am I talking about a girl.”).

92. See, e.g., South Dakota v. Opperman, 428 U.S. 364, 368–69 (1976). But remember: If the dog alerts but you didn’t see anything when you inventoried the car, get a warrant: the inventory search rule does not cover dismantling the car in search of a concealed compartment. See, e.g., United States v. Bowhay, 992 F.2d 229, 230 (9th Cir. 1993) (“To be valid, an inventory search must conform to a standardized and established local procedure, and must be motivated by a concern to inventory [the items] rather than to search for other incriminating evidence.” (internal quotation makes omitted)).

93. (213) 738-6752",Caleb Mason,Eamon,2004,"[47, 38, 30, 26, 21, 18, 20, 20, 16, 16, 18, 22, 26, 36, 47, 39, 40]",17
293,Remember When,"[Verse: 1]
Remember when I was young and so were you
And time stood still and love was all we knew
You were the first, so was I
We made love and then you cried
Remember when

[Verse: 2]
Remember when we vowed the vows
And walked the walk
Gave our hearts, made the start, it was hard
We lived and learned, life threw curves
There was joy, there was hurt
Remember when

[Verse: 3]
Remember when old ones died and new were born
And life was changed, disassembled, rearranged
We came together, fell apart
And broke each other's hearts
Remember when

[Verse: 4]
Remember when the sound of little feet
Was the music
We danced to week to week
Brought back the love, we found trust
Vowed we'd never give it up
Remember when

[Verse: 5]
Remember when thirty seemed so old
Now lookn' back it's just a steppin' stone
To where we are
Where we've been
Said we'd do it all again
Remember when
Remember when we said when we turned gray
When the children grow up and move away
We won't be sad, we'll be glad
For all the life we've had
And we'll remember when",Alan Jackson,Alan Jackson,2004,"[51, 50, 50, 47, 47, 40, 35, 30, 29, 31, 31, 29, 30, 30, 35, 35, 34]",17
294,Watch The Wind Blow By,"[Verse 1]
Creek goes rippling by
I've been barefoot and all day with my baby
Brown leaves have started falling
Leading the way

[Verse 2]
I like it best just like this
Doing nothing all the way
So let's lay down in the tall grass
Dreaming away

[Chorus]
And all I wanna do is let it be and be with you
And watch the wind blow by
And all I wanna see is you and me go on forever
Like the clear blue sky
Slowly, there's only
You and I
And all I want to do is watch the wind blow by

[Verse 3]
Girl, you know you told me not so long ago
To let it come, then let it pass
And all your troubles and your sorrows
They won't last

[Verse 4]
So let me kiss you now, little darling
Beneath this autumn moon
Cold wind, another season
Will be here soon

[Chorus]
And all I wanna do is let it be and be with you
And watch the wind blow by
And all I wanna see is you and me go on forever
Like the clear blue sky
Slowly, there's only
You and I
And all I want to do is watch the wind blow by
And all I want to do is watch the wind blow by
And all I want to do is watch the wind blow by",Tim McGraw,Tim McGraw,2004,"[73, 56, 51, 53, 41, 35, 34, 32, 32, 35, 42, 45, 49, 50, 54, 62, 57]",17
295,Wild West Show,"I'm feelin' like Tonto
Ridin' a Pinto
Tryin' to chase the Lone Ranger down
I'm a little unravelled
But I'm still in the saddle
Cryin' your name out to the clouds
Hey yaw, Hey yaw!

Why don't you meet me
Back at the tepee?
We'll lay down by the camp fire
There, in the dark night
We'll smoke the peace pipe
Forget about who's wrong or right
Hey yaw, Hey yaw!

Yeah, it was a big showdown
Oh yeah, we stood our ground
Shot out the lights:
It got a little crazy
I don't wanna see us go
The way of the buffalo:
Don't wanna have another wild west show
Hey yaw, Hey yaw!

Only forgiveness
Will finally end this
There won't be a witness if we both fall
There's never a hero
In a battle of egos
There's never a winner of the quick draw
Hey yaw, Hey yaw!

Yeah, it was a big showdown
Oh yeah, we stood our ground
Shot out the lights:
It got a little crazy
Don't wanna see us go
The way of the buffalo:
Don't wanna have another wild west show
Hey yaw, Hey yaw!

Hey yaw, Hey yaw!

It's like a ghost town
Without you around
Why can't we just forget it
Ride off in the sunset?

It was a big showdown
Oh yeah, we stood our ground
Shot out the lights:
It got a little crazy
I don't wanna see us go
The way of the buffalo:
Don't wanna have another wild west show
Hey yaw, Hey yaw!

I'm feelin' like Tonto
Ridin' a Pinto
Tryin' to chase the Lone Ranger down",Big and Rich,Big & Rich,2004,"[88, 85, 86, 86, 86, 88, 92, 93, 94]",9
296,In My Life,"[Intro: Mannie Fresh]
Ladies and Gentlemen, boys and girls, lil' children, dogs and cats
Right about now you are listening to the incredible drum patterns of
DJ Mannie, Fresh, Fresh, Fresh
Fresh, Fresh, Fresh, Fresh
Fresh, Fresh, Fresh, Fresh
LADIES AND GENTLEMEN!

[Hook] (2x)
[Mannie Fresh]
I'mma buy cars
I'mma get clothes
I'mma rock jewels
I'mma fuck hoes,
I'mma smoke weed
Got alot of drinks
Steppin out; gators
Coca-Cola mink
[Juvenile]
I need it in my life
I want it in my life
Come put it in my life
I'mma keep it in my life

[Verse 1: Juvenile]
Its that nigga Juve, from the Magnolia, still loc'in
You hoes know what's happenin' with me, bust that pussy open
Loose titty, loose booty, round down and up
If a gangsta can't touch it, what you bouncin it fu'
Now give me leadway, watch how a G play
Watch how my name get caught up in he and she say
It's UTP day, we what the streets made,
They represent us when they hear us at the DJs!
Break bread with me, nigga, is you mad with me?
Thought we was people, y'all supposed to spend ya cash with me
I mean ya last with me, hold me down
Give me a whip, give me a bitch, and let her blow me down!
I'm so gutta, I'm so slick, I'm so grimy
I promise you something, and I bet you ya don't find me
Look, I'mma eat, purchase whatever I please
CO, give me the ki's or a brick, I need two of these!

[Hook] (2x)

[Verse 2: Juvenile]
I'mma be so courageous, and so contagious
'Til my fuckin rap sheets gonna receive mo' pages
Listen to Juve cause this my year mon (my year mon)
+400 Degreez+ and I'm bout to kick it in gear mon (in gear mon)
Don't you see the soldiers and vogues when I appear mon (appear mon)
About bein written on my face cause I don't fear none (don't fear none)
Me and my team got a scheme to go light the block up
Skip's movin' the work, and Wacko poppin' the chopper
I scream the ""U"" cause I mean it
The difference is you be throwin yo' shit up when you scream it - I seen it!
Shit all the obstacles that I been through
What made you think, I'mma be scared of a bitch like you?
I'm ya dawg, let me get it on consignment
You ain't paid them last people yet, dawg, don't even remind me
I gained knowledge, my game polished and it's obvious
You can't block it, you can't knock it, this is profit!

[Hook] (2x)

[Verse 3: Juvenile]
Can I untape the clips and chill?
Show my niggas it's real?
Can my people shop in Beverly Hills?
I got a lot of work I know that's gonna be ahead of me still
But my beast mentality gon' keep me ahead of the field!
Pardon me, but I got paper to chase
Now cut through the talking and bring me straight to the safe
I know where the cameras at and I'm destroying the tape
I'm not leaving no evidence for the forensic to trace
I got a problem on my hand, a few bills I ain't been payin'
I figured about a lil' less than 75 grand
And my dog Rocky caught a nickel for a pistol
Its serious when the federales comin' to get you!
Life is at a standstill out here in this damn field
What you say can get you and ya mans killed
It's my last chance to come up, its gotta be it
Juvi comin' out, the first-round lottery pick!

[Hook] (2x)",Juvenile,Juvenile Featuring Mannie Fresh,2004,"[94, 89, 84, 80, 72, 69, 57, 51, 46, 46, 49, 56, 61, 66, 80, 83, 89]",17
